codigo_provincia,provincia,anio,variable,valor
06,Badajoz,2015,alquiler_mensual_total_eur_mediana_vivienda_unifamiliar,327.606666666667
06,Badajoz,2015,alquiler_mensual_total_eur_p25_vivienda_colectiva,291.666666666667
06,Badajoz,2015,alquiler_mensual_total_eur_p25_vivienda_unifamiliar,215.0
06,Badajoz,2015,alquiler_mensual_total_eur_p75_vivienda_colectiva,600.0
06,Badajoz,2015,alquiler_mensual_total_eur_p75_vivienda_unifamiliar,540.0
06,Badajoz,2015,observaciones_alquiler_vivienda_colectiva,7076.0
06,Badajoz,2015,observaciones_alquiler_vivienda_unifamiliar,1573.0
06,Badajoz,2015,superficie_m2_mediana_vivienda_colectiva,92.0
06,Badajoz,2015,superficie_m2_mediana_vivienda_unifamiliar,174.0
06,Badajoz,2015,superficie_m2_p25_vivienda_colectiva,76.0
