provincia,anio,variable,valor
Palencia,2015,renta_bruta_media_por_persona_eur,13339
Palencia,2015,renta_media_por_unidad_consumo_eur,16594
Palencia,2015,renta_mediana_por_unidad_consumo_eur,15050
Palencia,2015,renta_neta_media_por_hogar_eur,26887
Palencia,2015,renta_neta_media_por_persona_eur,11392
Palencia,2016,renta_bruta_media_por_hogar_eur,32351
Palencia,2016,renta_bruta_media_por_persona_eur,13760
Palencia,2016,renta_media_por_unidad_consumo_eur,17077
Palencia,2016,renta_mediana_por_unidad_consumo_eur,15750
Palencia,2016,renta_neta_media_por_hogar_eur,27629
Palencia,2016,renta_neta_media_por_persona_eur,11752
Palencia,2017,renta_bruta_media_por_hogar_eur,32901
Palencia,2017,renta_bruta_media_por_persona_eur,14110
Palencia,2017,renta_media_por_unidad_consumo_eur,17457
Palencia,2017,renta_mediana_por_unidad_consumo_eur,15750
Palencia,2017,renta_neta_media_por_hogar_eur,28036
Palencia,2017,renta_neta_media_por_persona_eur,12024
Palencia,2018,renta_bruta_media_por_hogar_eur,34073
Palencia,2018,renta_bruta_media_por_persona_eur,14730
Palencia,2018,renta_media_por_unidad_consumo_eur,18150
Palencia,2018,renta_mediana_por_unidad_consumo_eur,16450
Palencia,2018,renta_neta_media_por_hogar_eur,28971
Palencia,2018,renta_neta_media_por_persona_eur,12525
Palencia,2019,renta_bruta_media_por_hogar_eur,35329
Palencia,2019,renta_bruta_media_por_persona_eur,15316
Palencia,2019,renta_media_por_unidad_consumo_eur,18809
Palencia,2019,renta_mediana_por_unidad_consumo_eur,17150
Palencia,2019,renta_neta_media_por_hogar_eur,30010
Palencia,2019,renta_neta_media_por_persona_eur,13010
Palencia,2020,renta_bruta_media_por_hogar_eur,35554
Palencia,2020,renta_bruta_media_por_persona_eur,15497
Palencia,2020,renta_media_por_unidad_consumo_eur,18960
Palencia,2020,renta_mediana_por_unidad_consumo_eur,17150
Palencia,2020,renta_neta_media_por_hogar_eur,30176
Palencia,2020,renta_neta_media_por_persona_eur,13153
Palencia,2021,renta_bruta_media_por_hogar_eur,36792
Palencia,2021,renta_bruta_media_por_persona_eur,16165
Palencia,2021,renta_media_por_unidad_consumo_eur,19594
Palencia,2021,renta_mediana_por_unidad_consumo_eur,17850
Palencia,2021,renta_neta_media_por_hogar_eur,31008
Palencia,2021,renta_neta_media_por_persona_eur,13624
Palencia,2022,renta_bruta_media_por_hogar_eur,38327
Palencia,2022,renta_bruta_media_por_persona_eur,17013
Palencia,2022,renta_media_por_unidad_consumo_eur,20448
Palencia,2022,renta_mediana_por_unidad_consumo_eur,18550
Palencia,2022,renta_neta_media_por_hogar_eur,32105
Palencia,2022,renta_neta_media_por_persona_eur,14251
Palencia,2023,renta_bruta_media_por_hogar_eur,40797
Palencia,2023,renta_bruta_media_por_persona_eur,18156
Palencia,2023,renta_media_por_unidad_consumo_eur,21553
Palencia,2023,renta_mediana_por_unidad_consumo_eur,19250
Palencia,2023,renta_neta_media_por_hogar_eur,34037
Palencia,2023,renta_neta_media_por_persona_eur,15147
"Palmas, Las",2015,renta_bruta_media_por_hogar_eur,31155
"Palmas, Las",2015,renta_bruta_media_por_persona_eur,11217
"Palmas, Las",2015,renta_media_por_unidad_consumo_eur,14680
"Palmas, Las",2015,renta_mediana_por_unidad_consumo_eur,12250
"Palmas, Las",2015,renta_neta_media_por_hogar_eur,26520
"Palmas, Las",2015,renta_neta_media_por_persona_eur,9548
"Palmas, Las",2016,renta_bruta_media_por_hogar_eur,32276
"Palmas, Las",2016,renta_bruta_media_por_persona_eur,11551
"Palmas, Las",2016,renta_media_por_unidad_consumo_eur,15093
"Palmas, Las",2016,renta_mediana_por_unidad_consumo_eur,12950
"Palmas, Las",2016,renta_neta_media_por_hogar_eur,27379
"Palmas, Las",2016,renta_neta_media_por_persona_eur,9799
"Palmas, Las",2017,renta_bruta_media_por_hogar_eur,33763
"Palmas, Las",2017,renta_bruta_media_por_persona_eur,12220
"Palmas, Las",2017,renta_media_por_unidad_consumo_eur,15874
"Palmas, Las",2017,renta_mediana_por_unidad_consumo_eur,13650
"Palmas, Las",2017,renta_neta_media_por_hogar_eur,28537
"Palmas, Las",2017,renta_neta_media_por_persona_eur,10328
"Palmas, Las",2018,renta_bruta_media_por_hogar_eur,35369
"Palmas, Las",2018,renta_bruta_media_por_persona_eur,12849
"Palmas, Las",2018,renta_media_por_unidad_consumo_eur,16659
"Palmas, Las",2018,renta_mediana_por_unidad_consumo_eur,14350
"Palmas, Las",2018,renta_neta_media_por_hogar_eur,29899
"Palmas, Las",2018,renta_neta_media_por_persona_eur,10862
"Palmas, Las",2019,renta_bruta_media_por_hogar_eur,36920
"Palmas, Las",2019,renta_bruta_media_por_persona_eur,13428
"Palmas, Las",2019,renta_media_por_unidad_consumo_eur,17352
"Palmas, Las",2019,renta_mediana_por_unidad_consumo_eur,15050
"Palmas, Las",2019,renta_neta_media_por_hogar_eur,31168
"Palmas, Las",2019,renta_neta_media_por_persona_eur,11336
"Palmas, Las",2020,renta_bruta_media_por_hogar_eur,35832
"Palmas, Las",2020,renta_bruta_media_por_persona_eur,13182
"Palmas, Las",2020,renta_media_por_unidad_consumo_eur,17019
"Palmas, Las",2020,renta_mediana_por_unidad_consumo_eur,14350
"Palmas, Las",2020,renta_neta_media_por_hogar_eur,30367
"Palmas, Las",2020,renta_neta_media_por_persona_eur,11172
"Palmas, Las",2021,renta_bruta_media_por_hogar_eur,37399
"Palmas, Las",2021,renta_bruta_media_por_persona_eur,13912
"Palmas, Las",2021,renta_media_por_unidad_consumo_eur,17823
"Palmas, Las",2021,renta_mediana_por_unidad_consumo_eur,15050
"Palmas, Las",2021,renta_neta_media_por_hogar_eur,31443
"Palmas, Las",2021,renta_neta_media_por_persona_eur,11697
"Palmas, Las",2022,renta_bruta_media_por_hogar_eur,40654
"Palmas, Las",2022,renta_bruta_media_por_persona_eur,15200
"Palmas, Las",2022,renta_media_por_unidad_consumo_eur,19384
"Palmas, Las",2022,renta_mediana_por_unidad_consumo_eur,16450
"Palmas, Las",2022,renta_neta_media_por_hogar_eur,34010
"Palmas, Las",2022,renta_neta_media_por_persona_eur,12716
"Palmas, Las",2023,renta_bruta_media_por_hogar_eur,44535
"Palmas, Las",2023,renta_bruta_media_por_persona_eur,16603
"Palmas, Las",2023,renta_media_por_unidad_consumo_eur,20758
"Palmas, Las",2023,renta_mediana_por_unidad_consumo_eur,17850
"Palmas, Las",2023,renta_neta_media_por_hogar_eur,37032
"Palmas, Las",2023,renta_neta_media_por_persona_eur,13806
Pontevedra,2015,renta_bruta_media_por_hogar_eur,31658
Pontevedra,2015,renta_bruta_media_por_persona_eur,11959
Pontevedra,2015,renta_media_por_unidad_consumo_eur,15309
Pontevedra,2015,renta_mediana_por_unidad_consumo_eur,13650
Pontevedra,2015,renta_neta_media_por_hogar_eur,26877
Pontevedra,2015,renta_neta_media_por_persona_eur,10153
Pontevedra,2016,renta_bruta_media_por_hogar_eur,32105
Pontevedra,2016,renta_bruta_media_por_persona_eur,12146
Pontevedra,2016,renta_media_por_unidad_consumo_eur,15752
Pontevedra,2016,renta_mediana_por_unidad_consumo_eur,13650
Pontevedra,2016,renta_neta_media_por_hogar_eur,27364
Pontevedra,2016,renta_neta_media_por_persona_eur,10353
Pontevedra,2017,renta_bruta_media_por_hogar_eur,33116
Pontevedra,2017,renta_bruta_media_por_persona_eur,12633
Pontevedra,2017,renta_media_por_unidad_consumo_eur,16283
Pontevedra,2017,renta_mediana_por_unidad_consumo_eur,14350
Pontevedra,2017,renta_neta_media_por_hogar_eur,28117
Pontevedra,2017,renta_neta_media_por_persona_eur,10726
Pontevedra,2018,renta_bruta_media_por_hogar_eur,34332
Pontevedra,2018,renta_bruta_media_por_persona_eur,13224
Pontevedra,2018,renta_media_por_unidad_consumo_eur,16965
Pontevedra,2018,renta_mediana_por_unidad_consumo_eur,15050
Pontevedra,2018,renta_neta_media_por_hogar_eur,29129
Pontevedra,2018,renta_neta_media_por_persona_eur,11220
Pontevedra,2019,renta_bruta_media_por_hogar_eur,35910
Pontevedra,2019,renta_bruta_media_por_persona_eur,13891
Pontevedra,2019,renta_media_por_unidad_consumo_eur,17756
Pontevedra,2019,renta_mediana_por_unidad_consumo_eur,15750
Pontevedra,2019,renta_neta_media_por_hogar_eur,30315
Pontevedra,2019,renta_neta_media_por_persona_eur,11726
Pontevedra,2020,renta_bruta_media_por_hogar_eur,36011
Pontevedra,2020,renta_bruta_media_por_persona_eur,14039
Pontevedra,2020,renta_media_por_unidad_consumo_eur,17872
Pontevedra,2020,renta_mediana_por_unidad_consumo_eur,15750
Pontevedra,2020,renta_neta_media_por_hogar_eur,30475
Pontevedra,2020,renta_neta_media_por_persona_eur,11881
Pontevedra,2021,renta_bruta_media_por_hogar_eur,37517
Pontevedra,2021,renta_bruta_media_por_persona_eur,14779
Pontevedra,2021,renta_media_por_unidad_consumo_eur,18632
Pontevedra,2021,renta_mediana_por_unidad_consumo_eur,16450
Pontevedra,2021,renta_neta_media_por_hogar_eur,31541
Pontevedra,2021,renta_neta_media_por_persona_eur,12425
Pontevedra,2022,renta_bruta_media_por_hogar_eur,39690
Pontevedra,2022,renta_bruta_media_por_persona_eur,15731
Pontevedra,2022,renta_media_por_unidad_consumo_eur,19705
Pontevedra,2022,renta_mediana_por_unidad_consumo_eur,17850
Pontevedra,2022,renta_neta_media_por_hogar_eur,33230
Pontevedra,2022,renta_neta_media_por_persona_eur,13170
Pontevedra,2023,renta_bruta_media_por_hogar_eur,42569
Pontevedra,2023,renta_bruta_media_por_persona_eur,16949
Pontevedra,2023,renta_media_por_unidad_consumo_eur,20909
Pontevedra,2023,renta_mediana_por_unidad_consumo_eur,18550
Pontevedra,2023,renta_neta_media_por_hogar_eur,35506
Pontevedra,2023,renta_neta_media_por_persona_eur,14137
"Rioja, La",2015,renta_bruta_media_por_hogar_eur,32699
"Rioja, La",2015,renta_bruta_media_por_persona_eur,13321
"Rioja, La",2015,renta_media_por_unidad_consumo_eur,16582
"Rioja, La",2015,renta_mediana_por_unidad_consumo_eur,14350
"Rioja, La",2015,renta_neta_media_por_hogar_eur,27471
"Rioja, La",2015,renta_neta_media_por_persona_eur,11191
"Rioja, La",2016,renta_bruta_media_por_hogar_eur,33836
"Rioja, La",2016,renta_bruta_media_por_persona_eur,13776
"Rioja, La",2016,renta_media_por_unidad_consumo_eur,17107
"Rioja, La",2016,renta_mediana_por_unidad_consumo_eur,15050
"Rioja, La",2016,renta_neta_media_por_hogar_eur,28333
"Rioja, La",2016,renta_neta_media_por_persona_eur,11536
"Rioja, La",2017,renta_bruta_media_por_hogar_eur,34817
"Rioja, La",2017,renta_bruta_media_por_persona_eur,14269
"Rioja, La",2017,renta_media_por_unidad_consumo_eur,17625
"Rioja, La",2017,renta_mediana_por_unidad_consumo_eur,15750
"Rioja, La",2017,renta_neta_media_por_hogar_eur,29070
"Rioja, La",2017,renta_neta_media_por_persona_eur,11914
"Rioja, La",2018,renta_bruta_media_por_hogar_eur,36295
"Rioja, La",2018,renta_bruta_media_por_persona_eur,14932
"Rioja, La",2018,renta_media_por_unidad_consumo_eur,18410
"Rioja, La",2018,renta_mediana_por_unidad_consumo_eur,16450
"Rioja, La",2018,renta_neta_media_por_hogar_eur,30286
"Rioja, La",2018,renta_neta_media_por_persona_eur,12460
"Rioja, La",2019,renta_bruta_media_por_hogar_eur,37836
"Rioja, La",2019,renta_bruta_media_por_persona_eur,15513
"Rioja, La",2019,renta_media_por_unidad_consumo_eur,19101
"Rioja, La",2019,renta_mediana_por_unidad_consumo_eur,17150
"Rioja, La",2019,renta_neta_media_por_hogar_eur,31535
"Rioja, La",2019,renta_neta_media_por_persona_eur,12930
"Rioja, La",2020,renta_bruta_media_por_hogar_eur,37066
"Rioja, La",2020,renta_bruta_media_por_persona_eur,15309
"Rioja, La",2020,renta_media_por_unidad_consumo_eur,18778
"Rioja, La",2020,renta_mediana_por_unidad_consumo_eur,16450
"Rioja, La",2020,renta_neta_media_por_hogar_eur,30843
"Rioja, La",2020,renta_neta_media_por_persona_eur,12738
"Rioja, La",2021,renta_bruta_media_por_hogar_eur,38641
"Rioja, La",2021,renta_bruta_media_por_persona_eur,16015
"Rioja, La",2021,renta_media_por_unidad_consumo_eur,19479
"Rioja, La",2021,renta_mediana_por_unidad_consumo_eur,17150
"Rioja, La",2021,renta_neta_media_por_hogar_eur,31884
"Rioja, La",2021,renta_neta_media_por_persona_eur,13215
"Rioja, La",2022,renta_bruta_media_por_hogar_eur,40793
"Rioja, La",2022,renta_bruta_media_por_persona_eur,16976
"Rioja, La",2022,renta_media_por_unidad_consumo_eur,20436
"Rioja, La",2022,renta_mediana_por_unidad_consumo_eur,18550
"Rioja, La",2022,renta_neta_media_por_hogar_eur,33314
"Rioja, La",2022,renta_neta_media_por_persona_eur,13864
"Rioja, La",2023,renta_bruta_media_por_hogar_eur,43448
"Rioja, La",2023,renta_bruta_media_por_persona_eur,18119
"Rioja, La",2023,renta_media_por_unidad_consumo_eur,21551
"Rioja, La",2023,renta_mediana_por_unidad_consumo_eur,19250
"Rioja, La",2023,renta_neta_media_por_hogar_eur,35555
"Rioja, La",2023,renta_neta_media_por_persona_eur,14827
Salamanca,2015,renta_bruta_media_por_hogar_eur,29221
Salamanca,2015,renta_bruta_media_por_persona_eur,12466
Salamanca,2015,renta_media_por_unidad_consumo_eur,15524
Salamanca,2015,renta_mediana_por_unidad_consumo_eur,12950
Salamanca,2015,renta_neta_media_por_hogar_eur,25002
Salamanca,2015,renta_neta_media_por_persona_eur,10667
Salamanca,2016,renta_bruta_media_por_hogar_eur,29795
Salamanca,2016,renta_bruta_media_por_persona_eur,12776
Salamanca,2016,renta_media_por_unidad_consumo_eur,15903
Salamanca,2016,renta_mediana_por_unidad_consumo_eur,13650
Salamanca,2016,renta_neta_media_por_hogar_eur,25481
Salamanca,2016,renta_neta_media_por_persona_eur,10926
Salamanca,2017,renta_bruta_media_por_hogar_eur,30566
Salamanca,2017,renta_bruta_media_por_persona_eur,13194
Salamanca,2017,renta_media_por_unidad_consumo_eur,16363
Salamanca,2017,renta_mediana_por_unidad_consumo_eur,14350
Salamanca,2017,renta_neta_media_por_hogar_eur,26127
Salamanca,2017,renta_neta_media_por_persona_eur,11278
Salamanca,2018,renta_bruta_media_por_hogar_eur,31671
Salamanca,2018,renta_bruta_media_por_persona_eur,13802
Salamanca,2018,renta_media_por_unidad_consumo_eur,17019
Salamanca,2018,renta_mediana_por_unidad_consumo_eur,15050
Salamanca,2018,renta_neta_media_por_hogar_eur,26989
Salamanca,2018,renta_neta_media_por_persona_eur,11762
Salamanca,2019,renta_bruta_media_por_hogar_eur,33016
Salamanca,2019,renta_bruta_media_por_persona_eur,14406
Salamanca,2019,renta_media_por_unidad_consumo_eur,17694
Salamanca,2019,renta_mediana_por_unidad_consumo_eur,15050
Salamanca,2019,renta_neta_media_por_hogar_eur,28050
Salamanca,2019,renta_neta_media_por_persona_eur,12240
Salamanca,2020,renta_bruta_media_por_hogar_eur,33127
Salamanca,2020,renta_bruta_media_por_persona_eur,14550
Salamanca,2020,renta_media_por_unidad_consumo_eur,17808
Salamanca,2020,renta_mediana_por_unidad_consumo_eur,15750
Salamanca,2020,renta_neta_media_por_hogar_eur,28130
Salamanca,2020,renta_neta_media_por_persona_eur,12355
Salamanca,2021,renta_bruta_media_por_hogar_eur,34581
Salamanca,2021,renta_bruta_media_por_persona_eur,15314
Salamanca,2021,renta_media_por_unidad_consumo_eur,18581
Salamanca,2021,renta_mediana_por_unidad_consumo_eur,16450
Salamanca,2021,renta_neta_media_por_hogar_eur,29176
Salamanca,2021,renta_neta_media_por_persona_eur,12920
Salamanca,2022,renta_bruta_media_por_hogar_eur,36392
Salamanca,2022,renta_bruta_media_por_persona_eur,16274
Salamanca,2022,renta_media_por_unidad_consumo_eur,19530
Salamanca,2022,renta_mediana_por_unidad_consumo_eur,17150
Salamanca,2022,renta_neta_media_por_hogar_eur,30435
Salamanca,2022,renta_neta_media_por_persona_eur,13610
Salamanca,2023,renta_bruta_media_por_hogar_eur,38869
Salamanca,2023,renta_bruta_media_por_persona_eur,17488
Salamanca,2023,renta_media_por_unidad_consumo_eur,20687
Salamanca,2023,renta_mediana_por_unidad_consumo_eur,17850
Salamanca,2023,renta_neta_media_por_hogar_eur,32411
Salamanca,2023,renta_neta_media_por_persona_eur,14583
Santa Cruz de Tenerife,2015,renta_bruta_media_por_hogar_eur,28913
Santa Cruz de Tenerife,2015,renta_bruta_media_por_persona_eur,10605
Santa Cruz de Tenerife,2015,renta_media_por_unidad_consumo_eur,13997
Santa Cruz de Tenerife,2015,renta_mediana_por_unidad_consumo_eur,11550
Santa Cruz de Tenerife,2015,renta_neta_media_por_hogar_eur,24738
Santa Cruz de Tenerife,2015,renta_neta_media_por_persona_eur,9073
Santa Cruz de Tenerife,2016,renta_bruta_media_por_hogar_eur,29860
Santa Cruz de Tenerife,2016,renta_bruta_media_por_persona_eur,10834
Santa Cruz de Tenerife,2016,renta_media_por_unidad_consumo_eur,14293
Santa Cruz de Tenerife,2016,renta_mediana_por_unidad_consumo_eur,11550
Santa Cruz de Tenerife,2016,renta_neta_media_por_hogar_eur,25462
Santa Cruz de Tenerife,2016,renta_neta_media_por_persona_eur,9238
Santa Cruz de Tenerife,2017,renta_bruta_media_por_hogar_eur,31092
Santa Cruz de Tenerife,2017,renta_bruta_media_por_persona_eur,11429
Santa Cruz de Tenerife,2017,renta_media_por_unidad_consumo_eur,15000
Santa Cruz de Tenerife,2017,renta_mediana_por_unidad_consumo_eur,12950
Santa Cruz de Tenerife,2017,renta_neta_media_por_hogar_eur,26492
Santa Cruz de Tenerife,2017,renta_neta_media_por_persona_eur,9738
Santa Cruz de Tenerife,2018,renta_bruta_media_por_hogar_eur,32761
Santa Cruz de Tenerife,2018,renta_bruta_media_por_persona_eur,12031
Santa Cruz de Tenerife,2018,renta_media_por_unidad_consumo_eur,15743
Santa Cruz de Tenerife,2018,renta_mediana_por_unidad_consumo_eur,12950
Santa Cruz de Tenerife,2018,renta_neta_media_por_hogar_eur,27865
Santa Cruz de Tenerife,2018,renta_neta_media_por_persona_eur,10233
Santa Cruz de Tenerife,2019,renta_bruta_media_por_hogar_eur,34634
Santa Cruz de Tenerife,2019,renta_bruta_media_por_persona_eur,12693
Santa Cruz de Tenerife,2019,renta_media_por_unidad_consumo_eur,16549
Santa Cruz de Tenerife,2019,renta_mediana_por_unidad_consumo_eur,14350
Santa Cruz de Tenerife,2019,renta_neta_media_por_hogar_eur,29388
Santa Cruz de Tenerife,2019,renta_neta_media_por_persona_eur,10770
Santa Cruz de Tenerife,2020,renta_bruta_media_por_hogar_eur,33844
Santa Cruz de Tenerife,2020,renta_bruta_media_por_persona_eur,12553
Santa Cruz de Tenerife,2020,renta_media_por_unidad_consumo_eur,16359
Santa Cruz de Tenerife,2020,renta_mediana_por_unidad_consumo_eur,13650
Santa Cruz de Tenerife,2020,renta_neta_media_por_hogar_eur,28792
Santa Cruz de Tenerife,2020,renta_neta_media_por_persona_eur,10679
Santa Cruz de Tenerife,2021,renta_bruta_media_por_hogar_eur,35338
Santa Cruz de Tenerife,2021,renta_bruta_media_por_persona_eur,13258
Santa Cruz de Tenerife,2021,renta_media_por_unidad_consumo_eur,17139
Santa Cruz de Tenerife,2021,renta_mediana_por_unidad_consumo_eur,14350
Santa Cruz de Tenerife,2021,renta_neta_media_por_hogar_eur,29849
Santa Cruz de Tenerife,2021,renta_neta_media_por_persona_eur,11198
Santa Cruz de Tenerife,2022,renta_bruta_media_por_hogar_eur,38413
Santa Cruz de Tenerife,2022,renta_bruta_media_por_persona_eur,14471
Santa Cruz de Tenerife,2022,renta_media_por_unidad_consumo_eur,18744
Santa Cruz de Tenerife,2022,renta_mediana_por_unidad_consumo_eur,15750
Santa Cruz de Tenerife,2022,renta_neta_media_por_hogar_eur,32485
Santa Cruz de Tenerife,2022,renta_neta_media_por_persona_eur,12237
Santa Cruz de Tenerife,2023,renta_bruta_media_por_hogar_eur,42381
Santa Cruz de Tenerife,2023,renta_bruta_media_por_persona_eur,15888
Santa Cruz de Tenerife,2023,renta_media_por_unidad_consumo_eur,20068
Santa Cruz de Tenerife,2023,renta_mediana_por_unidad_consumo_eur,17150
Santa Cruz de Tenerife,2023,renta_neta_media_por_hogar_eur,35654
Santa Cruz de Tenerife,2023,renta_neta_media_por_persona_eur,13366
Segovia,2015,renta_bruta_media_por_hogar_eur,31087
Segovia,2015,renta_bruta_media_por_persona_eur,12542
Segovia,2015,renta_media_por_unidad_consumo_eur,15838
Segovia,2015,renta_mediana_por_unidad_consumo_eur,13650
Segovia,2015,renta_neta_media_por_hogar_eur,26594
Segovia,2015,renta_neta_media_por_persona_eur,10730
Segovia,2016,renta_bruta_media_por_hogar_eur,32021
Segovia,2016,renta_bruta_media_por_persona_eur,12918
Segovia,2016,renta_media_por_unidad_consumo_eur,16272
Segovia,2016,renta_mediana_por_unidad_consumo_eur,14350
Segovia,2016,renta_neta_media_por_hogar_eur,27328
Segovia,2016,renta_neta_media_por_persona_eur,11025
Segovia,2017,renta_bruta_media_por_hogar_eur,32883
Segovia,2017,renta_bruta_media_por_persona_eur,13356
Segovia,2017,renta_media_por_unidad_consumo_eur,16773
Segovia,2017,renta_mediana_por_unidad_consumo_eur,15050
Segovia,2017,renta_neta_media_por_hogar_eur,28014
Segovia,2017,renta_neta_media_por_persona_eur,11378
Segovia,2018,renta_bruta_media_por_hogar_eur,34308
Segovia,2018,renta_bruta_media_por_persona_eur,14028
Segovia,2018,renta_media_por_unidad_consumo_eur,17554
Segovia,2018,renta_mediana_por_unidad_consumo_eur,15750
Segovia,2018,renta_neta_media_por_hogar_eur,29158
Segovia,2018,renta_neta_media_por_persona_eur,11922
Segovia,2019,renta_bruta_media_por_hogar_eur,35929
Segovia,2019,renta_bruta_media_por_persona_eur,14715
Segovia,2019,renta_media_por_unidad_consumo_eur,18333
Segovia,2019,renta_mediana_por_unidad_consumo_eur,16450
Segovia,2019,renta_neta_media_por_hogar_eur,30477
Segovia,2019,renta_neta_media_por_persona_eur,12482
Segovia,2020,renta_bruta_media_por_hogar_eur,36458
Segovia,2020,renta_bruta_media_por_persona_eur,15066
Segovia,2020,renta_media_por_unidad_consumo_eur,18630
Segovia,2020,renta_mediana_por_unidad_consumo_eur,16450
Segovia,2020,renta_neta_media_por_hogar_eur,30787
Segovia,2020,renta_neta_media_por_persona_eur,12722
Segovia,2021,renta_bruta_media_por_hogar_eur,38238
Segovia,2021,renta_bruta_media_por_persona_eur,15907
Segovia,2021,renta_media_por_unidad_consumo_eur,19497
Segovia,2021,renta_mediana_por_unidad_consumo_eur,17150
Segovia,2021,renta_neta_media_por_hogar_eur,32028
Segovia,2021,renta_neta_media_por_persona_eur,13324
Segovia,2022,renta_bruta_media_por_hogar_eur,40113
Segovia,2022,renta_bruta_media_por_persona_eur,16780
Segovia,2022,renta_media_por_unidad_consumo_eur,20379
Segovia,2022,renta_mediana_por_unidad_consumo_eur,17850
Segovia,2022,renta_neta_media_por_hogar_eur,33362
Segovia,2022,renta_neta_media_por_persona_eur,13956
Segovia,2023,renta_bruta_media_por_hogar_eur,43063
Segovia,2023,renta_bruta_media_por_persona_eur,18039
Segovia,2023,renta_media_por_unidad_consumo_eur,21624
Segovia,2023,renta_mediana_por_unidad_consumo_eur,19250
Segovia,2023,renta_neta_media_por_hogar_eur,35688
Segovia,2023,renta_neta_media_por_persona_eur,14949
Sevilla,2015,renta_bruta_media_por_hogar_eur,29464
Sevilla,2015,renta_bruta_media_por_persona_eur,10624
Sevilla,2015,renta_media_por_unidad_consumo_eur,13941
Sevilla,2015,renta_mediana_por_unidad_consumo_eur,11550
Sevilla,2015,renta_neta_media_por_hogar_eur,25099
Sevilla,2015,renta_neta_media_por_persona_eur,9051
Sevilla,2016,renta_bruta_media_por_hogar_eur,30173
Sevilla,2016,renta_bruta_media_por_persona_eur,10898
Sevilla,2016,renta_media_por_unidad_consumo_eur,14274
Sevilla,2016,renta_mediana_por_unidad_consumo_eur,11550
Sevilla,2016,renta_neta_media_por_hogar_eur,25670
Sevilla,2016,renta_neta_media_por_persona_eur,9272
Sevilla,2017,renta_bruta_media_por_hogar_eur,31070
Sevilla,2017,renta_bruta_media_por_persona_eur,11308
Sevilla,2017,renta_media_por_unidad_consumo_eur,14733
Sevilla,2017,renta_mediana_por_unidad_consumo_eur,12250
Sevilla,2017,renta_neta_media_por_hogar_eur,26334
Sevilla,2017,renta_neta_media_por_persona_eur,9584
Sevilla,2018,renta_bruta_media_por_hogar_eur,32608
Sevilla,2018,renta_bruta_media_por_persona_eur,11941
Sevilla,2018,renta_media_por_unidad_consumo_eur,15501
Sevilla,2018,renta_mediana_por_unidad_consumo_eur,12950
Sevilla,2018,renta_neta_media_por_hogar_eur,27535
Sevilla,2018,renta_neta_media_por_persona_eur,10083
Sevilla,2019,renta_bruta_media_por_hogar_eur,34172
Sevilla,2019,renta_bruta_media_por_persona_eur,12550
Sevilla,2019,renta_media_por_unidad_consumo_eur,16250
Sevilla,2019,renta_mediana_por_unidad_consumo_eur,13650
Sevilla,2019,renta_neta_media_por_hogar_eur,28874
Sevilla,2019,renta_neta_media_por_persona_eur,10604
Sevilla,2020,renta_bruta_media_por_hogar_eur,34281
Sevilla,2020,renta_bruta_media_por_persona_eur,12707
Sevilla,2020,renta_media_por_unidad_consumo_eur,16355
Sevilla,2020,renta_mediana_por_unidad_consumo_eur,13650
Sevilla,2020,renta_neta_media_por_hogar_eur,28912
Sevilla,2020,renta_neta_media_por_persona_eur,10717
Sevilla,2021,renta_bruta_media_por_hogar_eur,36110
Sevilla,2021,renta_bruta_media_por_persona_eur,13478
Sevilla,2021,renta_media_por_unidad_consumo_eur,17219
Sevilla,2021,renta_mediana_por_unidad_consumo_eur,14350
Sevilla,2021,renta_neta_media_por_hogar_eur,30254
Sevilla,2021,renta_neta_media_por_persona_eur,11292
Sevilla,2022,renta_bruta_media_por_hogar_eur,38203
Sevilla,2022,renta_bruta_media_por_persona_eur,14387
Sevilla,2022,renta_media_por_unidad_consumo_eur,18246
Sevilla,2022,renta_mediana_por_unidad_consumo_eur,15750
Sevilla,2022,renta_neta_media_por_hogar_eur,31899
Sevilla,2022,renta_neta_media_por_persona_eur,12013
Sevilla,2023,renta_bruta_media_por_hogar_eur,41113
Sevilla,2023,renta_bruta_media_por_persona_eur,15553
Sevilla,2023,renta_media_por_unidad_consumo_eur,19507
Sevilla,2023,renta_mediana_por_unidad_consumo_eur,16450
Sevilla,2023,renta_neta_media_por_hogar_eur,34269
Sevilla,2023,renta_neta_media_por_persona_eur,12964
Soria,2015,renta_bruta_media_por_hogar_eur,32738
Soria,2015,renta_bruta_media_por_persona_eur,13719
Soria,2015,renta_media_por_unidad_consumo_eur,17072
Soria,2015,renta_mediana_por_unidad_consumo_eur,15050
Soria,2015,renta_neta_media_por_hogar_eur,27859
Soria,2015,renta_neta_media_por_persona_eur,11674
Soria,2016,renta_bruta_media_por_hogar_eur,33381
Soria,2016,renta_bruta_media_por_persona_eur,14061
Soria,2016,renta_media_por_unidad_consumo_eur,17467
Soria,2016,renta_mediana_por_unidad_consumo_eur,15750
Soria,2016,renta_neta_media_por_hogar_eur,28394
Soria,2016,renta_neta_media_por_persona_eur,11961
Soria,2017,renta_bruta_media_por_hogar_eur,34406
Soria,2017,renta_bruta_media_por_persona_eur,14575
Soria,2017,renta_media_por_unidad_consumo_eur,18027
Soria,2017,renta_mediana_por_unidad_consumo_eur,16450
Soria,2017,renta_neta_media_por_hogar_eur,29219
Soria,2017,renta_neta_media_por_persona_eur,12377
Soria,2018,renta_bruta_media_por_hogar_eur,35686
