fecha,anio,mes,ambito,grupo,variable,valor,unidad,frecuencia,agregacion_anual,alias_serie,codigo_serie,descripcion
2015-06-01,2015,6,Total nacional,precios,precio_m2_vivienda_libre_nacional,1476.8,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2015-09-01,2015,9,Total nacional,precios,precio_m2_vivienda_libre_nacional,1476.0,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2015-12-01,2015,12,Total nacional,precios,precio_m2_vivienda_libre_nacional,1490.1,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2016-03-01,2016,3,Total nacional,precios,precio_m2_vivienda_libre_nacional,1492.4,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2016-06-01,2016,6,Total nacional,precios,precio_m2_vivienda_libre_nacional,1506.4,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2016-09-01,2016,9,Total nacional,precios,precio_m2_vivienda_libre_nacional,1499.7,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2016-12-01,2016,12,Total nacional,precios,precio_m2_vivienda_libre_nacional,1512.0,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2017-03-01,2017,3,Total nacional,precios,precio_m2_vivienda_libre_nacional,1525.8,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2017-06-01,2017,6,Total nacional,precios,precio_m2_vivienda_libre_nacional,1530.0,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2017-09-01,2017,9,Total nacional,precios,precio_m2_vivienda_libre_nacional,1540.0,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2017-12-01,2017,12,Total nacional,precios,precio_m2_vivienda_libre_nacional,1558.7,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2018-03-01,2018,3,Total nacional,precios,precio_m2_vivienda_libre_nacional,1566.6,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2018-06-01,2018,6,Total nacional,precios,precio_m2_vivienda_libre_nacional,1587.9,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2018-09-01,2018,9,Total nacional,precios,precio_m2_vivienda_libre_nacional,1589.5,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2018-12-01,2018,12,Total nacional,precios,precio_m2_vivienda_libre_nacional,1618.8,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2019-03-01,2019,3,Total nacional,precios,precio_m2_vivienda_libre_nacional,1636.3,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2019-06-01,2019,6,Total nacional,precios,precio_m2_vivienda_libre_nacional,1637.4,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2019-09-01,2019,9,Total nacional,precios,precio_m2_vivienda_libre_nacional,1638.3,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2019-12-01,2019,12,Total nacional,precios,precio_m2_vivienda_libre_nacional,1652.8,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2020-03-01,2020,3,Total nacional,precios,precio_m2_vivienda_libre_nacional,1640.4,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2020-06-01,2020,6,Total nacional,precios,precio_m2_vivienda_libre_nacional,1610.1,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2020-09-01,2020,9,Total nacional,precios,precio_m2_vivienda_libre_nacional,1619.6,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2020-12-01,2020,12,Total nacional,precios,precio_m2_vivienda_libre_nacional,1622.3,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2021-03-01,2021,3,Total nacional,precios,precio_m2_vivienda_libre_nacional,1625.4,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2021-06-01,2021,6,Total nacional,precios,precio_m2_vivienda_libre_nacional,1649.2,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2021-09-01,2021,9,Total nacional,precios,precio_m2_vivienda_libre_nacional,1661.6,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2021-12-01,2021,12,Total nacional,precios,precio_m2_vivienda_libre_nacional,1694.1,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2022-03-01,2022,3,Total nacional,precios,precio_m2_vivienda_libre_nacional,1734.0,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2022-06-01,2022,6,Total nacional,precios,precio_m2_vivienda_libre_nacional,1740.7,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2022-09-01,2022,9,Total nacional,precios,precio_m2_vivienda_libre_nacional,1740.0,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2022-12-01,2022,12,Total nacional,precios,precio_m2_vivienda_libre_nacional,1749.2,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2023-03-01,2023,3,Total nacional,precios,precio_m2_vivienda_libre_nacional,1788.4,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2023-06-01,2023,6,Total nacional,precios,precio_m2_vivienda_libre_nacional,1793.2,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2023-09-01,2023,9,Total nacional,precios,precio_m2_vivienda_libre_nacional,1812.4,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2023-12-01,2023,12,Total nacional,precios,precio_m2_vivienda_libre_nacional,1842.3,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2024-03-01,2024,3,Total nacional,precios,precio_m2_vivienda_libre_nacional,1865.8,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2024-06-01,2024,6,Total nacional,precios,precio_m2_vivienda_libre_nacional,1895.6,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2024-09-01,2024,9,Total nacional,precios,precio_m2_vivienda_libre_nacional,1921.0,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2024-12-01,2024,12,Total nacional,precios,precio_m2_vivienda_libre_nacional,1972.1,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2025-03-01,2025,3,Total nacional,precios,precio_m2_vivienda_libre_nacional,2033.4,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2025-06-01,2025,6,Total nacional,precios,precio_m2_vivienda_libre_nacional,2093.5,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2025-09-01,2025,9,Total nacional,precios,precio_m2_vivienda_libre_nacional,2153.4,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2025-12-01,2025,12,Total nacional,precios,precio_m2_vivienda_libre_nacional,2230.0,Euros por metro cuadrado,TRIMESTRAL,media,SI_1_5.4,DHIVTNOAPLPMMUVT_RLI.T,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Total nacional
2006-03-01,2006,3,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.57,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2006-06-01,2006,6,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.74,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2006-09-01,2006,9,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.91,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2006-12-01,2006,12,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,9.11,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2007-03-01,2007,3,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,9.27,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2007-06-01,2007,6,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,9.38,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2007-09-01,2007,9,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,9.46,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2007-12-01,2007,12,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,9.32,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2008-03-01,2008,3,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,9.3,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2008-06-01,2008,6,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,9.16,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2008-09-01,2008,9,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.96,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2008-12-01,2008,12,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.76,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2009-03-01,2009,3,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.63,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2009-06-01,2009,6,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.59,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2009-09-01,2009,9,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.56,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2009-12-01,2009,12,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.72,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2010-03-01,2010,3,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.67,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2010-06-01,2010,6,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.77,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2010-09-01,2010,9,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.61,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2010-12-01,2010,12,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.71,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2011-03-01,2011,3,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.44,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2011-06-01,2011,6,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,8.25,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2011-09-01,2011,9,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,7.99,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2011-12-01,2011,12,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,7.76,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2012-03-01,2012,3,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,7.48,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2012-06-01,2012,6,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,7.31,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2012-09-01,2012,9,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,7.11,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
2012-12-01,2012,12,Total nacional,accesibilidad,precio_vivienda_renta_hogar_anios,7.19,Años,TRIMESTRAL,media,SI_1_5.43,D_TKB57110_IPV,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar
