codigo_provincia,provincia,anio,mes,periodo,residencia,variable,valor
01,Araba/Álava,2020,6,2020M06,residentes_espana,pernoctaciones,13825
01,Araba/Álava,2020,6,2020M06,residentes_espana,viajeros,6594
01,Araba/Álava,2020,6,2020M06,residentes_extranjero,pernoctaciones,2515
01,Araba/Álava,2020,6,2020M06,residentes_extranjero,viajeros,1043
01,Araba/Álava,2020,6,2020M06,total,pernoctaciones,16339
01,Araba/Álava,2020,6,2020M06,total,viajeros,7637
01,Araba/Álava,2020,7,2020M07,residentes_espana,pernoctaciones,30502
01,Araba/Álava,2020,7,2020M07,residentes_espana,viajeros,16245
01,Araba/Álava,2020,7,2020M07,residentes_extranjero,pernoctaciones,8849
01,Araba/Álava,2020,7,2020M07,residentes_extranjero,viajeros,5498
01,Araba/Álava,2020,7,2020M07,total,pernoctaciones,39351
01,Araba/Álava,2020,7,2020M07,total,viajeros,21743
01,Araba/Álava,2020,8,2020M08,residentes_espana,pernoctaciones,41086
01,Araba/Álava,2020,8,2020M08,residentes_espana,viajeros,20302
01,Araba/Álava,2020,8,2020M08,residentes_extranjero,pernoctaciones,10111
01,Araba/Álava,2020,8,2020M08,residentes_extranjero,viajeros,6705
01,Araba/Álava,2020,8,2020M08,total,pernoctaciones,51197
01,Araba/Álava,2020,8,2020M08,total,viajeros,27007
01,Araba/Álava,2020,9,2020M09,residentes_espana,pernoctaciones,29721
01,Araba/Álava,2020,9,2020M09,residentes_espana,viajeros,15353
01,Araba/Álava,2020,9,2020M09,residentes_extranjero,pernoctaciones,5616
01,Araba/Álava,2020,9,2020M09,residentes_extranjero,viajeros,2615
01,Araba/Álava,2020,9,2020M09,total,pernoctaciones,35337
01,Araba/Álava,2020,9,2020M09,total,viajeros,17968
01,Araba/Álava,2020,10,2020M10,residentes_espana,pernoctaciones,28207
01,Araba/Álava,2020,10,2020M10,residentes_espana,viajeros,15012
01,Araba/Álava,2020,10,2020M10,residentes_extranjero,pernoctaciones,6407
01,Araba/Álava,2020,10,2020M10,residentes_extranjero,viajeros,3005
01,Araba/Álava,2020,10,2020M10,total,pernoctaciones,34614
01,Araba/Álava,2020,10,2020M10,total,viajeros,18017
01,Araba/Álava,2020,11,2020M11,residentes_espana,pernoctaciones,14890
01,Araba/Álava,2020,11,2020M11,residentes_espana,viajeros,6116
01,Araba/Álava,2020,11,2020M11,residentes_extranjero,pernoctaciones,3491
01,Araba/Álava,2020,11,2020M11,residentes_extranjero,viajeros,1449
01,Araba/Álava,2020,11,2020M11,total,pernoctaciones,18382
01,Araba/Álava,2020,11,2020M11,total,viajeros,7565
01,Araba/Álava,2020,12,2020M12,residentes_espana,pernoctaciones,13809
01,Araba/Álava,2020,12,2020M12,residentes_espana,viajeros,6626
01,Araba/Álava,2020,12,2020M12,residentes_extranjero,pernoctaciones,3606
01,Araba/Álava,2020,12,2020M12,residentes_extranjero,viajeros,1647
01,Araba/Álava,2020,12,2020M12,total,pernoctaciones,17415
01,Araba/Álava,2020,12,2020M12,total,viajeros,8273
01,Araba/Álava,2021,1,2021M01,residentes_espana,pernoctaciones,13164
01,Araba/Álava,2021,1,2021M01,residentes_espana,viajeros,6823
01,Araba/Álava,2021,1,2021M01,residentes_extranjero,pernoctaciones,4097
01,Araba/Álava,2021,1,2021M01,residentes_extranjero,viajeros,2155
01,Araba/Álava,2021,1,2021M01,total,pernoctaciones,17261
01,Araba/Álava,2021,1,2021M01,total,viajeros,8978
01,Araba/Álava,2021,2,2021M02,residentes_espana,pernoctaciones,13510
01,Araba/Álava,2021,2,2021M02,residentes_espana,viajeros,6304
01,Araba/Álava,2021,2,2021M02,residentes_extranjero,pernoctaciones,3112
01,Araba/Álava,2021,2,2021M02,residentes_extranjero,viajeros,1226
01,Araba/Álava,2021,2,2021M02,total,pernoctaciones,16621
01,Araba/Álava,2021,2,2021M02,total,viajeros,7530
01,Araba/Álava,2021,3,2021M03,residentes_espana,pernoctaciones,23829
01,Araba/Álava,2021,3,2021M03,residentes_espana,viajeros,12678
01,Araba/Álava,2021,3,2021M03,residentes_extranjero,pernoctaciones,3828
01,Araba/Álava,2021,3,2021M03,residentes_extranjero,viajeros,1986
01,Araba/Álava,2021,3,2021M03,total,pernoctaciones,27656
01,Araba/Álava,2021,3,2021M03,total,viajeros,14664
01,Araba/Álava,2021,4,2021M04,residentes_espana,pernoctaciones,24402
01,Araba/Álava,2021,4,2021M04,residentes_espana,viajeros,12639
01,Araba/Álava,2021,4,2021M04,residentes_extranjero,pernoctaciones,4398
01,Araba/Álava,2021,4,2021M04,residentes_extranjero,viajeros,2098
01,Araba/Álava,2021,4,2021M04,total,pernoctaciones,28800
01,Araba/Álava,2021,4,2021M04,total,viajeros,14737
01,Araba/Álava,2021,5,2021M05,residentes_espana,pernoctaciones,27823
01,Araba/Álava,2021,5,2021M05,residentes_espana,viajeros,15377
01,Araba/Álava,2021,5,2021M05,residentes_extranjero,pernoctaciones,4632
01,Araba/Álava,2021,5,2021M05,residentes_extranjero,viajeros,2643
01,Araba/Álava,2021,5,2021M05,total,pernoctaciones,32455
01,Araba/Álava,2021,5,2021M05,total,viajeros,18021
01,Araba/Álava,2021,6,2021M06,residentes_espana,pernoctaciones,38602
01,Araba/Álava,2021,6,2021M06,residentes_espana,viajeros,20582
01,Araba/Álava,2021,6,2021M06,residentes_extranjero,pernoctaciones,8047
01,Araba/Álava,2021,6,2021M06,residentes_extranjero,viajeros,4264
01,Araba/Álava,2021,6,2021M06,total,pernoctaciones,46650
01,Araba/Álava,2021,6,2021M06,total,viajeros,24846
01,Araba/Álava,2021,7,2021M07,residentes_espana,pernoctaciones,52436
01,Araba/Álava,2021,7,2021M07,residentes_espana,viajeros,28214
01,Araba/Álava,2021,7,2021M07,residentes_extranjero,pernoctaciones,16957
01,Araba/Álava,2021,7,2021M07,residentes_extranjero,viajeros,10619
01,Araba/Álava,2021,7,2021M07,total,pernoctaciones,69394
01,Araba/Álava,2021,7,2021M07,total,viajeros,38834
01,Araba/Álava,2021,8,2021M08,residentes_espana,pernoctaciones,80368
01,Araba/Álava,2021,8,2021M08,residentes_espana,viajeros,38753
01,Araba/Álava,2021,8,2021M08,residentes_extranjero,pernoctaciones,17830
01,Araba/Álava,2021,8,2021M08,residentes_extranjero,viajeros,12265
01,Araba/Álava,2021,8,2021M08,total,pernoctaciones,98198
01,Araba/Álava,2021,8,2021M08,total,viajeros,51019
01,Araba/Álava,2021,9,2021M09,residentes_espana,pernoctaciones,51177
01,Araba/Álava,2021,9,2021M09,residentes_espana,viajeros,26044
01,Araba/Álava,2021,9,2021M09,residentes_extranjero,pernoctaciones,18492
01,Araba/Álava,2021,9,2021M09,residentes_extranjero,viajeros,10044
01,Araba/Álava,2021,9,2021M09,total,pernoctaciones,69669
01,Araba/Álava,2021,9,2021M09,total,viajeros,36088
01,Araba/Álava,2021,10,2021M10,residentes_espana,pernoctaciones,56836
01,Araba/Álava,2021,10,2021M10,residentes_espana,viajeros,29148
01,Araba/Álava,2021,10,2021M10,residentes_extranjero,pernoctaciones,16468
01,Araba/Álava,2021,10,2021M10,residentes_extranjero,viajeros,9204
01,Araba/Álava,2021,10,2021M10,total,pernoctaciones,73305
01,Araba/Álava,2021,10,2021M10,total,viajeros,38352
01,Araba/Álava,2021,11,2021M11,residentes_espana,pernoctaciones,43306
01,Araba/Álava,2021,11,2021M11,residentes_espana,viajeros,22056
01,Araba/Álava,2021,11,2021M11,residentes_extranjero,pernoctaciones,13178
01,Araba/Álava,2021,11,2021M11,residentes_extranjero,viajeros,6302
01,Araba/Álava,2021,11,2021M11,total,pernoctaciones,56484
01,Araba/Álava,2021,11,2021M11,total,viajeros,28358
01,Araba/Álava,2021,12,2021M12,residentes_espana,pernoctaciones,42688
01,Araba/Álava,2021,12,2021M12,residentes_espana,viajeros,21270
01,Araba/Álava,2021,12,2021M12,residentes_extranjero,pernoctaciones,8886
01,Araba/Álava,2021,12,2021M12,residentes_extranjero,viajeros,4488
01,Araba/Álava,2021,12,2021M12,total,pernoctaciones,51574
01,Araba/Álava,2021,12,2021M12,total,viajeros,25758
01,Araba/Álava,2022,1,2022M01,residentes_espana,pernoctaciones,28243
01,Araba/Álava,2022,1,2022M01,residentes_espana,viajeros,14076
01,Araba/Álava,2022,1,2022M01,residentes_extranjero,pernoctaciones,7540
01,Araba/Álava,2022,1,2022M01,residentes_extranjero,viajeros,4006
01,Araba/Álava,2022,1,2022M01,total,pernoctaciones,35783
01,Araba/Álava,2022,1,2022M01,total,viajeros,18082
01,Araba/Álava,2022,2,2022M02,residentes_espana,pernoctaciones,35958
01,Araba/Álava,2022,2,2022M02,residentes_espana,viajeros,18289
01,Araba/Álava,2022,2,2022M02,residentes_extranjero,pernoctaciones,8782
01,Araba/Álava,2022,2,2022M02,residentes_extranjero,viajeros,4280
01,Araba/Álava,2022,2,2022M02,total,pernoctaciones,44740
01,Araba/Álava,2022,2,2022M02,total,viajeros,22569
01,Araba/Álava,2022,3,2022M03,residentes_espana,pernoctaciones,45593
01,Araba/Álava,2022,3,2022M03,residentes_espana,viajeros,23209
01,Araba/Álava,2022,3,2022M03,residentes_extranjero,pernoctaciones,12828
01,Araba/Álava,2022,3,2022M03,residentes_extranjero,viajeros,6003
01,Araba/Álava,2022,3,2022M03,total,pernoctaciones,58421
01,Araba/Álava,2022,3,2022M03,total,viajeros,29211
01,Araba/Álava,2022,4,2022M04,residentes_espana,pernoctaciones,50651
01,Araba/Álava,2022,4,2022M04,residentes_espana,viajeros,26586
01,Araba/Álava,2022,4,2022M04,residentes_extranjero,pernoctaciones,15935
01,Araba/Álava,2022,4,2022M04,residentes_extranjero,viajeros,8969
01,Araba/Álava,2022,4,2022M04,total,pernoctaciones,66587
01,Araba/Álava,2022,4,2022M04,total,viajeros,35555
01,Araba/Álava,2022,5,2022M05,residentes_espana,pernoctaciones,48807
01,Araba/Álava,2022,5,2022M05,residentes_espana,viajeros,25469
01,Araba/Álava,2022,5,2022M05,residentes_extranjero,pernoctaciones,21770
01,Araba/Álava,2022,5,2022M05,residentes_extranjero,viajeros,11329
01,Araba/Álava,2022,5,2022M05,total,pernoctaciones,70577
01,Araba/Álava,2022,5,2022M05,total,viajeros,36798
01,Araba/Álava,2022,6,2022M06,residentes_espana,pernoctaciones,48457
01,Araba/Álava,2022,6,2022M06,residentes_espana,viajeros,24420
01,Araba/Álava,2022,6,2022M06,residentes_extranjero,pernoctaciones,24698
01,Araba/Álava,2022,6,2022M06,residentes_extranjero,viajeros,13411
01,Araba/Álava,2022,6,2022M06,total,pernoctaciones,73155
01,Araba/Álava,2022,6,2022M06,total,viajeros,37831
01,Araba/Álava,2022,7,2022M07,residentes_espana,pernoctaciones,55786
01,Araba/Álava,2022,7,2022M07,residentes_espana,viajeros,28057
01,Araba/Álava,2022,7,2022M07,residentes_extranjero,pernoctaciones,34297
01,Araba/Álava,2022,7,2022M07,residentes_extranjero,viajeros,20638
01,Araba/Álava,2022,7,2022M07,total,pernoctaciones,90083
01,Araba/Álava,2022,7,2022M07,total,viajeros,48695
01,Araba/Álava,2022,8,2022M08,residentes_espana,pernoctaciones,70075
01,Araba/Álava,2022,8,2022M08,residentes_espana,viajeros,31811
01,Araba/Álava,2022,8,2022M08,residentes_extranjero,pernoctaciones,31222
01,Araba/Álava,2022,8,2022M08,residentes_extranjero,viajeros,20632
01,Araba/Álava,2022,8,2022M08,total,pernoctaciones,101297
01,Araba/Álava,2022,8,2022M08,total,viajeros,52443
01,Araba/Álava,2022,9,2022M09,residentes_espana,pernoctaciones,51216
01,Araba/Álava,2022,9,2022M09,residentes_espana,viajeros,26529
01,Araba/Álava,2022,9,2022M09,residentes_extranjero,pernoctaciones,26209
01,Araba/Álava,2022,9,2022M09,residentes_extranjero,viajeros,14493
01,Araba/Álava,2022,9,2022M09,total,pernoctaciones,77425
01,Araba/Álava,2022,9,2022M09,total,viajeros,41022
01,Araba/Álava,2022,10,2022M10,residentes_espana,pernoctaciones,55261
01,Araba/Álava,2022,10,2022M10,residentes_espana,viajeros,28037
01,Araba/Álava,2022,10,2022M10,residentes_extranjero,pernoctaciones,21870
01,Araba/Álava,2022,10,2022M10,residentes_extranjero,viajeros,10666
01,Araba/Álava,2022,10,2022M10,total,pernoctaciones,77130
01,Araba/Álava,2022,10,2022M10,total,viajeros,38704
01,Araba/Álava,2022,11,2022M11,residentes_espana,pernoctaciones,46690
01,Araba/Álava,2022,11,2022M11,residentes_espana,viajeros,24043
01,Araba/Álava,2022,11,2022M11,residentes_extranjero,pernoctaciones,13508
01,Araba/Álava,2022,11,2022M11,residentes_extranjero,viajeros,6280
01,Araba/Álava,2022,11,2022M11,total,pernoctaciones,60198
01,Araba/Álava,2022,11,2022M11,total,viajeros,30324
01,Araba/Álava,2022,12,2022M12,residentes_espana,pernoctaciones,46784
01,Araba/Álava,2022,12,2022M12,residentes_espana,viajeros,24316
01,Araba/Álava,2022,12,2022M12,residentes_extranjero,pernoctaciones,10819
01,Araba/Álava,2022,12,2022M12,residentes_extranjero,viajeros,5299
01,Araba/Álava,2022,12,2022M12,total,pernoctaciones,57603
01,Araba/Álava,2022,12,2022M12,total,viajeros,29615
01,Araba/Álava,2023,1,2023M01,residentes_espana,pernoctaciones,38834
01,Araba/Álava,2023,1,2023M01,residentes_espana,viajeros,20262
01,Araba/Álava,2023,1,2023M01,residentes_extranjero,pernoctaciones,11352
01,Araba/Álava,2023,1,2023M01,residentes_extranjero,viajeros,5387
01,Araba/Álava,2023,1,2023M01,total,pernoctaciones,50186
01,Araba/Álava,2023,1,2023M01,total,viajeros,25649
01,Araba/Álava,2023,2,2023M02,residentes_espana,pernoctaciones,40000
01,Araba/Álava,2023,2,2023M02,residentes_espana,viajeros,19895
01,Araba/Álava,2023,2,2023M02,residentes_extranjero,pernoctaciones,14743
01,Araba/Álava,2023,2,2023M02,residentes_extranjero,viajeros,5553
01,Araba/Álava,2023,2,2023M02,total,pernoctaciones,54743
01,Araba/Álava,2023,2,2023M02,total,viajeros,25448
01,Araba/Álava,2023,3,2023M03,residentes_espana,pernoctaciones,48266
01,Araba/Álava,2023,3,2023M03,residentes_espana,viajeros,24858
01,Araba/Álava,2023,3,2023M03,residentes_extranjero,pernoctaciones,14916
01,Araba/Álava,2023,3,2023M03,residentes_extranjero,viajeros,7003
01,Araba/Álava,2023,3,2023M03,total,pernoctaciones,63182
01,Araba/Álava,2023,3,2023M03,total,viajeros,31862
01,Araba/Álava,2023,4,2023M04,residentes_espana,pernoctaciones,54406
01,Araba/Álava,2023,4,2023M04,residentes_espana,viajeros,26990
01,Araba/Álava,2023,4,2023M04,residentes_extranjero,pernoctaciones,18795
01,Araba/Álava,2023,4,2023M04,residentes_extranjero,viajeros,10599
01,Araba/Álava,2023,4,2023M04,total,pernoctaciones,73201
01,Araba/Álava,2023,4,2023M04,total,viajeros,37590
01,Araba/Álava,2023,5,2023M05,residentes_espana,pernoctaciones,47916
01,Araba/Álava,2023,5,2023M05,residentes_espana,viajeros,24774
01,Araba/Álava,2023,5,2023M05,residentes_extranjero,pernoctaciones,24495
01,Araba/Álava,2023,5,2023M05,residentes_extranjero,viajeros,13554
01,Araba/Álava,2023,5,2023M05,total,pernoctaciones,72411
01,Araba/Álava,2023,5,2023M05,total,viajeros,38329
01,Araba/Álava,2023,6,2023M06,residentes_espana,pernoctaciones,50180
01,Araba/Álava,2023,6,2023M06,residentes_espana,viajeros,25701
01,Araba/Álava,2023,6,2023M06,residentes_extranjero,pernoctaciones,26489
01,Araba/Álava,2023,6,2023M06,residentes_extranjero,viajeros,13805
01,Araba/Álava,2023,6,2023M06,total,pernoctaciones,76670
01,Araba/Álava,2023,6,2023M06,total,viajeros,39506
01,Araba/Álava,2023,7,2023M07,residentes_espana,pernoctaciones,59786
01,Araba/Álava,2023,7,2023M07,residentes_espana,viajeros,29070
01,Araba/Álava,2023,7,2023M07,residentes_extranjero,pernoctaciones,37796
01,Araba/Álava,2023,7,2023M07,residentes_extranjero,viajeros,20627
01,Araba/Álava,2023,7,2023M07,total,pernoctaciones,97581
01,Araba/Álava,2023,7,2023M07,total,viajeros,49697
01,Araba/Álava,2023,8,2023M08,residentes_espana,pernoctaciones,79792
01,Araba/Álava,2023,8,2023M08,residentes_espana,viajeros,34306
01,Araba/Álava,2023,8,2023M08,residentes_extranjero,pernoctaciones,36595
01,Araba/Álava,2023,8,2023M08,residentes_extranjero,viajeros,22656
01,Araba/Álava,2023,8,2023M08,total,pernoctaciones,116387
01,Araba/Álava,2023,8,2023M08,total,viajeros,56962
01,Araba/Álava,2023,9,2023M09,residentes_espana,pernoctaciones,63203
01,Araba/Álava,2023,9,2023M09,residentes_espana,viajeros,30018
01,Araba/Álava,2023,9,2023M09,residentes_extranjero,pernoctaciones,34580
01,Araba/Álava,2023,9,2023M09,residentes_extranjero,viajeros,17288
01,Araba/Álava,2023,9,2023M09,total,pernoctaciones,97783
01,Araba/Álava,2023,9,2023M09,total,viajeros,47306
01,Araba/Álava,2023,10,2023M10,residentes_espana,pernoctaciones,61601
01,Araba/Álava,2023,10,2023M10,residentes_espana,viajeros,29266
01,Araba/Álava,2023,10,2023M10,residentes_extranjero,pernoctaciones,27164
01,Araba/Álava,2023,10,2023M10,residentes_extranjero,viajeros,12874
01,Araba/Álava,2023,10,2023M10,total,pernoctaciones,88765
01,Araba/Álava,2023,10,2023M10,total,viajeros,42140
01,Araba/Álava,2023,11,2023M11,residentes_espana,pernoctaciones,53823
01,Araba/Álava,2023,11,2023M11,residentes_espana,viajeros,26594
01,Araba/Álava,2023,11,2023M11,residentes_extranjero,pernoctaciones,18943
01,Araba/Álava,2023,11,2023M11,residentes_extranjero,viajeros,7790
01,Araba/Álava,2023,11,2023M11,total,pernoctaciones,72766
01,Araba/Álava,2023,11,2023M11,total,viajeros,34384
01,Araba/Álava,2023,12,2023M12,residentes_espana,pernoctaciones,53273
01,Araba/Álava,2023,12,2023M12,residentes_espana,viajeros,26480
01,Araba/Álava,2023,12,2023M12,residentes_extranjero,pernoctaciones,14943
01,Araba/Álava,2023,12,2023M12,residentes_extranjero,viajeros,6525
01,Araba/Álava,2023,12,2023M12,total,pernoctaciones,68216
01,Araba/Álava,2023,12,2023M12,total,viajeros,33005
01,Araba/Álava,2024,1,2024M01,residentes_espana,pernoctaciones,41031
01,Araba/Álava,2024,1,2024M01,residentes_espana,viajeros,19702
01,Araba/Álava,2024,1,2024M01,residentes_extranjero,pernoctaciones,16576
01,Araba/Álava,2024,1,2024M01,residentes_extranjero,viajeros,6337
01,Araba/Álava,2024,1,2024M01,total,pernoctaciones,57608
01,Araba/Álava,2024,1,2024M01,total,viajeros,26039
01,Araba/Álava,2024,2,2024M02,residentes_espana,pernoctaciones,43119
01,Araba/Álava,2024,2,2024M02,residentes_espana,viajeros,21675
01,Araba/Álava,2024,2,2024M02,residentes_extranjero,pernoctaciones,16388
01,Araba/Álava,2024,2,2024M02,residentes_extranjero,viajeros,5430
01,Araba/Álava,2024,2,2024M02,total,pernoctaciones,59508
01,Araba/Álava,2024,2,2024M02,total,viajeros,27106
01,Araba/Álava,2024,3,2024M03,residentes_espana,pernoctaciones,61233
01,Araba/Álava,2024,3,2024M03,residentes_espana,viajeros,31118
01,Araba/Álava,2024,3,2024M03,residentes_extranjero,pernoctaciones,21070
01,Araba/Álava,2024,3,2024M03,residentes_extranjero,viajeros,8415
01,Araba/Álava,2024,3,2024M03,total,pernoctaciones,82303
01,Araba/Álava,2024,3,2024M03,total,viajeros,39532
01,Araba/Álava,2024,4,2024M04,residentes_espana,pernoctaciones,50247
01,Araba/Álava,2024,4,2024M04,residentes_espana,viajeros,26132
01,Araba/Álava,2024,4,2024M04,residentes_extranjero,pernoctaciones,24911
01,Araba/Álava,2024,4,2024M04,residentes_extranjero,viajeros,11349
01,Araba/Álava,2024,4,2024M04,total,pernoctaciones,75158
01,Araba/Álava,2024,4,2024M04,total,viajeros,37481
01,Araba/Álava,2024,5,2024M05,residentes_espana,pernoctaciones,56282
01,Araba/Álava,2024,5,2024M05,residentes_espana,viajeros,29704
01,Araba/Álava,2024,5,2024M05,residentes_extranjero,pernoctaciones,29856
01,Araba/Álava,2024,5,2024M05,residentes_extranjero,viajeros,14939
01,Araba/Álava,2024,5,2024M05,total,pernoctaciones,86138
01,Araba/Álava,2024,5,2024M05,total,viajeros,44643
01,Araba/Álava,2024,6,2024M06,residentes_espana,pernoctaciones,56138
01,Araba/Álava,2024,6,2024M06,residentes_espana,viajeros,27124
01,Araba/Álava,2024,6,2024M06,residentes_extranjero,pernoctaciones,28282
01,Araba/Álava,2024,6,2024M06,residentes_extranjero,viajeros,14638
01,Araba/Álava,2024,6,2024M06,total,pernoctaciones,84419
01,Araba/Álava,2024,6,2024M06,total,viajeros,41761
01,Araba/Álava,2024,7,2024M07,residentes_espana,pernoctaciones,62497
01,Araba/Álava,2024,7,2024M07,residentes_espana,viajeros,29145
01,Araba/Álava,2024,7,2024M07,residentes_extranjero,pernoctaciones,39589
01,Araba/Álava,2024,7,2024M07,residentes_extranjero,viajeros,21720
