codigo_provincia,provincia,anio,residencia,variable,valor
08,Barcelona,2022,residentes_extranjero,pernoctaciones,23450444
08,Barcelona,2022,residentes_extranjero,viajeros,7951862
08,Barcelona,2022,total,pernoctaciones,30250195
08,Barcelona,2022,total,viajeros,11271883
08,Barcelona,2023,residentes_espana,pernoctaciones,6905846
08,Barcelona,2023,residentes_espana,viajeros,3540995
08,Barcelona,2023,residentes_extranjero,pernoctaciones,26846780
08,Barcelona,2023,residentes_extranjero,viajeros,9323172
08,Barcelona,2023,total,pernoctaciones,33752627
08,Barcelona,2023,total,viajeros,12864170
08,Barcelona,2024,residentes_espana,pernoctaciones,6544050
08,Barcelona,2024,residentes_espana,viajeros,3368996
08,Barcelona,2024,residentes_extranjero,pernoctaciones,28085901
08,Barcelona,2024,residentes_extranjero,viajeros,9807269
08,Barcelona,2024,total,pernoctaciones,34629950
08,Barcelona,2024,total,viajeros,13176265
08,Barcelona,2025,residentes_espana,pernoctaciones,6474430
08,Barcelona,2025,residentes_espana,viajeros,3493643
08,Barcelona,2025,residentes_extranjero,pernoctaciones,28166882
08,Barcelona,2025,residentes_extranjero,viajeros,10379519
08,Barcelona,2025,total,pernoctaciones,34641313
08,Barcelona,2025,total,viajeros,13873159
09,Burgos,2015,residentes_espana,pernoctaciones,828342
09,Burgos,2015,residentes_espana,viajeros,536713
09,Burgos,2015,residentes_extranjero,pernoctaciones,355836
09,Burgos,2015,residentes_extranjero,viajeros,277428
09,Burgos,2015,total,pernoctaciones,1184180
09,Burgos,2015,total,viajeros,814141
09,Burgos,2016,residentes_espana,pernoctaciones,897669
09,Burgos,2016,residentes_espana,viajeros,559229
09,Burgos,2016,residentes_extranjero,pernoctaciones,408485
09,Burgos,2016,residentes_extranjero,viajeros,306122
09,Burgos,2016,total,pernoctaciones,1306155
09,Burgos,2016,total,viajeros,865351
09,Burgos,2017,residentes_espana,pernoctaciones,933854
09,Burgos,2017,residentes_espana,viajeros,583233
09,Burgos,2017,residentes_extranjero,pernoctaciones,412554
09,Burgos,2017,residentes_extranjero,viajeros,320889
09,Burgos,2017,total,pernoctaciones,1346410
09,Burgos,2017,total,viajeros,904121
09,Burgos,2018,residentes_espana,pernoctaciones,924687
09,Burgos,2018,residentes_espana,viajeros,568276
09,Burgos,2018,residentes_extranjero,pernoctaciones,399753
09,Burgos,2018,residentes_extranjero,viajeros,304622
09,Burgos,2018,total,pernoctaciones,1324440
09,Burgos,2018,total,viajeros,872895
09,Burgos,2019,residentes_espana,pernoctaciones,929765
09,Burgos,2019,residentes_espana,viajeros,579492
09,Burgos,2019,residentes_extranjero,pernoctaciones,410588
09,Burgos,2019,residentes_extranjero,viajeros,311014
09,Burgos,2019,total,pernoctaciones,1340354
09,Burgos,2019,total,viajeros,890508
09,Burgos,2020,residentes_espana,pernoctaciones,360665
09,Burgos,2020,residentes_espana,viajeros,218023
09,Burgos,2020,residentes_extranjero,pernoctaciones,101001
09,Burgos,2020,residentes_extranjero,viajeros,74934
09,Burgos,2020,total,pernoctaciones,461666
09,Burgos,2020,total,viajeros,292958
09,Burgos,2021,residentes_espana,pernoctaciones,657319
09,Burgos,2021,residentes_espana,viajeros,406854
09,Burgos,2021,residentes_extranjero,pernoctaciones,170660
09,Burgos,2021,residentes_extranjero,viajeros,126424
09,Burgos,2021,total,pernoctaciones,827978
09,Burgos,2021,total,viajeros,533281
09,Burgos,2022,residentes_espana,pernoctaciones,952476
09,Burgos,2022,residentes_espana,viajeros,586432
09,Burgos,2022,residentes_extranjero,pernoctaciones,379978
09,Burgos,2022,residentes_extranjero,viajeros,286573
09,Burgos,2022,total,pernoctaciones,1332449
09,Burgos,2022,total,viajeros,873005
09,Burgos,2023,residentes_espana,pernoctaciones,1004504
09,Burgos,2023,residentes_espana,viajeros,608535
09,Burgos,2023,residentes_extranjero,pernoctaciones,422373
09,Burgos,2023,residentes_extranjero,viajeros,318724
09,Burgos,2023,total,pernoctaciones,1426875
09,Burgos,2023,total,viajeros,927258
09,Burgos,2024,residentes_espana,pernoctaciones,1011964
09,Burgos,2024,residentes_espana,viajeros,614174
09,Burgos,2024,residentes_extranjero,pernoctaciones,451501
09,Burgos,2024,residentes_extranjero,viajeros,349645
09,Burgos,2024,total,pernoctaciones,1463464
09,Burgos,2024,total,viajeros,963818
09,Burgos,2025,residentes_espana,pernoctaciones,988601
09,Burgos,2025,residentes_espana,viajeros,618689
09,Burgos,2025,residentes_extranjero,pernoctaciones,498291
09,Burgos,2025,residentes_extranjero,viajeros,375022
09,Burgos,2025,total,pernoctaciones,1486892
09,Burgos,2025,total,viajeros,993709
10,Cáceres,2015,residentes_espana,pernoctaciones,976475
10,Cáceres,2015,residentes_espana,viajeros,554711
10,Cáceres,2015,residentes_extranjero,pernoctaciones,142231
10,Cáceres,2015,residentes_extranjero,viajeros,92344
10,Cáceres,2015,total,pernoctaciones,1118706
10,Cáceres,2015,total,viajeros,647052
10,Cáceres,2016,residentes_espana,pernoctaciones,1082667
10,Cáceres,2016,residentes_espana,viajeros,581647
10,Cáceres,2016,residentes_extranjero,pernoctaciones,158323
10,Cáceres,2016,residentes_extranjero,viajeros,96194
10,Cáceres,2016,total,pernoctaciones,1240993
10,Cáceres,2016,total,viajeros,677841
10,Cáceres,2017,residentes_espana,pernoctaciones,1066251
10,Cáceres,2017,residentes_espana,viajeros,585382
10,Cáceres,2017,residentes_extranjero,pernoctaciones,158613
10,Cáceres,2017,residentes_extranjero,viajeros,101557
10,Cáceres,2017,total,pernoctaciones,1224861
10,Cáceres,2017,total,viajeros,686940
10,Cáceres,2018,residentes_espana,pernoctaciones,1061267
10,Cáceres,2018,residentes_espana,viajeros,588528
10,Cáceres,2018,residentes_extranjero,pernoctaciones,176455
10,Cáceres,2018,residentes_extranjero,viajeros,110703
10,Cáceres,2018,total,pernoctaciones,1237723
10,Cáceres,2018,total,viajeros,699231
10,Cáceres,2019,residentes_espana,pernoctaciones,1052342
10,Cáceres,2019,residentes_espana,viajeros,588655
10,Cáceres,2019,residentes_extranjero,pernoctaciones,185327
10,Cáceres,2019,residentes_extranjero,viajeros,118380
10,Cáceres,2019,total,pernoctaciones,1237670
10,Cáceres,2019,total,viajeros,707035
10,Cáceres,2020,residentes_espana,pernoctaciones,469488
10,Cáceres,2020,residentes_espana,viajeros,270910
10,Cáceres,2020,residentes_extranjero,pernoctaciones,45222
10,Cáceres,2020,residentes_extranjero,viajeros,27976
10,Cáceres,2020,total,pernoctaciones,514710
10,Cáceres,2020,total,viajeros,298885
10,Cáceres,2021,residentes_espana,pernoctaciones,767757
10,Cáceres,2021,residentes_espana,viajeros,434948
10,Cáceres,2021,residentes_extranjero,pernoctaciones,72931
10,Cáceres,2021,residentes_extranjero,viajeros,42383
10,Cáceres,2021,total,pernoctaciones,840691
10,Cáceres,2021,total,viajeros,477330
10,Cáceres,2022,residentes_espana,pernoctaciones,1044435
10,Cáceres,2022,residentes_espana,viajeros,567514
10,Cáceres,2022,residentes_extranjero,pernoctaciones,156376
10,Cáceres,2022,residentes_extranjero,viajeros,93818
10,Cáceres,2022,total,pernoctaciones,1200811
10,Cáceres,2022,total,viajeros,661333
10,Cáceres,2023,residentes_espana,pernoctaciones,1085743
10,Cáceres,2023,residentes_espana,viajeros,581435
10,Cáceres,2023,residentes_extranjero,pernoctaciones,174701
10,Cáceres,2023,residentes_extranjero,viajeros,105973
10,Cáceres,2023,total,pernoctaciones,1260443
10,Cáceres,2023,total,viajeros,687408
10,Cáceres,2024,residentes_espana,pernoctaciones,1133256
10,Cáceres,2024,residentes_espana,viajeros,609205
10,Cáceres,2024,residentes_extranjero,pernoctaciones,179672
10,Cáceres,2024,residentes_extranjero,viajeros,111645
10,Cáceres,2024,total,pernoctaciones,1312929
10,Cáceres,2024,total,viajeros,720850
10,Cáceres,2025,residentes_espana,pernoctaciones,1027132
10,Cáceres,2025,residentes_espana,viajeros,553413
10,Cáceres,2025,residentes_extranjero,pernoctaciones,185477
10,Cáceres,2025,residentes_extranjero,viajeros,109497
10,Cáceres,2025,total,pernoctaciones,1212610
10,Cáceres,2025,total,viajeros,662910
11,Cádiz,2015,residentes_espana,pernoctaciones,4018457
11,Cádiz,2015,residentes_espana,viajeros,1542039
11,Cádiz,2015,residentes_extranjero,pernoctaciones,2843757
11,Cádiz,2015,residentes_extranjero,viajeros,754508
11,Cádiz,2015,total,pernoctaciones,6862214
11,Cádiz,2015,total,viajeros,2296548
11,Cádiz,2016,residentes_espana,pernoctaciones,4080842
11,Cádiz,2016,residentes_espana,viajeros,1578231
11,Cádiz,2016,residentes_extranjero,pernoctaciones,3292245
11,Cádiz,2016,residentes_extranjero,viajeros,885022
11,Cádiz,2016,total,pernoctaciones,7373087
11,Cádiz,2016,total,viajeros,2463255
11,Cádiz,2017,residentes_espana,pernoctaciones,4109135
11,Cádiz,2017,residentes_espana,viajeros,1607555
11,Cádiz,2017,residentes_extranjero,pernoctaciones,3541599
11,Cádiz,2017,residentes_extranjero,viajeros,958689
11,Cádiz,2017,total,pernoctaciones,7650734
11,Cádiz,2017,total,viajeros,2566242
11,Cádiz,2018,residentes_espana,pernoctaciones,4299525
11,Cádiz,2018,residentes_espana,viajeros,1672042
11,Cádiz,2018,residentes_extranjero,pernoctaciones,3470559
11,Cádiz,2018,residentes_extranjero,viajeros,976067
11,Cádiz,2018,total,pernoctaciones,7770084
11,Cádiz,2018,total,viajeros,2648107
11,Cádiz,2019,residentes_espana,pernoctaciones,4610598
11,Cádiz,2019,residentes_espana,viajeros,1796854
11,Cádiz,2019,residentes_extranjero,pernoctaciones,3404368
11,Cádiz,2019,residentes_extranjero,viajeros,995131
11,Cádiz,2019,total,pernoctaciones,8014966
11,Cádiz,2019,total,viajeros,2791986
11,Cádiz,2020,residentes_espana,pernoctaciones,2464787
11,Cádiz,2020,residentes_espana,viajeros,1005218
11,Cádiz,2020,residentes_extranjero,pernoctaciones,608463
11,Cádiz,2020,residentes_extranjero,viajeros,228537
11,Cádiz,2020,total,pernoctaciones,3073251
11,Cádiz,2020,total,viajeros,1233757
11,Cádiz,2021,residentes_espana,pernoctaciones,4209651
11,Cádiz,2021,residentes_espana,viajeros,1546304
11,Cádiz,2021,residentes_extranjero,pernoctaciones,1206036
11,Cádiz,2021,residentes_extranjero,viajeros,360818
11,Cádiz,2021,total,pernoctaciones,5415687
11,Cádiz,2021,total,viajeros,1907123
11,Cádiz,2022,residentes_espana,pernoctaciones,4941047
11,Cádiz,2022,residentes_espana,viajeros,1904836
11,Cádiz,2022,residentes_extranjero,pernoctaciones,2752709
11,Cádiz,2022,residentes_extranjero,viajeros,786943
11,Cádiz,2022,total,pernoctaciones,7693754
11,Cádiz,2022,total,viajeros,2691778
11,Cádiz,2023,residentes_espana,pernoctaciones,5113255
11,Cádiz,2023,residentes_espana,viajeros,2000438
11,Cádiz,2023,residentes_extranjero,pernoctaciones,3021286
11,Cádiz,2023,residentes_extranjero,viajeros,888577
11,Cádiz,2023,total,pernoctaciones,8134543
11,Cádiz,2023,total,viajeros,2889014
11,Cádiz,2024,residentes_espana,pernoctaciones,5216651
11,Cádiz,2024,residentes_espana,viajeros,1930677
11,Cádiz,2024,residentes_extranjero,pernoctaciones,3235022
11,Cádiz,2024,residentes_extranjero,viajeros,922469
11,Cádiz,2024,total,pernoctaciones,8451672
11,Cádiz,2024,total,viajeros,2853147
11,Cádiz,2025,residentes_espana,pernoctaciones,5441604
11,Cádiz,2025,residentes_espana,viajeros,1999203
11,Cádiz,2025,residentes_extranjero,pernoctaciones,3291070
11,Cádiz,2025,residentes_extranjero,viajeros,935338
11,Cádiz,2025,total,pernoctaciones,8732675
11,Cádiz,2025,total,viajeros,2934543
12,Castellón/Castelló,2015,residentes_espana,pernoctaciones,3000048
12,Castellón/Castelló,2015,residentes_espana,viajeros,916491
12,Castellón/Castelló,2015,residentes_extranjero,pernoctaciones,558430
12,Castellón/Castelló,2015,residentes_extranjero,viajeros,175030
12,Castellón/Castelló,2015,total,pernoctaciones,3558476
12,Castellón/Castelló,2015,total,viajeros,1091521
12,Castellón/Castelló,2016,residentes_espana,pernoctaciones,3216933
12,Castellón/Castelló,2016,residentes_espana,viajeros,1006217
12,Castellón/Castelló,2016,residentes_extranjero,pernoctaciones,549020
12,Castellón/Castelló,2016,residentes_extranjero,viajeros,181213
12,Castellón/Castelló,2016,total,pernoctaciones,3765951
12,Castellón/Castelló,2016,total,viajeros,1187429
12,Castellón/Castelló,2017,residentes_espana,pernoctaciones,3297738
12,Castellón/Castelló,2017,residentes_espana,viajeros,1018180
12,Castellón/Castelló,2017,residentes_extranjero,pernoctaciones,625994
12,Castellón/Castelló,2017,residentes_extranjero,viajeros,197846
12,Castellón/Castelló,2017,total,pernoctaciones,3923734
12,Castellón/Castelló,2017,total,viajeros,1216027
12,Castellón/Castelló,2018,residentes_espana,pernoctaciones,3242443
12,Castellón/Castelló,2018,residentes_espana,viajeros,1018769
12,Castellón/Castelló,2018,residentes_extranjero,pernoctaciones,575134
12,Castellón/Castelló,2018,residentes_extranjero,viajeros,194459
12,Castellón/Castelló,2018,total,pernoctaciones,3817579
12,Castellón/Castelló,2018,total,viajeros,1213230
12,Castellón/Castelló,2019,residentes_espana,pernoctaciones,3350397
12,Castellón/Castelló,2019,residentes_espana,viajeros,1057987
12,Castellón/Castelló,2019,residentes_extranjero,pernoctaciones,591521
12,Castellón/Castelló,2019,residentes_extranjero,viajeros,210239
12,Castellón/Castelló,2019,total,pernoctaciones,3941918
12,Castellón/Castelló,2019,total,viajeros,1268226
12,Castellón/Castelló,2020,residentes_espana,pernoctaciones,1143694
12,Castellón/Castelló,2020,residentes_espana,viajeros,434473
12,Castellón/Castelló,2020,residentes_extranjero,pernoctaciones,145781
12,Castellón/Castelló,2020,residentes_extranjero,viajeros,61926
12,Castellón/Castelló,2020,total,pernoctaciones,1289475
12,Castellón/Castelló,2020,total,viajeros,496403
12,Castellón/Castelló,2021,residentes_espana,pernoctaciones,2165439
12,Castellón/Castelló,2021,residentes_espana,viajeros,756464
12,Castellón/Castelló,2021,residentes_extranjero,pernoctaciones,273473
12,Castellón/Castelló,2021,residentes_extranjero,viajeros,101911
12,Castellón/Castelló,2021,total,pernoctaciones,2438912
12,Castellón/Castelló,2021,total,viajeros,858374
12,Castellón/Castelló,2022,residentes_espana,pernoctaciones,2748562
12,Castellón/Castelló,2022,residentes_espana,viajeros,924250
12,Castellón/Castelló,2022,residentes_extranjero,pernoctaciones,568367
12,Castellón/Castelló,2022,residentes_extranjero,viajeros,203698
12,Castellón/Castelló,2022,total,pernoctaciones,3316930
12,Castellón/Castelló,2022,total,viajeros,1127949
12,Castellón/Castelló,2023,residentes_espana,pernoctaciones,2739994
12,Castellón/Castelló,2023,residentes_espana,viajeros,935296
12,Castellón/Castelló,2023,residentes_extranjero,pernoctaciones,623575
12,Castellón/Castelló,2023,residentes_extranjero,viajeros,225304
12,Castellón/Castelló,2023,total,pernoctaciones,3363566
12,Castellón/Castelló,2023,total,viajeros,1160600
12,Castellón/Castelló,2024,residentes_espana,pernoctaciones,3011970
12,Castellón/Castelló,2024,residentes_espana,viajeros,970499
12,Castellón/Castelló,2024,residentes_extranjero,pernoctaciones,650528
12,Castellón/Castelló,2024,residentes_extranjero,viajeros,243469
12,Castellón/Castelló,2024,total,pernoctaciones,3662499
12,Castellón/Castelló,2024,total,viajeros,1213968
12,Castellón/Castelló,2025,residentes_espana,pernoctaciones,3194128
12,Castellón/Castelló,2025,residentes_espana,viajeros,1042923
12,Castellón/Castelló,2025,residentes_extranjero,pernoctaciones,697249
12,Castellón/Castelló,2025,residentes_extranjero,viajeros,253575
12,Castellón/Castelló,2025,total,pernoctaciones,3891374
12,Castellón/Castelló,2025,total,viajeros,1296499
13,Ciudad Real,2015,residentes_espana,pernoctaciones,552894
13,Ciudad Real,2015,residentes_espana,viajeros,323714
13,Ciudad Real,2015,residentes_extranjero,pernoctaciones,76035
13,Ciudad Real,2015,residentes_extranjero,viajeros,44338
13,Ciudad Real,2015,total,pernoctaciones,628928
13,Ciudad Real,2015,total,viajeros,368053
13,Ciudad Real,2016,residentes_espana,pernoctaciones,596845
13,Ciudad Real,2016,residentes_espana,viajeros,353437
13,Ciudad Real,2016,residentes_extranjero,pernoctaciones,75735
13,Ciudad Real,2016,residentes_extranjero,viajeros,44363
13,Ciudad Real,2016,total,pernoctaciones,672579
13,Ciudad Real,2016,total,viajeros,397797
13,Ciudad Real,2017,residentes_espana,pernoctaciones,637571
13,Ciudad Real,2017,residentes_espana,viajeros,371809
13,Ciudad Real,2017,residentes_extranjero,pernoctaciones,78956
13,Ciudad Real,2017,residentes_extranjero,viajeros,49366
13,Ciudad Real,2017,total,pernoctaciones,716531
13,Ciudad Real,2017,total,viajeros,421174
13,Ciudad Real,2018,residentes_espana,pernoctaciones,637698
13,Ciudad Real,2018,residentes_espana,viajeros,379752
13,Ciudad Real,2018,residentes_extranjero,pernoctaciones,97999
13,Ciudad Real,2018,residentes_extranjero,viajeros,57645
13,Ciudad Real,2018,total,pernoctaciones,735701
13,Ciudad Real,2018,total,viajeros,437397
13,Ciudad Real,2019,residentes_espana,pernoctaciones,624551
13,Ciudad Real,2019,residentes_espana,viajeros,371593
13,Ciudad Real,2019,residentes_extranjero,pernoctaciones,98193
13,Ciudad Real,2019,residentes_extranjero,viajeros,60385
13,Ciudad Real,2019,total,pernoctaciones,722744
13,Ciudad Real,2019,total,viajeros,431976
13,Ciudad Real,2020,residentes_espana,pernoctaciones,261339
