codigo_provincia,provincia,anio,mes,periodo,pernoctaciones_residentes_espana,viajeros_residentes_espana,pernoctaciones_residentes_extranjero,viajeros_residentes_extranjero,pernoctaciones_total,viajeros_total,estancia_media_total,estancia_media_residentes_espana,estancia_media_residentes_extranjero
28,Madrid,2019,5,2019M05,962658,568723,1384625,604232,2347283,1172955,2.0011705478897315,1.692665849631543,2.29154530048061
28,Madrid,2019,6,2019M06,959259,577243,1366216,595166,2325474,1172410,1.983498946614239,1.6617940797896207,2.2955209134930423
28,Madrid,2019,7,2019M07,907375,528508,1367073,589400,2274448,1117908,2.034557405439446,1.7168614287768587,2.319431625381744
28,Madrid,2019,8,2019M08,833852,470435,1189764,515112,2023616,985547,2.053292232638322,1.7725126744396145,2.3097190513907657
28,Madrid,2019,9,2019M09,896359,504841,1375365,574638,2271724,1079479,2.1044633568601148,1.775527344252943,2.3934459607613836
28,Madrid,2019,10,2019M10,943801,564969,1416809,610908,2360610,1175876,2.0075331072323954,1.6705359055098599,2.319185540212274
28,Madrid,2019,11,2019M11,985092,561920,1150362,496122,2135453,1058042,2.018306456643498,1.7530822892938496,2.318707898460459
28,Madrid,2019,12,2019M12,1003989,569533,1011203,412019,2015192,981552,2.0530669796404064,1.7628284928177997,2.454263031559224
28,Madrid,2020,1,2020M01,920594,536968,959850,391639,1880444,928608,2.025013784072504,1.7144299101622442,2.450853975216973
28,Madrid,2020,2,2020M02,938373,562388,928339,391693,1866712,954082,1.9565530006854757,1.6685508936890545,2.3700678847975327
28,Madrid,2020,3,2020M03,356134,194620,432520,142457,788654,337077,2.3396849977898224,1.829894152707841,3.0361442400162857
28,Madrid,2020,4,2020M04,0,0,0,0,0,0,,,
28,Madrid,2020,5,2020M05,26084,11479,7825,3464,33909,14942,2.2693749163431938,2.272323373116125,2.2589491916859123
28,Madrid,2020,6,2020M06,157408,85913,92380,15175,249788,101088,2.4709955682177904,1.832179064867948,6.087644151565074
28,Madrid,2020,7,2020M07,304223,161723,160015,48911,464238,210634,2.204003152387554,1.881136263858573,3.2715544560528307
28,Madrid,2020,8,2020M08,273236,139064,150273,45930,423510,184995,2.289305116354496,1.9648219524823103,3.271783148269105
28,Madrid,2020,9,2020M09,333690,177448,128843,46085,462533,223533,2.0691933629486474,1.8804945674225688,2.795768688293371
28,Madrid,2020,10,2020M10,273851,142107,110247,36739,384098,178846,2.1476465786207126,1.9270760764775838,3.0008165709464056
28,Madrid,2020,11,2020M11,304090,167173,102407,38193,406497,205367,1.979368642479074,1.8190138359663344,2.681302856544393
28,Madrid,2020,12,2020M12,358265,200945,113179,46570,471444,247515,1.9047088055269377,1.7829007937495334,2.4302984754133563
28,Madrid,2021,1,2021M01,318876,181252,109984,46649,428861,227901,1.8817863897043015,1.7592964491426302,2.3576925550386933
28,Madrid,2021,2,2021M02,341895,196967,122274,43405,464169,240372,1.9310443812091258,1.73579838247016,2.8170487271051723
28,Madrid,2021,3,2021M03,409239,235502,172986,61297,582225,296799,1.9616811377396823,1.7377304651340542,2.822095697995008
28,Madrid,2021,4,2021M04,403306,232440,156690,61516,559997,293955,1.9050432889387832,1.7350972293925313,2.5471422069055207
28,Madrid,2021,5,2021M05,561269,316121,248760,97076,810028,413197,1.9603917743836474,1.7754878669876408,2.562528328320079
28,Madrid,2021,6,2021M06,656321,371203,299923,119886,956244,491089,1.9471908350624836,1.7680918527059317,2.501734981565821
28,Madrid,2021,7,2021M07,673159,376416,449637,179424,1122796,555840,2.019998560736903,1.788337902745898,2.5060025414660245
28,Madrid,2021,8,2021M08,676957,363898,472889,193907,1149845,557806,2.0613707991667356,1.8602932689929597,2.4387412522497898
28,Madrid,2021,9,2021M09,816887,452686,636852,256777,1453739,709463,2.0490695075007435,1.804533385172062,2.4801754051180596
28,Madrid,2021,10,2021M10,1032907,564761,815634,321023,1848540,885784,2.0868970313304374,1.8289276348756376,2.5407338415004532
28,Madrid,2021,11,2021M11,923355,528624,727600,294284,1650955,822908,2.0062449265288467,1.7467141105965678,2.472441587038371
28,Madrid,2021,12,2021M12,981968,528498,613570,241894,1595537,770392,2.0710716102970954,1.8580354135682633,2.5365242626935767
28,Madrid,2022,1,2022M01,699507,386597,493728,182870,1193236,569467,2.0953558327348203,1.8093958308005493,2.6998851643243835
28,Madrid,2022,2,2022M02,847027,484422,588508,236771,1435535,721193,1.9905004624282265,1.7485312392913617,2.485557775234298
28,Madrid,2022,3,2022M03,905312,525292,815168,323693,1720481,848985,2.026515191670053,1.7234452456919198,2.518336819146537
28,Madrid,2022,4,2022M04,981114,555151,1023461,396769,2004575,951920,2.1058229683166654,1.7672921421379049,2.579488316879595
28,Madrid,2022,5,2022M05,941725,550965,1110766,460034,2052491,1010998,2.0301632644179315,1.709228353888178,2.4145302303742766
28,Madrid,2022,6,2022M06,940874,554884,1088657,461468,2029532,1016352,1.9968790340354523,1.6956228689239552,2.3591169918607573
28,Madrid,2022,7,2022M07,830820,480539,1091837,480915,1922656,961454,1.9997378969768704,1.7289335516992377,2.2703325951571482
28,Madrid,2022,8,2022M08,786584,448780,915087,406755,1701671,855535,1.9890138918922078,1.752716252952449,2.249725264594166
28,Madrid,2022,9,2022M09,932436,550019,1133828,498605,2066264,1048624,1.9704527075481775,1.6952796176132097,2.274000461286991
28,Madrid,2022,10,2022M10,1012992,582487,1229379,521538,2242371,1104026,2.031085318642858,1.739080872191139,2.357218457715449
28,Madrid,2022,11,2022M11,991945,593671,940766,410424,1932711,1004095,1.924828825957703,1.6708665237143132,2.2921807691558
28,Madrid,2022,12,2022M12,1111786,620080,792069,347670,1903855,967750,1.967300439163007,1.7929718745968262,2.27822072655104
28,Madrid,2023,1,2023M01,920267,532766,816381,355327,1736647,888093,1.9554787617963434,1.72733808088354,2.2975484553664653
28,Madrid,2023,2,2023M02,903932,523275,801952,355868,1705884,879144,1.9403920176899347,1.727451149013425,2.2535097283262333
28,Madrid,2023,3,2023M03,975377,582240,1064832,471645,2040209,1053885,1.9358933849518685,1.6752146881011267,2.2576980568011957
28,Madrid,2023,4,2023M04,1028904,566092,1218991,511451,2247895,1077543,2.086130205476719,1.8175561569497538,2.38339743201206
28,Madrid,2023,5,2023M05,951054,567796,1273608,549782,2224662,1117578,1.9906100513789642,1.6749924268575334,2.316569112848365
28,Madrid,2023,6,2023M06,1010384,615801,1229297,547220,2239681,1163021,1.9257442470944204,1.640763818181523,2.2464401885895984
28,Madrid,2023,7,2023M07,936220,548761,1253390,562376,2189610,1111137,1.9706030849481206,1.70606147302742,2.2287402022845924
28,Madrid,2023,8,2023M08,845787,474758,1144964,532784,1990751,1007541,1.975851106803594,1.781511843928907,2.14902099162137
28,Madrid,2023,9,2023M09,989249,562876,1312414,586090,2301663,1148967,2.003245524022883,1.7574901043924416,2.2392704192188915
28,Madrid,2023,10,2023M10,961581,526741,1374053,599205,2335634,1125946,2.0743747923967932,1.8255290550764038,2.293126726245609
28,Madrid,2023,11,2023M11,1028629,583167,1101546,481516,2130175,1064684,2.000757971379301,1.7638669540629013,2.287662299902807
28,Madrid,2023,12,2023M12,1155296,627019,971683,425410,2126979,1052428,2.021020915445047,1.8425215184866806,2.2841094473566677
28,Madrid,2024,1,2024M01,879889,490157,935087,405057,1814976,895214,2.0274213763412994,1.7951166667006693,2.308531885635849
28,Madrid,2024,2,2024M02,941378,543763,979198,429164,1920576,972927,1.9740186057124534,1.7312284947670216,2.2816405849512074
28,Madrid,2024,3,2024M03,1042343,578912,1220302,515122,2262645,1094034,2.0681669856695497,1.8005206318058704,2.3689572567275325
28,Madrid,2024,4,2024M04,903137,517185,1398268,609568,2301405,1126754,2.0425088351139644,1.7462552084843914,2.2938671321329203
28,Madrid,2024,5,2024M05,1011509,582493,1478703,648725,2490212,1231218,2.0225597741423536,1.7365170053545709,2.279398820763806
28,Madrid,2024,6,2024M06,1017104,598737,1329495,591215,2346598,1189952,1.9720106357231215,1.6987492004001756,2.2487504545723636
28,Madrid,2024,7,2024M07,999921,575463,1314718,597887,2314639,1173350,1.972675672220565,1.7375939026488236,2.19894060248843
28,Madrid,2024,8,2024M08,830595,469667,1206486,555803,2037081,1025471,1.9864832842664493,1.768476388590214,2.1707079666716442
28,Madrid,2024,9,2024M09,926240,536583,1401956,633900,2328196,1170483,1.9890899739680115,1.7261821563485984,2.2116359047168324
28,Madrid,2024,10,2024M10,1002672,563246,1520119,664949,2522790,1228195,2.05406307630303,1.7801671028289592,2.28606855563359
28,Madrid,2024,11,2024M11,1066842,591976,1209073,533125,2275915,1125101,2.022853948223315,1.8021710339608363,2.267897772567409
28,Madrid,2024,12,2024M12,1121901,606856,1044011,451778,2165912,1058633,2.0459517131999476,1.8487104024678012,2.31089384609255
28,Madrid,2025,1,2025M01,883332,485186,1040872,443209,1924204,928395,2.072613488870578,1.8206048814269167,2.348490215677028
28,Madrid,2025,2,2025M02,890464,499123,1011579,437305,1902043,936428,2.0311684400722747,1.7840572363926326,2.3132116028858576
28,Madrid,2025,3,2025M03,938767,518376,1275513,545542,2214279,1063918,2.081249682776304,1.8109769742426347,2.338065630143967
28,Madrid,2025,4,2025M04,976094,524838,1490915,622418,2467009,1147256,2.150356154162628,1.8598005479786144,2.395359710034093
28,Madrid,2025,5,2025M05,969532,535558,1574379,664100,2543911,1199658,2.1205301844358977,1.810321197704077,2.3706956783616926
28,Madrid,2025,6,2025M06,976673,565728,1436083,636700,2412755,1202428,2.0065692083018694,1.726400319588212,2.255509659180148
28,Madrid,2025,7,2025M07,903133,527894,1427710,651345,2330843,1179239,1.9765653951404254,1.7108226272698686,2.1919412907138307
28,Madrid,2025,8,2025M08,785462,436770,1329597,589025,2115059,1025795,2.061872986317929,1.798342376994757,2.2572844955647042
28,Madrid,2025,9,2025M09,959468,530008,1433052,627272,2392520,1157280,2.067364855523296,1.8102896560051924,2.284578300960349
28,Madrid,2025,10,2025M10,977831,538773,1621038,705568,2598869,1244341,2.0885504857591286,1.8149220543716926,2.2974936505056918
28,Madrid,2025,11,2025M11,1037398,581152,1329119,568230,2366517,1149382,2.058947329956446,1.7850717196189636,2.339051088467698
28,Madrid,2025,12,2025M12,1140478,633169,1150231,495898,2290709,1129066,2.0288530519916463,1.8012221065781806,2.31949110502563
29,Málaga,2015,1,2015M01,249467,92946,454124,106610,703591,199556,3.5257822365651745,2.683999311428141,4.259675452584186
29,Málaga,2015,2,2015M02,327093,130628,528335,125257,855428,255885,3.343017371084667,2.5040037357993694,4.218007776012518
29,Málaga,2015,3,2015M03,432498,140173,713585,172231,1146083,312404,3.668592591644153,3.085458683198619,4.1431856053788225
29,Málaga,2015,4,2015M04,483151,165661,1058178,269028,1541329,434689,3.5458201150707747,2.916504186259892,3.933337793835586
29,Málaga,2015,5,2015M05,403079,172877,1418351,346943,1821429,519820,3.503960986495325,2.331594139185664,4.088138397373632
29,Málaga,2015,6,2015M06,568920,221914,1444390,315075,2013310,536989,3.749257433578714,2.5636958461385944,4.584273585654209
29,Málaga,2015,7,2015M07,870030,270610,1523169,299009,2393200,569619,4.201404798646113,3.2150696574405973,5.094057369510617
29,Málaga,2015,8,2015M08,1059825,301614,1580552,328686,2640376,630300,4.189078216722196,3.513845511150013,4.80869887978192
29,Málaga,2015,9,2015M09,517010,188930,1620425,362623,2137434,551552,3.8753082211650036,2.7365161700100566,4.468621681470839
29,Málaga,2015,10,2015M10,384242,157760,1468222,321093,1852463,478852,3.8685501992264832,2.4356110547667345,4.572575546648479
29,Málaga,2015,11,2015M11,232403,117338,639499,144819,871903,262157,3.3258810560084227,1.9806286113620482,4.415850130162479
29,Málaga,2015,12,2015M12,308025,129868,443571,117007,751596,246875,3.044439493670886,2.371831398034928,3.7909783175365575
29,Málaga,2016,1,2016M01,256851,99419,513298,118456,770149,217875,3.5348204245553645,2.5835202526680012,4.333237657864523
29,Málaga,2016,2,2016M02,350860,141480,612367,139728,963227,281208,3.4253186253591648,2.4799264913768733,4.3825646971258445
29,Málaga,2016,3,2016M03,463382,159575,897823,211642,1361205,371217,3.6668713986697807,2.903850853830487,4.242177828597348
29,Málaga,2016,4,2016M04,402988,161027,1245647,316307,1648636,477334,3.4538415449140434,2.502611363311743,3.938094952056072
29,Málaga,2016,5,2016M05,398288,166936,1558193,376755,1956480,543691,3.5985145974459756,2.385872430152873,4.135825669201471
29,Málaga,2016,6,2016M06,497136,202678,1622052,351365,2119188,554043,3.8249522149002875,2.45283651901045,4.616430207903462
29,Málaga,2016,7,2016M07,763522,243573,1736782,357298,2500303,600871,4.161131091365701,3.134674204447948,4.860878034581778
29,Málaga,2016,8,2016M08,956516,274083,1748574,348867,2705090,622950,4.342387029456618,3.4898771540007956,5.0121507623248975
29,Málaga,2016,9,2016M09,481887,171131,1742396,395352,2224283,566483,3.9264779349071377,2.8158954251421426,4.407201683563002
29,Málaga,2016,10,2016M10,427310,166917,1594444,352905,2021754,519822,3.889319805625772,2.560014857683759,4.518054433912809
29,Málaga,2016,11,2016M11,287113,108809,702711,162425,989824,271234,3.6493359976994033,2.638687976178441,4.326372171771587
29,Málaga,2016,12,2016M12,304571,121105,462246,118666,766817,239770,3.1981357133920008,2.5149333223236034,3.8953533446817117
29,Málaga,2017,1,2017M01,198720,90312,538682,132842,737402,223154,3.3044534267815053,2.2003720435822482,4.055057888318453
29,Málaga,2017,2,2017M02,277793,122933,641615,158333,919408,281267,3.2688086408999277,2.2597105740525327,4.052313794344831
29,Málaga,2017,3,2017M03,362027,136572,919573,225581,1281601,362153,3.5388385571843943,2.650814222534634,4.076464773185685
29,Málaga,2017,4,2017M04,516751,191239,1331019,343311,1847771,534549,3.456691528746663,2.7021214292063855,3.8770065625628076
29,Málaga,2017,5,2017M05,356038,156748,1598774,396917,1954812,553665,3.530676492102625,2.2714037818664354,4.027980660944228
29,Málaga,2017,6,2017M06,429937,186214,1732322,386774,2162259,572988,3.773654945653312,2.3088328482283824,4.478899822635441
29,Málaga,2017,7,2017M07,707649,232613,1768712,367828,2476361,600442,4.124230150455831,3.0421730513771803,4.80853007383886
29,Málaga,2017,8,2017M08,837983,247717,1768799,368198,2606782,615915,4.232372973543427,3.3828239482958375,4.803934296221055
29,Málaga,2017,9,2017M09,428440,164335,1784732,412558,2213173,576893,3.8363665359087387,2.6071135181184775,4.326014766408602
29,Málaga,2017,10,2017M10,368102,158966,1626243,370495,1994345,529461,3.766745803751362,2.315602078431866,4.389379073941619
29,Málaga,2017,11,2017M11,266323,122339,703276,169054,969598,291393,3.3274581064061253,2.176926409403379,4.160067197463532
29,Málaga,2017,12,2017M12,304007,132491,474625,135854,778632,268346,2.9015971916853616,2.2945483089417396,3.493640231424912
29,Málaga,2018,1,2018M01,222341,98656,564916,144332,787257,242989,3.2398874023103925,2.2536997242945183,3.9140038245157
29,Málaga,2018,2,2018M02,279108,131998,650194,158261,929302,290259,3.2016302681398336,2.1144865831300472,4.108365295303328
29,Málaga,2018,3,2018M03,432625,170075,986801,236241,1419426,406317,3.493395550764551,2.543730707041011,4.177094577147913
29,Málaga,2018,4,2018M04,423034,164400,1294120,343435,1717154,507835,3.381322673703073,2.573199513381995,3.768165737330208
29,Málaga,2018,5,2018M05,355660,157499,1621204,403078,1976864,560577,3.526480751083259,2.2581730677655094,4.022060246403922
29,Málaga,2018,6,2018M06,450927,191045,1692444,392129,2143372,583174,3.675355897210781,2.3603182496270514,4.316038854560617
29,Málaga,2018,7,2018M07,756131,238218,1678826,366346,2434957,604564,4.02762486684619,3.1741136270139116,4.582624076692525
29,Málaga,2018,8,2018M08,1006369,284784,1606874,348963,2613242,633747,4.123478296544205,3.533797544805888,4.604711674303579
29,Málaga,2018,9,2018M09,422828,158873,1740399,411381,2163227,570254,3.793444675530553,2.661421386893934,4.230625624421157
29,Málaga,2018,10,2018M10,350723,146921,1551106,363567,1901829,510488,3.725511667267399,2.3871536403917752,4.266355307274862
29,Málaga,2018,11,2018M11,257982,119888,709377,171529,967359,291418,3.319489530502577,2.1518584011744295,4.135609721971212
29,Málaga,2018,12,2018M12,285943,123124,491020,138668,776963,261792,2.967863800268916,2.3223985575517365,3.54097556754262
29,Málaga,2019,1,2019M01,234413,101564,564332,150651,798745,252215,3.1669210792379516,2.308032373675712,3.74595588479333
29,Málaga,2019,2,2019M02,306169,144639,648260,168539,954430,313178,3.0475640051344604,2.1167803980945665,3.8463501029435325
29,Málaga,2019,3,2019M03,434823,167362,945249,246826,1380072,414188,3.331994166900055,2.5980987320897215,3.8296168150843104
29,Málaga,2019,4,2019M04,482522,182074,1310304,357242,1792826,539316,3.3242588760578213,2.6501422498544547,3.667833009556547
29,Málaga,2019,5,2019M05,412277,184529,1574567,405405,1986844,589935,3.367903243577682,2.2342125086029836,3.8839358172691507
29,Málaga,2019,6,2019M06,521363,219471,1648572,393984,2169935,613455,3.5372358200683016,2.375543921520383,4.184362816764133
29,Málaga,2019,7,2019M07,857409,278502,1644242,369492,2501651,647994,3.860608277237135,3.0786457547881163,4.45000703668821
29,Málaga,2019,8,2019M08,1095971,316349,1634252,365752,2730223,682101,4.002666760494414,3.464436429386532,4.468197029681314
29,Málaga,2019,9,2019M09,512241,187689,1719609,421709,2231850,609398,3.66238484537199,2.7292009654268496,4.077714727454239
29,Málaga,2019,10,2019M10,349271,158911,1613489,377811,1962760,536722,3.6569397192587596,2.1979032288513696,4.270624730354595
29,Málaga,2019,11,2019M11,302882,141564,725294,186681,1028176,328244,3.1323527619697544,2.139541126275042,3.885205243168828
29,Málaga,2019,12,2019M12,309464,144623,526694,149989,836158,294612,2.8381668092270513,2.1397979574479855,3.511550847062118
29,Málaga,2020,1,2020M01,241129,118980,629646,172514,870774,291494,2.9872793265041477,2.026634728525803,3.6498255214069584
29,Málaga,2020,2,2020M02,393482,180952,752878,197008,1146360,377960,3.0330193671287966,2.1745103673902473,3.821560545764639
29,Málaga,2020,3,2020M03,187781,75319,418259,100653,606040,175972,3.4439569931580025,2.4931425005642667,4.155454879635977
29,Málaga,2020,4,2020M04,0,0,0,0,0,0,,,
29,Málaga,2020,5,2020M05,2871,1475,185,45,3056,1520,2.0105263157894737,1.9464406779661017,4.111111111111111
29,Málaga,2020,6,2020M06,63179,33300,9765,5124,72945,38424,1.898422860712055,1.8972672672672672,1.9057377049180328
29,Málaga,2020,7,2020M07,437133,171860,290959,82501,728092,254361,2.8624356721352724,2.5435412545094844,3.526733009296857
29,Málaga,2020,8,2020M08,752720,257881,363562,98874,1116283,356755,3.1289904836652607,2.9188656783555205,3.677023282157089
29,Málaga,2020,9,2020M09,284717,114661,145436,45886,430153,160548,2.67927971696938,2.4831198053392174,3.1695070391840647
