codigo_provincia,provincia,provincia_original,anio,trimestre,periodo,valor_tasado_m2,valor_original,hoja_origen
41,Sevilla,Sevilla,2017,2,2017T2,1256.0,1256,"2015, 2016, 2017, 2018"
41,Sevilla,Sevilla,2017,3,2017T3,1246.3999999999999,1246.3999999999999,"2015, 2016, 2017, 2018"
41,Sevilla,Sevilla,2017,4,2017T4,1261.6,1261.6,"2015, 2016, 2017, 2018"
41,Sevilla,Sevilla,2018,1,2018T1,1232.5,1232.5,"2015, 2016, 2017, 2018"
41,Sevilla,Sevilla,2018,2,2018T2,1257.0,1257,"2015, 2016, 2017, 2018"
41,Sevilla,Sevilla,2018,3,2018T3,1274.4,1274.4,"2015, 2016, 2017, 2018"
41,Sevilla,Sevilla,2018,4,2018T4,1302.6,1302.6,"2015, 2016, 2017, 2018"
41,Sevilla,Sevilla,2019,1,2019T1,1332.6000000000001,1332.6000000000001,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2019,2,2019T2,1290.1000000000001,1290.1000000000001,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2019,3,2019T3,1305.3,1305.3,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2019,4,2019T4,1321.6,1321.6,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2020,1,2020T1,1348.7,1348.7,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2020,2,2020T2,1300.6,1300.6,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2020,3,2020T3,1290.0,1290,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2020,4,2020T4,1324.9,1324.9,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2021,1,2021T1,1308.5,1308.5,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2021,2,2021T2,1333.9,1333.9,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2021,3,2021T3,1340.8999999999999,1340.8999999999999,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2021,4,2021T4,1376.8,1376.8,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2022,1,2022T1,1412.1999999999998,1412.1999999999998,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2022,2,2022T2,1374.3,1374.3,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2022,3,2022T3,1379.8999999999999,1379.8999999999999,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2022,4,2022T4,1427.8,1427.8,"2019, 2020, 2021, 2022"
41,Sevilla,Sevilla,2023,1,2023T1,1474.6999999999998,1474.6999999999998,"2023, 2024, 2025, 2026"
41,Sevilla,Sevilla,2023,2,2023T2,1469.7,1469.7,"2023, 2024, 2025, 2026"
41,Sevilla,Sevilla,2023,3,2023T3,1494.4,1494.4,"2023, 2024, 2025, 2026"
41,Sevilla,Sevilla,2023,4,2023T4,1534.2,1534.2,"2023, 2024, 2025, 2026"
41,Sevilla,Sevilla,2024,1,2024T1,1549.7,1549.7,"2023, 2024, 2025, 2026"
41,Sevilla,Sevilla,2024,2,2024T2,1567.1,1567.1,"2023, 2024, 2025, 2026"
41,Sevilla,Sevilla,2024,3,2024T3,1539.1,1539.1,"2023, 2024, 2025, 2026"
41,Sevilla,Sevilla,2024,4,2024T4,1592.2,1592.2,"2023, 2024, 2025, 2026"
41,Sevilla,Sevilla,2025,1,2025T1,1630.6999999999998,1630.6999999999998,"2023, 2024, 2025, 2026"
41,Sevilla,Sevilla,2025,2,2025T2,1673.6000000000001,1673.6000000000001,"2023, 2024, 2025, 2026"
41,Sevilla,Sevilla,2025,3,2025T3,1708.1000000000001,1708.1000000000001,"2023, 2024, 2025, 2026"
41,Sevilla,Sevilla,2025,4,2025T4,1780.1999999999998,1780.1999999999998,"2023, 2024, 2025, 2026"
41,Sevilla,Sevilla,2026,1,2026T1,1839.8,1839.8,"2023, 2024, 2025, 2026"
42,Soria,Soria,1995,1,1995T1,706.6,706.6,"1995, 1996, 1997, 1998"
42,Soria,Soria,1995,2,1995T2,701.9,701.9,"1995, 1996, 1997, 1998"
42,Soria,Soria,1995,3,1995T3,692.5,692.5,"1995, 1996, 1997, 1998"
42,Soria,Soria,1995,4,1995T4,771.3,771.3,"1995, 1996, 1997, 1998"
42,Soria,Soria,1996,1,1996T1,734.8,734.8,"1995, 1996, 1997, 1998"
42,Soria,Soria,1996,2,1996T2,727.8,727.8,"1995, 1996, 1997, 1998"
42,Soria,Soria,1996,3,1996T3,707.8,707.8,"1995, 1996, 1997, 1998"
42,Soria,Soria,1996,4,1996T4,660.7,660.7,"1995, 1996, 1997, 1998"
42,Soria,Soria,1997,1,1997T1,673.7,673.7,"1995, 1996, 1997, 1998"
42,Soria,Soria,1997,2,1997T2,731.3,731.3,"1995, 1996, 1997, 1998"
42,Soria,Soria,1997,3,1997T3,694.8,694.8,"1995, 1996, 1997, 1998"
42,Soria,Soria,1997,4,1997T4,691.3,691.3,"1995, 1996, 1997, 1998"
42,Soria,Soria,1998,1,1998T1,760.7,760.7,"1995, 1996, 1997, 1998"
42,Soria,Soria,1998,2,1998T2,767.7,767.7,"1995, 1996, 1997, 1998"
42,Soria,Soria,1998,3,1998T3,756.0,756,"1995, 1996, 1997, 1998"
42,Soria,Soria,1998,4,1998T4,738.3,738.3,"1995, 1996, 1997, 1998"
42,Soria,Soria,1999,1,1999T1,743.0,743,"1999, 2000, 2001, 2002"
42,Soria,Soria,1999,2,1999T2,736.0,736,"1999, 2000, 2001, 2002"
42,Soria,Soria,1999,3,1999T3,771.3,771.3,"1999, 2000, 2001, 2002"
42,Soria,Soria,1999,4,1999T4,764.2,764.2,"1999, 2000, 2001, 2002"
42,Soria,Soria,2000,1,2000T1,824.2,824.2,"1999, 2000, 2001, 2002"
42,Soria,Soria,2000,2,2000T2,791.2,791.2,"1999, 2000, 2001, 2002"
42,Soria,Soria,2000,3,2000T3,827.7,827.7,"1999, 2000, 2001, 2002"
42,Soria,Soria,2000,4,2000T4,838.3,838.3,"1999, 2000, 2001, 2002"
42,Soria,Soria,2001,1,2001T1,851.2,851.2,"1999, 2000, 2001, 2002"
42,Soria,Soria,2001,2,2001T2,894.7,894.7,"1999, 2000, 2001, 2002"
42,Soria,Soria,2001,3,2001T3,911.2,911.2,"1999, 2000, 2001, 2002"
42,Soria,Soria,2001,4,2001T4,892.4,892.4,"1999, 2000, 2001, 2002"
42,Soria,Soria,2002,1,2002T1,860.6,860.6,"1999, 2000, 2001, 2002"
42,Soria,Soria,2002,2,2002T2,919.4,919.4,"1999, 2000, 2001, 2002"
42,Soria,Soria,2002,3,2002T3,1034.6,1034.6,"1999, 2000, 2001, 2002"
42,Soria,Soria,2002,4,2002T4,1018.2,1018.2,"1999, 2000, 2001, 2002"
42,Soria,Soria,2003,1,2003T1,966.4,966.4,"2003, 2004, 2005, 2006"
42,Soria,Soria,2003,2,2003T2,972.3,972.3,"2003, 2004, 2005, 2006"
42,Soria,Soria,2003,3,2003T3,1062.8,1062.8,"2003, 2004, 2005, 2006"
42,Soria,Soria,2003,4,2003T4,1044.0,1044,"2003, 2004, 2005, 2006"
42,Soria,Soria,2004,1,2004T1,1047.5,1047.5,"2003, 2004, 2005, 2006"
42,Soria,Soria,2004,2,2004T2,1061.7,1061.7,"2003, 2004, 2005, 2006"
42,Soria,Soria,2004,3,2004T3,1128.7,1128.7,"2003, 2004, 2005, 2006"
42,Soria,Soria,2004,4,2004T4,1178.1,1178.1,"2003, 2004, 2005, 2006"
42,Soria,Soria,2005,1,2005T1,1175.7,1175.7,"2003, 2004, 2005, 2006"
42,Soria,Soria,2005,2,2005T2,1214.5,1214.5,"2003, 2004, 2005, 2006"
42,Soria,Soria,2005,3,2005T3,1187.5,1187.5,"2003, 2004, 2005, 2006"
42,Soria,Soria,2005,4,2005T4,1236.2,1236.2,"2003, 2004, 2005, 2006"
42,Soria,Soria,2006,1,2006T1,1326.2,1326.2,"2003, 2004, 2005, 2006"
42,Soria,Soria,2006,2,2006T2,1353.2,1353.2,"2003, 2004, 2005, 2006"
42,Soria,Soria,2006,3,2006T3,1315.6,1315.6,"2003, 2004, 2005, 2006"
42,Soria,Soria,2006,4,2006T4,1345.0,1345,"2003, 2004, 2005, 2006"
42,Soria,Soria,2007,1,2007T1,1337.3,1337.3,"2007, 2008, 2009, 2010"
42,Soria,Soria,2007,2,2007T2,1358.5,1358.5,"2007, 2008, 2009, 2010"
42,Soria,Soria,2007,3,2007T3,1377.9,1377.9,"2007, 2008, 2009, 2010"
42,Soria,Soria,2007,4,2007T4,1357.9,1357.9,"2007, 2008, 2009, 2010"
42,Soria,Soria,2008,1,2008T1,1347.4,1347.4,"2007, 2008, 2009, 2010"
42,Soria,Soria,2008,2,2008T2,1405.3,1405.3,"2007, 2008, 2009, 2010"
42,Soria,Soria,2008,3,2008T3,1366.2,1366.2,"2007, 2008, 2009, 2010"
42,Soria,Soria,2008,4,2008T4,1322.2,1322.2,"2007, 2008, 2009, 2010"
42,Soria,Soria,2009,1,2009T1,1336.8,1336.8,"2007, 2008, 2009, 2010"
42,Soria,Soria,2009,2,2009T2,1344.8,1344.8,"2007, 2008, 2009, 2010"
42,Soria,Soria,2009,3,2009T3,1318.0,1318,"2007, 2008, 2009, 2010"
42,Soria,Soria,2009,4,2009T4,1321.4,1321.4,"2007, 2008, 2009, 2010"
42,Soria,Soria,2010,1,2010T1,1346.2,1346.2,"2007, 2008, 2009, 2010"
42,Soria,Soria,2010,2,2010T2,1382.9,1382.9,"2007, 2008, 2009, 2010"
42,Soria,Soria,2010,3,2010T3,1330.1,1330.1,"2007, 2008, 2009, 2010"
42,Soria,Soria,2010,4,2010T4,1370.8,1370.8,"2007, 2008, 2009, 2010"
42,Soria,Soria,2011,1,2011T1,1383.8,1383.8,"2011, 2012, 2013, 2014"
42,Soria,Soria,2011,2,2011T2,1329.8,1329.8,"2011, 2012, 2013, 2014"
42,Soria,Soria,2011,3,2011T3,1347.1,1347.1,"2011, 2012, 2013, 2014"
42,Soria,Soria,2011,4,2011T4,1328.2,1328.2,"2011, 2012, 2013, 2014"
42,Soria,Soria,2012,1,2012T1,1358.7,1358.7,"2011, 2012, 2013, 2014"
42,Soria,Soria,2012,2,2012T2,,n.r,"2011, 2012, 2013, 2014"
42,Soria,Soria,2012,3,2012T3,,n.r,"2011, 2012, 2013, 2014"
42,Soria,Soria,2012,4,2012T4,,n.r,"2011, 2012, 2013, 2014"
42,Soria,Soria,2013,1,2013T1,1129.5,1129.5,"2011, 2012, 2013, 2014"
42,Soria,Soria,2013,2,2013T2,1129.2,1129.2,"2011, 2012, 2013, 2014"
42,Soria,Soria,2013,3,2013T3,1098.7,1098.7,"2011, 2012, 2013, 2014"
42,Soria,Soria,2013,4,2013T4,1131.7,1131.7,"2011, 2012, 2013, 2014"
42,Soria,Soria,2014,1,2014T1,1116.7,1116.7,"2011, 2012, 2013, 2014"
42,Soria,Soria,2014,2,2014T2,1086.3,1086.3,"2011, 2012, 2013, 2014"
42,Soria,Soria,2014,3,2014T3,1049.7,1049.7,"2011, 2012, 2013, 2014"
42,Soria,Soria,2014,4,2014T4,1065.8,1065.8,"2011, 2012, 2013, 2014"
42,Soria,Soria,2015,1,2015T1,1026.1,1026.1,"2015, 2016, 2017, 2018"
42,Soria,Soria,2015,2,2015T2,1068.4,1068.4,"2015, 2016, 2017, 2018"
42,Soria,Soria,2015,3,2015T3,1081.1,1081.1,"2015, 2016, 2017, 2018"
42,Soria,Soria,2015,4,2015T4,1118.5,1118.5,"2015, 2016, 2017, 2018"
42,Soria,Soria,2016,1,2016T1,1069.3,1069.3,"2015, 2016, 2017, 2018"
42,Soria,Soria,2016,2,2016T2,1086.4,1086.4,"2015, 2016, 2017, 2018"
42,Soria,Soria,2016,3,2016T3,1056.7,1056.7,"2015, 2016, 2017, 2018"
42,Soria,Soria,2016,4,2016T4,1017.1,1017.1,"2015, 2016, 2017, 2018"
42,Soria,Soria,2017,1,2017T1,1036.8,1036.8,"2015, 2016, 2017, 2018"
42,Soria,Soria,2017,2,2017T2,1026.3,1026.3,"2015, 2016, 2017, 2018"
42,Soria,Soria,2017,3,2017T3,1015.8000000000001,1015.8000000000001,"2015, 2016, 2017, 2018"
42,Soria,Soria,2017,4,2017T4,1032.4,1032.4,"2015, 2016, 2017, 2018"
42,Soria,Soria,2018,1,2018T1,1034.3,1034.3,"2015, 2016, 2017, 2018"
42,Soria,Soria,2018,2,2018T2,1003.8,1003.8,"2015, 2016, 2017, 2018"
42,Soria,Soria,2018,3,2018T3,1010.9000000000001,1010.9000000000001,"2015, 2016, 2017, 2018"
42,Soria,Soria,2018,4,2018T4,1028.8999999999999,1028.8999999999999,"2015, 2016, 2017, 2018"
42,Soria,Soria,2019,1,2019T1,990.0999999999999,990.0999999999999,"2019, 2020, 2021, 2022"
42,Soria,Soria,2019,2,2019T2,990.6999999999999,990.6999999999999,"2019, 2020, 2021, 2022"
42,Soria,Soria,2019,3,2019T3,970.5999999999999,970.5999999999999,"2019, 2020, 2021, 2022"
42,Soria,Soria,2019,4,2019T4,939.6,939.6,"2019, 2020, 2021, 2022"
42,Soria,Soria,2020,1,2020T1,951.4,951.4,"2019, 2020, 2021, 2022"
42,Soria,Soria,2020,2,2020T2,923.8000000000001,923.8000000000001,"2019, 2020, 2021, 2022"
42,Soria,Soria,2020,3,2020T3,936.3000000000001,936.3000000000001,"2019, 2020, 2021, 2022"
42,Soria,Soria,2020,4,2020T4,904.9,904.9,"2019, 2020, 2021, 2022"
42,Soria,Soria,2021,1,2021T1,915.5,915.5,"2019, 2020, 2021, 2022"
42,Soria,Soria,2021,2,2021T2,881.5,881.5,"2019, 2020, 2021, 2022"
42,Soria,Soria,2021,3,2021T3,914.4,914.4,"2019, 2020, 2021, 2022"
42,Soria,Soria,2021,4,2021T4,877.7,877.7,"2019, 2020, 2021, 2022"
42,Soria,Soria,2022,1,2022T1,907.7,907.7,"2019, 2020, 2021, 2022"
42,Soria,Soria,2022,2,2022T2,931.7,931.7,"2019, 2020, 2021, 2022"
42,Soria,Soria,2022,3,2022T3,904.0,904,"2019, 2020, 2021, 2022"
42,Soria,Soria,2022,4,2022T4,919.2,919.2,"2019, 2020, 2021, 2022"
42,Soria,Soria,2023,1,2023T1,929.5,929.5,"2023, 2024, 2025, 2026"
42,Soria,Soria,2023,2,2023T2,942.5,942.5,"2023, 2024, 2025, 2026"
42,Soria,Soria,2023,3,2023T3,907.7,907.7,"2023, 2024, 2025, 2026"
42,Soria,Soria,2023,4,2023T4,939.8,939.8,"2023, 2024, 2025, 2026"
42,Soria,Soria,2024,1,2024T1,935.4,935.4,"2023, 2024, 2025, 2026"
42,Soria,Soria,2024,2,2024T2,967.9,967.9,"2023, 2024, 2025, 2026"
42,Soria,Soria,2024,3,2024T3,976.0,976,"2023, 2024, 2025, 2026"
42,Soria,Soria,2024,4,2024T4,968.6999999999999,968.6999999999999,"2023, 2024, 2025, 2026"
42,Soria,Soria,2025,1,2025T1,1004.8,1004.8,"2023, 2024, 2025, 2026"
42,Soria,Soria,2025,2,2025T2,1026.8999999999999,1026.8999999999999,"2023, 2024, 2025, 2026"
42,Soria,Soria,2025,3,2025T3,1042.6,1042.6,"2023, 2024, 2025, 2026"
42,Soria,Soria,2025,4,2025T4,1082.9,1082.9,"2023, 2024, 2025, 2026"
42,Soria,Soria,2026,1,2026T1,1103.8,1103.8,"2023, 2024, 2025, 2026"
43,Tarragona,Tarragona,1995,1,1995T1,497.9,497.9,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1995,2,1995T2,514.8,514.8,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1995,3,1995T3,482.5,482.5,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1995,4,1995T4,494.8,494.8,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1996,1,1996T1,514.8,514.8,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1996,2,1996T2,499.4,499.4,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1996,3,1996T3,507.1,507.1,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1996,4,1996T4,505.6,505.6,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1997,1,1997T1,494.8,494.8,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1997,2,1997T2,505.6,505.6,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1997,3,1997T3,501.0,501,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1997,4,1997T4,527.2,527.2,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1998,1,1998T1,513.3,513.3,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1998,2,1998T2,521.0,521,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1998,3,1998T3,556.4,556.4,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1998,4,1998T4,567.2,567.2,"1995, 1996, 1997, 1998"
43,Tarragona,Tarragona,1999,1,1999T1,578.0,578,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,1999,2,1999T2,601.1,601.1,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,1999,3,1999T3,621.2,621.2,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,1999,4,1999T4,628.9,628.9,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2000,1,2000T1,659.7,659.7,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2000,2,2000T2,673.6,673.6,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2000,3,2000T3,713.7,713.7,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2000,4,2000T4,706.0,706,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2001,1,2001T1,741.4,741.4,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2001,2,2001T2,776.9,776.9,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2001,3,2001T3,807.7,807.7,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2001,4,2001T4,807.7,807.7,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2002,1,2002T1,863.2,863.2,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2002,2,2002T2,906.3,906.3,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2002,3,2002T3,954.1,954.1,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2002,4,2002T4,989.6,989.6,"1999, 2000, 2001, 2002"
43,Tarragona,Tarragona,2003,1,2003T1,1009.6,1009.6,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2003,2,2003T2,1092.9,1092.9,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2003,3,2003T3,1174.5,1174.5,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2003,4,2003T4,1219.2,1219.2,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2004,1,2004T1,1305.6,1305.6,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2004,2,2004T2,1411.9,1411.9,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2004,3,2004T3,1459.7,1459.7,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2004,4,2004T4,1518.3,1518.3,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2005,1,2005T1,1541.4,1541.4,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2005,2,2005T2,1607.7,1607.7,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2005,3,2005T3,1609.2,1609.2,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2005,4,2005T4,1651.0,1651,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2006,1,2006T1,1674.0,1674,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2006,2,2006T2,1726.4,1726.4,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2006,3,2006T3,1764.9,1764.9,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2006,4,2006T4,1796.6,1796.6,"2003, 2004, 2005, 2006"
43,Tarragona,Tarragona,2007,1,2007T1,1838.9,1838.9,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2007,2,2007T2,1875.9,1875.9,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2007,3,2007T3,1891.3,1891.3,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2007,4,2007T4,1903.6,1903.6,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2008,1,2008T1,1951.4,1951.4,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2008,2,2008T2,1968.4,1968.4,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2008,3,2008T3,1953.0,1953,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2008,4,2008T4,1892.8,1892.8,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2009,1,2009T1,1831.2,1831.2,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2009,2,2009T2,1785.4,1785.4,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2009,3,2009T3,1790.6,1790.6,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2009,4,2009T4,1764.9,1764.9,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2010,1,2010T1,1760.3,1760.3,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2010,2,2010T2,1761.8,1761.8,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2010,3,2010T3,1746.4,1746.4,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2010,4,2010T4,1704.8,1704.8,"2007, 2008, 2009, 2010"
43,Tarragona,Tarragona,2011,1,2011T1,1681.7,1681.7,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2011,2,2011T2,1686.7,1686.7,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2011,3,2011T3,1587.4,1587.4,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2011,4,2011T4,1609.6,1609.6,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2012,1,2012T1,1516.2,1516.2,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2012,2,2012T2,1478.3,1478.3,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2012,3,2012T3,1419.2,1419.2,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2012,4,2012T4,1380.9,1380.9,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2013,1,2013T1,1336.7,1336.7,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2013,2,2013T2,1291.3,1291.3,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2013,3,2013T3,1264.2,1264.2,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2013,4,2013T4,1244.0,1244,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2014,1,2014T1,1235.8,1235.8,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2014,2,2014T2,1239.7,1239.7,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2014,3,2014T3,1226.4,1226.4,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2014,4,2014T4,1233.3,1233.3,"2011, 2012, 2013, 2014"
43,Tarragona,Tarragona,2015,1,2015T1,1213.2,1213.2,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2015,2,2015T2,1243.1,1243.1,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2015,3,2015T3,1226.1,1226.1,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2015,4,2015T4,1230.9,1230.9,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2016,1,2016T1,1237.4,1237.4,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2016,2,2016T2,1239.4,1239.4,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2016,3,2016T3,1224.6,1224.6,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2016,4,2016T4,1227.6,1227.6,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2017,1,2017T1,1249.5,1249.5,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2017,2,2017T2,1241.7,1241.7,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2017,3,2017T3,1253.6000000000001,1253.6000000000001,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2017,4,2017T4,1241.8000000000002,1241.8000000000002,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2018,1,2018T1,1261.7,1261.7,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2018,2,2018T2,1250.1,1250.1,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2018,3,2018T3,1254.2,1254.2,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2018,4,2018T4,1280.4,1280.4,"2015, 2016, 2017, 2018"
43,Tarragona,Tarragona,2019,1,2019T1,1279.1000000000001,1279.1000000000001,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2019,2,2019T2,1288.6999999999998,1288.6999999999998,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2019,3,2019T3,1278.8,1278.8,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2019,4,2019T4,1280.4,1280.4,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2020,1,2020T1,1259.2,1259.2,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2020,2,2020T2,1221.4,1221.4,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2020,3,2020T3,1259.8000000000002,1259.8000000000002,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2020,4,2020T4,1270.1,1270.1,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2021,1,2021T1,1263.3999999999999,1263.3999999999999,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2021,2,2021T2,1298.5,1298.5,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2021,3,2021T3,1321.8999999999999,1321.8999999999999,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2021,4,2021T4,1358.3999999999999,1358.3999999999999,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2022,1,2022T1,1403.5,1403.5,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2022,2,2022T2,1380.8999999999999,1380.8999999999999,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2022,3,2022T3,1344.1,1344.1,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2022,4,2022T4,1361.2,1361.2,"2019, 2020, 2021, 2022"
43,Tarragona,Tarragona,2023,1,2023T1,1381.4,1381.4,"2023, 2024, 2025, 2026"
43,Tarragona,Tarragona,2023,2,2023T2,1376.1000000000001,1376.1000000000001,"2023, 2024, 2025, 2026"
43,Tarragona,Tarragona,2023,3,2023T3,1402.2,1402.2,"2023, 2024, 2025, 2026"
43,Tarragona,Tarragona,2023,4,2023T4,1443.8,1443.8,"2023, 2024, 2025, 2026"
43,Tarragona,Tarragona,2024,1,2024T1,1472.2,1472.2,"2023, 2024, 2025, 2026"
43,Tarragona,Tarragona,2024,2,2024T2,1472.3999999999999,1472.3999999999999,"2023, 2024, 2025, 2026"
43,Tarragona,Tarragona,2024,3,2024T3,1487.3999999999999,1487.3999999999999,"2023, 2024, 2025, 2026"
43,Tarragona,Tarragona,2024,4,2024T4,1528.7,1528.7,"2023, 2024, 2025, 2026"
43,Tarragona,Tarragona,2025,1,2025T1,1580.9,1580.9,"2023, 2024, 2025, 2026"
