codigo_serie,alias_serie,descripcion_serie,unidad,frecuencia,anio,observaciones_disponibles,primera_fecha,ultima_fecha,observaciones_esperadas,anio_completo
DHIVTNOAPLPMMUVT_VVN_RLI.T,SI_1_5.5,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Hasta 5 años,Euros por metro cuadrado,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVN_RLI.T,SI_1_5.5,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Hasta 5 años,Euros por metro cuadrado,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVN_RLI.T,SI_1_5.5,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Hasta 5 años,Euros por metro cuadrado,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVN_RLI.T,SI_1_5.5,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Hasta 5 años,Euros por metro cuadrado,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVN_RLI.T,SI_1_5.5,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Hasta 5 años,Euros por metro cuadrado,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVN_RLI.T,SI_1_5.5,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Hasta 5 años,Euros por metro cuadrado,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVN_RLI.T,SI_1_5.5,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Hasta 5 años,Euros por metro cuadrado,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVU_RLI.T,SI_1_5.6,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Mas de 5 años,Euros por metro cuadrado,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVU_RLI.T,SI_1_5.6,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Mas de 5 años,Euros por metro cuadrado,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVU_RLI.T,SI_1_5.6,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Mas de 5 años,Euros por metro cuadrado,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVU_RLI.T,SI_1_5.6,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Mas de 5 años,Euros por metro cuadrado,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVU_RLI.T,SI_1_5.6,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Mas de 5 años,Euros por metro cuadrado,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVU_RLI.T,SI_1_5.6,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Mas de 5 años,Euros por metro cuadrado,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVU_RLI.T,SI_1_5.6,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Mas de 5 años,Euros por metro cuadrado,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVU_RLI.T,SI_1_5.6,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Mas de 5 años,Euros por metro cuadrado,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVU_RLI.T,SI_1_5.6,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Mas de 5 años,Euros por metro cuadrado,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVU_RLI.T,SI_1_5.6,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Mas de 5 años,Euros por metro cuadrado,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DHIVTNOAPLPMMUVT_VVU_RLI.T,SI_1_5.6,Estadísticas generales. Edificación y vivienda. Precio medio m2 de viviendas libres tasadas. Mas de 5 años,Euros por metro cuadrado,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DIP2025LTVA_C0411.M,SI_1_5.13,Estadísticas Generales. IPC. Pagos reales de alquiler efectuados por los inquilinos por la residencia principal. Tasa de variación interanual,Porcentaje,MENSUAL,2015,12,2015-01-01,2015-12-01,12.0,True
DIP2025LTVA_C0411.M,SI_1_5.13,Estadísticas Generales. IPC. Pagos reales de alquiler efectuados por los inquilinos por la residencia principal. Tasa de variación interanual,Porcentaje,MENSUAL,2016,12,2016-01-01,2016-12-01,12.0,True
DIP2025LTVA_C0411.M,SI_1_5.13,Estadísticas Generales. IPC. Pagos reales de alquiler efectuados por los inquilinos por la residencia principal. Tasa de variación interanual,Porcentaje,MENSUAL,2017,12,2017-01-01,2017-12-01,12.0,True
DIP2025LTVA_C0411.M,SI_1_5.13,Estadísticas Generales. IPC. Pagos reales de alquiler efectuados por los inquilinos por la residencia principal. Tasa de variación interanual,Porcentaje,MENSUAL,2018,12,2018-01-01,2018-12-01,12.0,True
DIP2025LTVA_C0411.M,SI_1_5.13,Estadísticas Generales. IPC. Pagos reales de alquiler efectuados por los inquilinos por la residencia principal. Tasa de variación interanual,Porcentaje,MENSUAL,2019,12,2019-01-01,2019-12-01,12.0,True
DIP2025LTVA_C0411.M,SI_1_5.13,Estadísticas Generales. IPC. Pagos reales de alquiler efectuados por los inquilinos por la residencia principal. Tasa de variación interanual,Porcentaje,MENSUAL,2020,12,2020-01-01,2020-12-01,12.0,True
DIP2025LTVA_C0411.M,SI_1_5.13,Estadísticas Generales. IPC. Pagos reales de alquiler efectuados por los inquilinos por la residencia principal. Tasa de variación interanual,Porcentaje,MENSUAL,2021,12,2021-01-01,2021-12-01,12.0,True
DIP2025LTVA_C0411.M,SI_1_5.13,Estadísticas Generales. IPC. Pagos reales de alquiler efectuados por los inquilinos por la residencia principal. Tasa de variación interanual,Porcentaje,MENSUAL,2022,12,2022-01-01,2022-12-01,12.0,True
DIP2025LTVA_C0411.M,SI_1_5.13,Estadísticas Generales. IPC. Pagos reales de alquiler efectuados por los inquilinos por la residencia principal. Tasa de variación interanual,Porcentaje,MENSUAL,2023,12,2023-01-01,2023-12-01,12.0,True
DIP2025LTVA_C0411.M,SI_1_5.13,Estadísticas Generales. IPC. Pagos reales de alquiler efectuados por los inquilinos por la residencia principal. Tasa de variación interanual,Porcentaje,MENSUAL,2024,12,2024-01-01,2024-12-01,12.0,True
DIP2025LTVA_C0411.M,SI_1_5.13,Estadísticas Generales. IPC. Pagos reales de alquiler efectuados por los inquilinos por la residencia principal. Tasa de variación interanual,Porcentaje,MENSUAL,2025,12,2025-01-01,2025-12-01,12.0,True
DSI.S122.CR._Z._Z._Z.PRT.T,SI_1_5.61,"Indicadores de solidez financiera. Proporción de préstamos para inmuebles comerciales sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DSI.S122.CR._Z._Z._Z.PRT.T,SI_1_5.61,"Indicadores de solidez financiera. Proporción de préstamos para inmuebles comerciales sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DSI.S122.CR._Z._Z._Z.PRT.T,SI_1_5.61,"Indicadores de solidez financiera. Proporción de préstamos para inmuebles comerciales sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DSI.S122.CR._Z._Z._Z.PRT.T,SI_1_5.61,"Indicadores de solidez financiera. Proporción de préstamos para inmuebles comerciales sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DSI.S122.CR._Z._Z._Z.PRT.T,SI_1_5.61,"Indicadores de solidez financiera. Proporción de préstamos para inmuebles comerciales sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DSI.S122.CR._Z._Z._Z.PRT.T,SI_1_5.61,"Indicadores de solidez financiera. Proporción de préstamos para inmuebles comerciales sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DSI.S122.CR._Z._Z._Z.PRT.T,SI_1_5.61,"Indicadores de solidez financiera. Proporción de préstamos para inmuebles comerciales sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DSI.S122.CR._Z._Z._Z.PRT.T,SI_1_5.61,"Indicadores de solidez financiera. Proporción de préstamos para inmuebles comerciales sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DSI.S122.CR._Z._Z._Z.PRT.T,SI_1_5.61,"Indicadores de solidez financiera. Proporción de préstamos para inmuebles comerciales sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DSI.S122.RR._Z._Z._Z.PRT.T,SI_1_5.60,"Indicadores de solidez financiera. Proporción de préstamos para vivienda sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DSI.S122.RR._Z._Z._Z.PRT.T,SI_1_5.60,"Indicadores de solidez financiera. Proporción de préstamos para vivienda sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DSI.S122.RR._Z._Z._Z.PRT.T,SI_1_5.60,"Indicadores de solidez financiera. Proporción de préstamos para vivienda sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DSI.S122.RR._Z._Z._Z.PRT.T,SI_1_5.60,"Indicadores de solidez financiera. Proporción de préstamos para vivienda sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DSI.S122.RR._Z._Z._Z.PRT.T,SI_1_5.60,"Indicadores de solidez financiera. Proporción de préstamos para vivienda sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DSI.S122.RR._Z._Z._Z.PRT.T,SI_1_5.60,"Indicadores de solidez financiera. Proporción de préstamos para vivienda sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DSI.S122.RR._Z._Z._Z.PRT.T,SI_1_5.60,"Indicadores de solidez financiera. Proporción de préstamos para vivienda sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DSI.S122.RR._Z._Z._Z.PRT.T,SI_1_5.60,"Indicadores de solidez financiera. Proporción de préstamos para vivienda sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DSI.S122.RR._Z._Z._Z.PRT.T,SI_1_5.60,"Indicadores de solidez financiera. Proporción de préstamos para vivienda sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DSI.S122.RR._Z._Z._Z.PRT.T,SI_1_5.60,"Indicadores de solidez financiera. Proporción de préstamos para vivienda sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DSI.S122.RR._Z._Z._Z.PRT.T,SI_1_5.60,"Indicadores de solidez financiera. Proporción de préstamos para vivienda sobre el total de préstamos brutos. Sociedades de depósito, excepto banco central. Proporción sobre el total",Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DSPC102020PP51000_ES1_AAN1111_TSCTVA.T,SI_1_5.15,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Deflactor implícito. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. Tasa de variación interanual. TRIMESTRAL,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DSPC102020PP51000_ES1_AAN1111_TSCTVA.T,SI_1_5.15,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Deflactor implícito. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. Tasa de variación interanual. TRIMESTRAL,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DSPC102020PP51000_ES1_AAN1111_TSCTVA.T,SI_1_5.15,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Deflactor implícito. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. Tasa de variación interanual. TRIMESTRAL,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DSPC102020PP51000_ES1_AAN1111_TSCTVA.T,SI_1_5.15,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Deflactor implícito. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. Tasa de variación interanual. TRIMESTRAL,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DSPC102020PP51000_ES1_AAN1111_TSCTVA.T,SI_1_5.15,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Deflactor implícito. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. Tasa de variación interanual. TRIMESTRAL,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DSPC102020PP51000_ES1_AAN1111_TSCTVA.T,SI_1_5.15,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Deflactor implícito. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. Tasa de variación interanual. TRIMESTRAL,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DSPC102020PP51000_ES1_AAN1111_TSCTVA.T,SI_1_5.15,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Deflactor implícito. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. Tasa de variación interanual. TRIMESTRAL,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DSPC102020PP51000_ES1_AAN1111_TSCTVA.T,SI_1_5.15,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Deflactor implícito. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. Tasa de variación interanual. TRIMESTRAL,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DSPC102020PP51000_ES1_AAN1111_TSCTVA.T,SI_1_5.15,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Deflactor implícito. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. Tasa de variación interanual. TRIMESTRAL,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DSPC102020PP51000_ES1_AAN1111_TSCTVA.T,SI_1_5.15,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Deflactor implícito. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. Tasa de variación interanual. TRIMESTRAL,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DSPC102020PP51000_ES1_AAN1111_TSCTVA.T,SI_1_5.15,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Deflactor implícito. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. Tasa de variación interanual. TRIMESTRAL,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DSPC102020VP51000_ES1_AAN1111_TSC.T,SI_1_5.34,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Índices de volumen encadenados. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. TRIMESTRAL,Base 2020 = 100,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DSPC102020VP51000_ES1_AAN1111_TSC.T,SI_1_5.34,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Índices de volumen encadenados. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. TRIMESTRAL,Base 2020 = 100,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DSPC102020VP51000_ES1_AAN1111_TSC.T,SI_1_5.34,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Índices de volumen encadenados. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. TRIMESTRAL,Base 2020 = 100,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DSPC102020VP51000_ES1_AAN1111_TSC.T,SI_1_5.34,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Índices de volumen encadenados. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. TRIMESTRAL,Base 2020 = 100,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DSPC102020VP51000_ES1_AAN1111_TSC.T,SI_1_5.34,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Índices de volumen encadenados. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. TRIMESTRAL,Base 2020 = 100,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DSPC102020VP51000_ES1_AAN1111_TSC.T,SI_1_5.34,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Índices de volumen encadenados. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. TRIMESTRAL,Base 2020 = 100,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DSPC102020VP51000_ES1_AAN1111_TSC.T,SI_1_5.34,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Índices de volumen encadenados. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. TRIMESTRAL,Base 2020 = 100,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DSPC102020VP51000_ES1_AAN1111_TSC.T,SI_1_5.34,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Índices de volumen encadenados. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. TRIMESTRAL,Base 2020 = 100,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DSPC102020VP51000_ES1_AAN1111_TSC.T,SI_1_5.34,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Índices de volumen encadenados. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. TRIMESTRAL,Base 2020 = 100,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DSPC102020VP51000_ES1_AAN1111_TSC.T,SI_1_5.34,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Índices de volumen encadenados. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. TRIMESTRAL,Base 2020 = 100,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DSPC102020VP51000_ES1_AAN1111_TSC.T,SI_1_5.34,Estadísticas Generales. Cuentas Nacionales. SEC2010. Año base 2020. Índices de volumen encadenados. Formación bruta de capital fijo. Economía en su conjunto. Activos materiales. Viviendas. Datos corregidos de efectos estacionales y de calendario. TRIMESTRAL,Base 2020 = 100,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
