codigo_ccaa,ccaa,ccaa_original,anio,trimestre,periodo,tipo_vivienda,tipo_indicador,valor,valor_original
01,Andalucía,01 Andalucía,2020,3,2020T3,General,Variación trimestral,1.0,"1,0"
01,Andalucía,01 Andalucía,2020,3,2020T3,Vivienda nueva,Variación trimestral,4.0,"4,0"
01,Andalucía,01 Andalucía,2020,3,2020T3,Vivienda segunda mano,Variación trimestral,0.6,"0,6"
01,Andalucía,01 Andalucía,2020,3,2020T3,General,Índice,67.435,"67,435"
01,Andalucía,01 Andalucía,2020,3,2020T3,Vivienda nueva,Índice,63.24,"63,240"
01,Andalucía,01 Andalucía,2020,3,2020T3,Vivienda segunda mano,Índice,68.222,"68,222"
01,Andalucía,01 Andalucía,2020,4,2020T4,General,Variación anual,1.7,"1,7"
01,Andalucía,01 Andalucía,2020,4,2020T4,Vivienda nueva,Variación anual,9.4,"9,4"
01,Andalucía,01 Andalucía,2020,4,2020T4,Vivienda segunda mano,Variación anual,0.6,"0,6"
01,Andalucía,01 Andalucía,2020,4,2020T4,General,Variación en lo que va de año,1.7,"1,7"
01,Andalucía,01 Andalucía,2020,4,2020T4,Vivienda nueva,Variación en lo que va de año,9.4,"9,4"
01,Andalucía,01 Andalucía,2020,4,2020T4,Vivienda segunda mano,Variación en lo que va de año,0.6,"0,6"
01,Andalucía,01 Andalucía,2020,4,2020T4,General,Variación trimestral,-0.2,"-0,2"
01,Andalucía,01 Andalucía,2020,4,2020T4,Vivienda nueva,Variación trimestral,1.2,"1,2"
01,Andalucía,01 Andalucía,2020,4,2020T4,Vivienda segunda mano,Variación trimestral,-0.5,"-0,5"
01,Andalucía,01 Andalucía,2020,4,2020T4,General,Índice,67.267,"67,267"
01,Andalucía,01 Andalucía,2020,4,2020T4,Vivienda nueva,Índice,64.027,"64,027"
01,Andalucía,01 Andalucía,2020,4,2020T4,Vivienda segunda mano,Índice,67.898,"67,898"
01,Andalucía,01 Andalucía,2021,1,2021T1,General,Variación anual,0.7,"0,7"
01,Andalucía,01 Andalucía,2021,1,2021T1,Vivienda nueva,Variación anual,6.2,"6,2"
01,Andalucía,01 Andalucía,2021,1,2021T1,Vivienda segunda mano,Variación anual,-0.1,"-0,1"
01,Andalucía,01 Andalucía,2021,1,2021T1,General,Variación en lo que va de año,-0.2,"-0,2"
01,Andalucía,01 Andalucía,2021,1,2021T1,Vivienda nueva,Variación en lo que va de año,-1.2,"-1,2"
01,Andalucía,01 Andalucía,2021,1,2021T1,Vivienda segunda mano,Variación en lo que va de año,-0.1,"-0,1"
01,Andalucía,01 Andalucía,2021,1,2021T1,General,Variación trimestral,-0.2,"-0,2"
01,Andalucía,01 Andalucía,2021,1,2021T1,Vivienda nueva,Variación trimestral,-1.2,"-1,2"
01,Andalucía,01 Andalucía,2021,1,2021T1,Vivienda segunda mano,Variación trimestral,-0.1,"-0,1"
01,Andalucía,01 Andalucía,2021,1,2021T1,General,Índice,67.099,"67,099"
01,Andalucía,01 Andalucía,2021,1,2021T1,Vivienda nueva,Índice,63.258,"63,258"
01,Andalucía,01 Andalucía,2021,1,2021T1,Vivienda segunda mano,Índice,67.862,"67,862"
01,Andalucía,01 Andalucía,2021,2,2021T2,General,Variación anual,3.6,"3,6"
01,Andalucía,01 Andalucía,2021,2,2021T2,Vivienda nueva,Variación anual,5.6,"5,6"
01,Andalucía,01 Andalucía,2021,2,2021T2,Vivienda segunda mano,Variación anual,3.4,"3,4"
01,Andalucía,01 Andalucía,2021,2,2021T2,General,Variación en lo que va de año,2.8,"2,8"
01,Andalucía,01 Andalucía,2021,2,2021T2,Vivienda nueva,Variación en lo que va de año,0.3,"0,3"
01,Andalucía,01 Andalucía,2021,2,2021T2,Vivienda segunda mano,Variación en lo que va de año,3.3,"3,3"
01,Andalucía,01 Andalucía,2021,2,2021T2,General,Variación trimestral,3.0,"3,0"
01,Andalucía,01 Andalucía,2021,2,2021T2,Vivienda nueva,Variación trimestral,1.5,"1,5"
01,Andalucía,01 Andalucía,2021,2,2021T2,Vivienda segunda mano,Variación trimestral,3.4,"3,4"
01,Andalucía,01 Andalucía,2021,2,2021T2,General,Índice,69.143,"69,143"
01,Andalucía,01 Andalucía,2021,2,2021T2,Vivienda nueva,Índice,64.235,"64,235"
01,Andalucía,01 Andalucía,2021,2,2021T2,Vivienda segunda mano,Índice,70.137,"70,137"
01,Andalucía,01 Andalucía,2021,3,2021T3,General,Variación anual,6.0,"6,0"
01,Andalucía,01 Andalucía,2021,3,2021T3,Vivienda nueva,Variación anual,7.0,"7,0"
01,Andalucía,01 Andalucía,2021,3,2021T3,Vivienda segunda mano,Variación anual,5.9,"5,9"
01,Andalucía,01 Andalucía,2021,3,2021T3,General,Variación en lo que va de año,6.3,"6,3"
01,Andalucía,01 Andalucía,2021,3,2021T3,Vivienda nueva,Variación en lo que va de año,5.7,"5,7"
01,Andalucía,01 Andalucía,2021,3,2021T3,Vivienda segunda mano,Variación en lo que va de año,6.4,"6,4"
01,Andalucía,01 Andalucía,2021,3,2021T3,General,Variación trimestral,3.4,"3,4"
01,Andalucía,01 Andalucía,2021,3,2021T3,Vivienda nueva,Variación trimestral,5.4,"5,4"
01,Andalucía,01 Andalucía,2021,3,2021T3,Vivienda segunda mano,Variación trimestral,3.0,"3,0"
01,Andalucía,01 Andalucía,2021,3,2021T3,General,Índice,71.51,"71,510"
01,Andalucía,01 Andalucía,2021,3,2021T3,Vivienda nueva,Índice,67.68,"67,680"
01,Andalucía,01 Andalucía,2021,3,2021T3,Vivienda segunda mano,Índice,72.265,"72,265"
01,Andalucía,01 Andalucía,2021,4,2021T4,General,Variación anual,8.0,"8,0"
01,Andalucía,01 Andalucía,2021,4,2021T4,Vivienda nueva,Variación anual,7.6,"7,6"
01,Andalucía,01 Andalucía,2021,4,2021T4,Vivienda segunda mano,Variación anual,8.1,"8,1"
01,Andalucía,01 Andalucía,2021,4,2021T4,General,Variación en lo que va de año,8.0,"8,0"
01,Andalucía,01 Andalucía,2021,4,2021T4,Vivienda nueva,Variación en lo que va de año,7.6,"7,6"
01,Andalucía,01 Andalucía,2021,4,2021T4,Vivienda segunda mano,Variación en lo que va de año,8.1,"8,1"
01,Andalucía,01 Andalucía,2021,4,2021T4,General,Variación trimestral,1.6,"1,6"
01,Andalucía,01 Andalucía,2021,4,2021T4,Vivienda nueva,Variación trimestral,1.8,"1,8"
01,Andalucía,01 Andalucía,2021,4,2021T4,Vivienda segunda mano,Variación trimestral,1.6,"1,6"
01,Andalucía,01 Andalucía,2021,4,2021T4,General,Índice,72.659,"72,659"
01,Andalucía,01 Andalucía,2021,4,2021T4,Vivienda nueva,Índice,68.872,"68,872"
01,Andalucía,01 Andalucía,2021,4,2021T4,Vivienda segunda mano,Índice,73.403,"73,403"
01,Andalucía,01 Andalucía,2022,1,2022T1,General,Variación anual,10.9,"10,9"
01,Andalucía,01 Andalucía,2022,1,2022T1,Vivienda nueva,Variación anual,12.5,"12,5"
01,Andalucía,01 Andalucía,2022,1,2022T1,Vivienda segunda mano,Variación anual,10.5,"10,5"
01,Andalucía,01 Andalucía,2022,1,2022T1,General,Variación en lo que va de año,2.4,"2,4"
01,Andalucía,01 Andalucía,2022,1,2022T1,Vivienda nueva,Variación en lo que va de año,3.3,"3,3"
01,Andalucía,01 Andalucía,2022,1,2022T1,Vivienda segunda mano,Variación en lo que va de año,2.2,"2,2"
01,Andalucía,01 Andalucía,2022,1,2022T1,General,Variación trimestral,2.4,"2,4"
01,Andalucía,01 Andalucía,2022,1,2022T1,Vivienda nueva,Variación trimestral,3.3,"3,3"
01,Andalucía,01 Andalucía,2022,1,2022T1,Vivienda segunda mano,Variación trimestral,2.2,"2,2"
01,Andalucía,01 Andalucía,2022,1,2022T1,General,Índice,74.402,"74,402"
01,Andalucía,01 Andalucía,2022,1,2022T1,Vivienda nueva,Índice,71.169,"71,169"
01,Andalucía,01 Andalucía,2022,1,2022T1,Vivienda segunda mano,Índice,75.003,"75,003"
01,Andalucía,01 Andalucía,2022,2,2022T2,General,Variación anual,10.2,"10,2"
01,Andalucía,01 Andalucía,2022,2,2022T2,Vivienda nueva,Variación anual,11.2,"11,2"
01,Andalucía,01 Andalucía,2022,2,2022T2,Vivienda segunda mano,Variación anual,10.0,"10,0"
01,Andalucía,01 Andalucía,2022,2,2022T2,General,Variación en lo que va de año,4.9,"4,9"
01,Andalucía,01 Andalucía,2022,2,2022T2,Vivienda nueva,Variación en lo que va de año,3.7,"3,7"
01,Andalucía,01 Andalucía,2022,2,2022T2,Vivienda segunda mano,Variación en lo que va de año,5.1,"5,1"
01,Andalucía,01 Andalucía,2022,2,2022T2,General,Variación trimestral,2.4,"2,4"
01,Andalucía,01 Andalucía,2022,2,2022T2,Vivienda nueva,Variación trimestral,0.4,"0,4"
01,Andalucía,01 Andalucía,2022,2,2022T2,Vivienda segunda mano,Variación trimestral,2.9,"2,9"
01,Andalucía,01 Andalucía,2022,2,2022T2,General,Índice,76.202,"76,202"
01,Andalucía,01 Andalucía,2022,2,2022T2,Vivienda nueva,Índice,71.454,"71,454"
01,Andalucía,01 Andalucía,2022,2,2022T2,Vivienda segunda mano,Índice,77.176,"77,176"
01,Andalucía,01 Andalucía,2022,3,2022T3,General,Variación anual,8.3,"8,3"
01,Andalucía,01 Andalucía,2022,3,2022T3,Vivienda nueva,Variación anual,6.5,"6,5"
01,Andalucía,01 Andalucía,2022,3,2022T3,Vivienda segunda mano,Variación anual,8.7,"8,7"
01,Andalucía,01 Andalucía,2022,3,2022T3,General,Variación en lo que va de año,6.6,"6,6"
01,Andalucía,01 Andalucía,2022,3,2022T3,Vivienda nueva,Variación en lo que va de año,4.7,"4,7"
01,Andalucía,01 Andalucía,2022,3,2022T3,Vivienda segunda mano,Variación en lo que va de año,7.0,"7,0"
01,Andalucía,01 Andalucía,2022,3,2022T3,General,Variación trimestral,1.6,"1,6"
01,Andalucía,01 Andalucía,2022,3,2022T3,Vivienda nueva,Variación trimestral,0.9,"0,9"
01,Andalucía,01 Andalucía,2022,3,2022T3,Vivienda segunda mano,Variación trimestral,1.8,"1,8"
01,Andalucía,01 Andalucía,2022,3,2022T3,General,Índice,77.432,"77,432"
01,Andalucía,01 Andalucía,2022,3,2022T3,Vivienda nueva,Índice,72.089,"72,089"
01,Andalucía,01 Andalucía,2022,3,2022T3,Vivienda segunda mano,Índice,78.552,"78,552"
01,Andalucía,01 Andalucía,2022,4,2022T4,General,Variación anual,6.5,"6,5"
01,Andalucía,01 Andalucía,2022,4,2022T4,Vivienda nueva,Variación anual,8.7,"8,7"
01,Andalucía,01 Andalucía,2022,4,2022T4,Vivienda segunda mano,Variación anual,5.9,"5,9"
01,Andalucía,01 Andalucía,2022,4,2022T4,General,Variación en lo que va de año,6.5,"6,5"
01,Andalucía,01 Andalucía,2022,4,2022T4,Vivienda nueva,Variación en lo que va de año,8.7,"8,7"
01,Andalucía,01 Andalucía,2022,4,2022T4,Vivienda segunda mano,Variación en lo que va de año,5.9,"5,9"
01,Andalucía,01 Andalucía,2022,4,2022T4,General,Variación trimestral,-0.1,"-0,1"
01,Andalucía,01 Andalucía,2022,4,2022T4,Vivienda nueva,Variación trimestral,3.8,"3,8"
01,Andalucía,01 Andalucía,2022,4,2022T4,Vivienda segunda mano,Variación trimestral,-1.0,"-1,0"
01,Andalucía,01 Andalucía,2022,4,2022T4,General,Índice,77.353,"77,353"
01,Andalucía,01 Andalucía,2022,4,2022T4,Vivienda nueva,Índice,74.862,"74,862"
01,Andalucía,01 Andalucía,2022,4,2022T4,Vivienda segunda mano,Índice,77.76,"77,760"
01,Andalucía,01 Andalucía,2023,1,2023T1,General,Variación anual,4.2,"4,2"
01,Andalucía,01 Andalucía,2023,1,2023T1,Vivienda nueva,Variación anual,5.9,"5,9"
01,Andalucía,01 Andalucía,2023,1,2023T1,Vivienda segunda mano,Variación anual,3.8,"3,8"
01,Andalucía,01 Andalucía,2023,1,2023T1,General,Variación en lo que va de año,0.2,"0,2"
01,Andalucía,01 Andalucía,2023,1,2023T1,Vivienda nueva,Variación en lo que va de año,0.7,"0,7"
01,Andalucía,01 Andalucía,2023,1,2023T1,Vivienda segunda mano,Variación en lo que va de año,0.1,"0,1"
01,Andalucía,01 Andalucía,2023,1,2023T1,General,Variación trimestral,0.2,"0,2"
01,Andalucía,01 Andalucía,2023,1,2023T1,Vivienda nueva,Variación trimestral,0.7,"0,7"
01,Andalucía,01 Andalucía,2023,1,2023T1,Vivienda segunda mano,Variación trimestral,0.1,"0,1"
01,Andalucía,01 Andalucía,2023,1,2023T1,General,Índice,77.521,"77,521"
01,Andalucía,01 Andalucía,2023,1,2023T1,Vivienda nueva,Índice,75.35,"75,350"
01,Andalucía,01 Andalucía,2023,1,2023T1,Vivienda segunda mano,Índice,77.864,"77,864"
01,Andalucía,01 Andalucía,2023,2,2023T2,General,Variación anual,4.5,"4,5"
01,Andalucía,01 Andalucía,2023,2,2023T2,Vivienda nueva,Variación anual,5.9,"5,9"
01,Andalucía,01 Andalucía,2023,2,2023T2,Vivienda segunda mano,Variación anual,4.1,"4,1"
01,Andalucía,01 Andalucía,2023,2,2023T2,General,Variación en lo que va de año,2.9,"2,9"
01,Andalucía,01 Andalucía,2023,2,2023T2,Vivienda nueva,Variación en lo que va de año,1.0,"1,0"
01,Andalucía,01 Andalucía,2023,2,2023T2,Vivienda segunda mano,Variación en lo que va de año,3.3,"3,3"
01,Andalucía,01 Andalucía,2023,2,2023T2,General,Variación trimestral,2.7,"2,7"
01,Andalucía,01 Andalucía,2023,2,2023T2,Vivienda nueva,Variación trimestral,0.4,"0,4"
01,Andalucía,01 Andalucía,2023,2,2023T2,Vivienda segunda mano,Variación trimestral,3.2,"3,2"
01,Andalucía,01 Andalucía,2023,2,2023T2,General,Índice,79.633,"79,633"
01,Andalucía,01 Andalucía,2023,2,2023T2,Vivienda nueva,Índice,75.647,"75,647"
01,Andalucía,01 Andalucía,2023,2,2023T2,Vivienda segunda mano,Índice,80.338,"80,338"
01,Andalucía,01 Andalucía,2023,3,2023T3,General,Variación anual,5.8,"5,8"
01,Andalucía,01 Andalucía,2023,3,2023T3,Vivienda nueva,Variación anual,11.9,"11,9"
01,Andalucía,01 Andalucía,2023,3,2023T3,Vivienda segunda mano,Variación anual,4.5,"4,5"
01,Andalucía,01 Andalucía,2023,3,2023T3,General,Variación en lo que va de año,5.9,"5,9"
01,Andalucía,01 Andalucía,2023,3,2023T3,Vivienda nueva,Variación en lo que va de año,7.8,"7,8"
01,Andalucía,01 Andalucía,2023,3,2023T3,Vivienda segunda mano,Variación en lo que va de año,5.6,"5,6"
01,Andalucía,01 Andalucía,2023,3,2023T3,General,Variación trimestral,2.9,"2,9"
01,Andalucía,01 Andalucía,2023,3,2023T3,Vivienda nueva,Variación trimestral,6.7,"6,7"
01,Andalucía,01 Andalucía,2023,3,2023T3,Vivienda segunda mano,Variación trimestral,2.2,"2,2"
01,Andalucía,01 Andalucía,2023,3,2023T3,General,Índice,81.928,"81,928"
01,Andalucía,01 Andalucía,2023,3,2023T3,Vivienda nueva,Índice,80.683,"80,683"
01,Andalucía,01 Andalucía,2023,3,2023T3,Vivienda segunda mano,Índice,82.079,"82,079"
01,Andalucía,01 Andalucía,2023,4,2023T4,General,Variación anual,5.3,"5,3"
01,Andalucía,01 Andalucía,2023,4,2023T4,Vivienda nueva,Variación anual,5.3,"5,3"
01,Andalucía,01 Andalucía,2023,4,2023T4,Vivienda segunda mano,Variación anual,5.3,"5,3"
01,Andalucía,01 Andalucía,2023,4,2023T4,General,Variación en lo que va de año,5.3,"5,3"
01,Andalucía,01 Andalucía,2023,4,2023T4,Vivienda nueva,Variación en lo que va de año,5.3,"5,3"
01,Andalucía,01 Andalucía,2023,4,2023T4,Vivienda segunda mano,Variación en lo que va de año,5.3,"5,3"
01,Andalucía,01 Andalucía,2023,4,2023T4,General,Variación trimestral,-0.6,"-0,6"
01,Andalucía,01 Andalucía,2023,4,2023T4,Vivienda nueva,Variación trimestral,-2.3,"-2,3"
01,Andalucía,01 Andalucía,2023,4,2023T4,Vivienda segunda mano,Variación trimestral,-0.3,"-0,3"
01,Andalucía,01 Andalucía,2023,4,2023T4,General,Índice,81.449,"81,449"
01,Andalucía,01 Andalucía,2023,4,2023T4,Vivienda nueva,Índice,78.857,"78,857"
01,Andalucía,01 Andalucía,2023,4,2023T4,Vivienda segunda mano,Índice,81.872,"81,872"
01,Andalucía,01 Andalucía,2024,1,2024T1,General,Variación anual,7.9,"7,9"
01,Andalucía,01 Andalucía,2024,1,2024T1,Vivienda nueva,Variación anual,11.5,"11,5"
01,Andalucía,01 Andalucía,2024,1,2024T1,Vivienda segunda mano,Variación anual,7.4,"7,4"
01,Andalucía,01 Andalucía,2024,1,2024T1,General,Variación en lo que va de año,2.7,"2,7"
01,Andalucía,01 Andalucía,2024,1,2024T1,Vivienda nueva,Variación en lo que va de año,6.5,"6,5"
01,Andalucía,01 Andalucía,2024,1,2024T1,Vivienda segunda mano,Variación en lo que va de año,2.1,"2,1"
01,Andalucía,01 Andalucía,2024,1,2024T1,General,Variación trimestral,2.7,"2,7"
01,Andalucía,01 Andalucía,2024,1,2024T1,Vivienda nueva,Variación trimestral,6.5,"6,5"
01,Andalucía,01 Andalucía,2024,1,2024T1,Vivienda segunda mano,Variación trimestral,2.1,"2,1"
01,Andalucía,01 Andalucía,2024,1,2024T1,General,Índice,83.656,"83,656"
01,Andalucía,01 Andalucía,2024,1,2024T1,Vivienda nueva,Índice,83.992,"83,992"
01,Andalucía,01 Andalucía,2024,1,2024T1,Vivienda segunda mano,Índice,83.6,"83,600"
01,Andalucía,01 Andalucía,2024,2,2024T2,General,Variación anual,9.5,"9,5"
01,Andalucía,01 Andalucía,2024,2,2024T2,Vivienda nueva,Variación anual,13.4,"13,4"
01,Andalucía,01 Andalucía,2024,2,2024T2,Vivienda segunda mano,Variación anual,8.9,"8,9"
01,Andalucía,01 Andalucía,2024,2,2024T2,General,Variación en lo que va de año,7.1,"7,1"
01,Andalucía,01 Andalucía,2024,2,2024T2,Vivienda nueva,Variación en lo que va de año,8.7,"8,7"
01,Andalucía,01 Andalucía,2024,2,2024T2,Vivienda segunda mano,Variación en lo que va de año,6.8,"6,8"
01,Andalucía,01 Andalucía,2024,2,2024T2,General,Variación trimestral,4.3,"4,3"
01,Andalucía,01 Andalucía,2024,2,2024T2,Vivienda nueva,Variación trimestral,2.1,"2,1"
01,Andalucía,01 Andalucía,2024,2,2024T2,Vivienda segunda mano,Variación trimestral,4.6,"4,6"
01,Andalucía,01 Andalucía,2024,2,2024T2,General,Índice,87.224,"87,224"
01,Andalucía,01 Andalucía,2024,2,2024T2,Vivienda nueva,Índice,85.747,"85,747"
01,Andalucía,01 Andalucía,2024,2,2024T2,Vivienda segunda mano,Índice,87.464,"87,464"
01,Andalucía,01 Andalucía,2024,3,2024T3,General,Variación anual,10.6,"10,6"
01,Andalucía,01 Andalucía,2024,3,2024T3,Vivienda nueva,Variación anual,13.8,"13,8"
01,Andalucía,01 Andalucía,2024,3,2024T3,Vivienda segunda mano,Variación anual,10.1,"10,1"
01,Andalucía,01 Andalucía,2024,3,2024T3,General,Variación en lo que va de año,11.2,"11,2"
01,Andalucía,01 Andalucía,2024,3,2024T3,Vivienda nueva,Variación en lo que va de año,16.4,"16,4"
01,Andalucía,01 Andalucía,2024,3,2024T3,Vivienda segunda mano,Variación en lo que va de año,10.4,"10,4"
01,Andalucía,01 Andalucía,2024,3,2024T3,General,Variación trimestral,3.8,"3,8"
01,Andalucía,01 Andalucía,2024,3,2024T3,Vivienda nueva,Variación trimestral,7.0,"7,0"
01,Andalucía,01 Andalucía,2024,3,2024T3,Vivienda segunda mano,Variación trimestral,3.3,"3,3"
01,Andalucía,01 Andalucía,2024,3,2024T3,General,Índice,90.574,"90,574"
01,Andalucía,01 Andalucía,2024,3,2024T3,Vivienda nueva,Índice,91.782,"91,782"
01,Andalucía,01 Andalucía,2024,3,2024T3,Vivienda segunda mano,Índice,90.375,"90,375"
01,Andalucía,01 Andalucía,2024,4,2024T4,General,Variación anual,13.4,"13,4"
01,Andalucía,01 Andalucía,2024,4,2024T4,Vivienda nueva,Variación anual,17.5,"17,5"
01,Andalucía,01 Andalucía,2024,4,2024T4,Vivienda segunda mano,Variación anual,12.7,"12,7"
01,Andalucía,01 Andalucía,2024,4,2024T4,General,Variación en lo que va de año,13.4,"13,4"
01,Andalucía,01 Andalucía,2024,4,2024T4,Vivienda nueva,Variación en lo que va de año,17.5,"17,5"
01,Andalucía,01 Andalucía,2024,4,2024T4,Vivienda segunda mano,Variación en lo que va de año,12.7,"12,7"
01,Andalucía,01 Andalucía,2024,4,2024T4,General,Variación trimestral,2.0,"2,0"
01,Andalucía,01 Andalucía,2024,4,2024T4,Vivienda nueva,Variación trimestral,0.9,"0,9"
01,Andalucía,01 Andalucía,2024,4,2024T4,Vivienda segunda mano,Variación trimestral,2.1,"2,1"
01,Andalucía,01 Andalucía,2024,4,2024T4,General,Índice,92.35,"92,350"
01,Andalucía,01 Andalucía,2024,4,2024T4,Vivienda nueva,Índice,92.633,"92,633"
01,Andalucía,01 Andalucía,2024,4,2024T4,Vivienda segunda mano,Índice,92.303,"92,303"
01,Andalucía,01 Andalucía,2025,1,2025T1,General,Variación anual,14.0,"14,0"
01,Andalucía,01 Andalucía,2025,1,2025T1,Vivienda nueva,Variación anual,15.3,"15,3"
01,Andalucía,01 Andalucía,2025,1,2025T1,Vivienda segunda mano,Variación anual,13.8,"13,8"
01,Andalucía,01 Andalucía,2025,1,2025T1,General,Variación en lo que va de año,3.3,"3,3"
01,Andalucía,01 Andalucía,2025,1,2025T1,Vivienda nueva,Variación en lo que va de año,4.6,"4,6"
01,Andalucía,01 Andalucía,2025,1,2025T1,Vivienda segunda mano,Variación en lo que va de año,3.0,"3,0"
01,Andalucía,01 Andalucía,2025,1,2025T1,General,Variación trimestral,3.3,"3,3"
01,Andalucía,01 Andalucía,2025,1,2025T1,Vivienda nueva,Variación trimestral,4.6,"4,6"
01,Andalucía,01 Andalucía,2025,1,2025T1,Vivienda segunda mano,Variación trimestral,3.0,"3,0"
01,Andalucía,01 Andalucía,2025,1,2025T1,General,Índice,95.365,"95,365"
01,Andalucía,01 Andalucía,2025,1,2025T1,Vivienda nueva,Índice,96.855,"96,855"
01,Andalucía,01 Andalucía,2025,1,2025T1,Vivienda segunda mano,Índice,95.115,"95,115"
01,Andalucía,01 Andalucía,2025,2,2025T2,General,Variación anual,13.6,"13,6"
01,Andalucía,01 Andalucía,2025,2,2025T2,Vivienda nueva,Variación anual,15.8,"15,8"
01,Andalucía,01 Andalucía,2025,2,2025T2,Vivienda segunda mano,Variación anual,13.2,"13,2"
01,Andalucía,01 Andalucía,2025,2,2025T2,General,Variación en lo que va de año,7.3,"7,3"
01,Andalucía,01 Andalucía,2025,2,2025T2,Vivienda nueva,Variación en lo que va de año,7.2,"7,2"
01,Andalucía,01 Andalucía,2025,2,2025T2,Vivienda segunda mano,Variación en lo que va de año,7.3,"7,3"
01,Andalucía,01 Andalucía,2025,2,2025T2,General,Variación trimestral,3.9,"3,9"
01,Andalucía,01 Andalucía,2025,2,2025T2,Vivienda nueva,Variación trimestral,2.6,"2,6"
01,Andalucía,01 Andalucía,2025,2,2025T2,Vivienda segunda mano,Variación trimestral,4.1,"4,1"
01,Andalucía,01 Andalucía,2025,2,2025T2,General,Índice,99.074,"99,074"
