periodo;codigo_provincia;provincia;poblacion_total;pct_18_34;pct_35_64;pct_65_mas;tamano_medio_hogar;pct_hogares_unipersonales;salario_medio_anual_euros_total;salario_medio_anual_euros_hombre;salario_medio_anual_euros_mujer;tasa_empleo_pct_total;tasa_paro_pct_total;inflación;indice_costes_construccion;ipv_general;ratio_prestamo_valor_pct;tipo_interes_prestamos_vivienda_pct;credito_vivienda_variacion_interanual_pct;valor_tasado_m2;tasa_migracion_neta_exterior_por_1000_habitantes;compraventas_viviendas;pct_compraventas_vivienda_nueva;importe_medio_hipoteca_vivienda_eur;visados_obra_nueva_viviendas;IAV_total
2015T2;46;Valencia/València;2528776;19,30;42,05;20,44;2,50;27,60;18052,00;19972,00;15731,00;46,37;22,05;100,86;93,72;60,38;61,80;2,51;-3,32;1076,10;-1,49;4834;15,06;78351,53;588;4,77
2015T3;46;Valencia/València;2528776;19,30;42,05;20,44;2,50;27,60;18052,00;19972,00;15731,00;46,73;21,96;99,87;90,26;60,22;62,30;2,45;-3,36;1073,10;-1,49;4949;14,79;82735,25;480;4,76
2015T4;46;Valencia/València;2528776;19,30;42,05;20,44;2,50;27,60;18052,00;19972,00;15731,00;47,56;20,79;100,32;92,91;60,29;63,20;2,43;-3,27;1088,91;-1,49;4502;15,57;80234,42;525;4,83
2016T1;46;Valencia/València;2526469;18,65;42,35;20,80;2,50;27,70;18253,00;20281,00;15823,00;47,87;20,67;98,20;88,55;61,04;63,90;2,33;-3,32;1069,64;1,64;5334;15,82;82240,96;517;4,69
2016T2;46;Valencia/València;2526469;18,65;42,35;20,80;2,50;27,70;18253,00;20281,00;15823,00;47,39;20,55;99,79;92,68;61,48;63,80;2,32;-3,60;1093,88;1,64;6186;19,12;80130,83;884;4,79
2016T3;46;Valencia/València;2526469;18,65;42,35;20,80;2,50;27,70;18253,00;20281,00;15823,00;46,84;21,43;99,61;89,74;61,35;63,80;2,37;-3,16;1112,75;1,64;5376;12,17;83490,38;636;4,88
2016T4;46;Valencia/València;2526469;18,65;42,35;20,80;2,50;27,70;18253,00;20281,00;15823,00;48,37;20,24;101,04;93,20;61,33;64,20;2,27;-3,10;1106,78;1,64;5197;11,89;84073,83;840;4,85
2017T1;46;Valencia/València;2531673;18,19;42,49;21,18;2,50;27,70;18716,00;20839,00;16181,00;48,04;19,82;100,78;90,09;62,18;64,80;2,24;-2,96;1107,75;4,16;6373;12,43;85893,50;869;4,74
2017T2;46;Valencia/València;2531673;18,19;42,49;21,18;2,50;27,70;18716,00;20839,00;16181,00;48,16;19,06;101,61;93,77;62,62;65,00;2,17;-2,83;1099,34;4,16;6969;15,33;83322,17;1164;4,70
2017T3;46;Valencia/València;2531673;18,19;42,49;21,18;2,50;27,70;18716,00;20839,00;16181,00;48,96;18,85;101,13;91,13;63,16;64,90;2,22;-2,84;1096,81;4,16;7223;12,27;86428,64;793;4,69
2017T4;46;Valencia/València;2531673;18,19;42,49;21,18;2,50;27,70;18716,00;20839,00;16181,00;50,36;16,43;102,49;94,80;63,88;65,60;2,15;-2,79;1119,87;4,16;6154;11,13;86313,36;1220;4,79
2018T1;46;Valencia/València;2542923;17,95;42,49;21,52;2,50;27,90;19313,00;21463,00;16779,00;49,39;16,36;101,70;91,97;64,31;65,50;2,23;-2,60;1135,64;4,58;7528;10,02;89892,41;1183;4,70
2018T2;46;Valencia/València;2542923;17,95;42,49;21,52;2,50;27,90;19313,00;21463,00;16779,00;50,81;15,66;103,47;95,37;65,14;64,90;2,20;-2,19;1170,18;4,58;8095;9,48;91670,86;1391;4,85
2018T3;46;Valencia/València;2542923;17,95;42,49;21,52;2,50;27,90;19313,00;21463,00;16779,00;50,22;15,58;103,49;92,55;66,11;65,90;2,17;-1,81;1151,87;4,58;8149;11,84;94005,14;941;4,77
2018T4;46;Valencia/València;2542923;17,95;42,49;21,52;2,50;27,90;19313,00;21463,00;16779,00;51,35;13,17;104,30;96,51;66,53;66,50;2,26;-1,57;1198,68;4,58;6843;10,61;93564,28;1630;4,97
2019T1;46;Valencia/València;2554332;17,89;42,39;21,84;2,50;28,00;20069,00;22296,00;17464,00;50,91;13,09;102,92;92,79;66,99;64,60;2,37;-1,25;1211,92;11,56;7518;12,54;94721,67;1783;4,83
2019T2;46;Valencia/València;2554332;17,89;42,39;21,84;2,50;28,00;20069,00;22296,00;17464,00;50,38;14,00;104,42;96,07;68,23;65,50;2,35;-1,14;1234,63;11,56;7774;12,10;95472,52;1659;4,92
2019T3;46;Valencia/València;2554332;17,89;42,39;21,84;2,50;28,00;20069,00;22296,00;17464,00;49,81;14,58;103,50;93,19;68,90;64,70;2,15;-1,19;1213,37;11,56;7488;12,06;101645,47;1735;4,84
2019T4;46;Valencia/València;2554332;17,89;42,39;21,84;2,50;28,00;20069,00;22296,00;17464,00;50,27;12,93;104,56;96,93;69,04;63,00;1,99;-1,08;1251,11;11,56;6745;12,02;98118,05;1450;4,99
2020T1;46;Valencia/València;2584654;17,96;42,31;22,05;2,50;28,40;20171,00;22198,00;17790,00;49,94;14,08;103,24;92,62;69,33;63,80;2,03;-1,14;1222,81;4,58;7500;13,01;91333,61;1913;4,85
2020T2;46;Valencia/València;2584654;17,96;42,31;22,05;2,50;28,40;20171,00;22198,00;17790,00;47,07;16,06;103,50;93,31;69,32;64,20;1,91;-1,64;1190,76;4,58;4155;11,41;95609,92;1438;4,72
2020T3;46;Valencia/València;2584654;17,96;42,31;22,05;2,50;28,40;20171,00;22198,00;17790,00;49,01;16,35;103,02;92,71;70,30;63,60;1,94;-1,62;1215,33;4,58;5470;12,18;104597,78;1474;4,82
2020T4;46;Valencia/València;2584654;17,96;42,31;22,05;2,50;28,40;20171,00;22198,00;17790,00;49,41;14,65;103,91;97,76;70,18;65,20;1,80;-1,19;1239,64;4,58;6748;14,80;100678,42;1647;4,92
2021T1;46;Valencia/València;2593243;17,95;42,30;22,32;2,50;28,70;20860,00;22914,00;18481,00;48,79;14,96;104,09;94,96;70,17;64,70;1,72;-0,80;1245,19;6,89;7479;16,55;105281,09;1571;4,78
2021T2;46;Valencia/València;2593243;17,95;42,30;22,32;2,50;28,70;20860,00;22914,00;18481,00;49,72;16,40;106,43;100,28;72,31;64,90;1,62;0,07;1306,01;6,89;8449;14,32;103481,59;1526;5,01
2021T3;46;Valencia/València;2593243;17,95;42,30;22,32;2,50;28,70;20860,00;22914,00;18481,00;50,41;15,35;106,49;99,76;73,79;65,20;1,59;0,74;1299,21;6,89;9223;13,30;104331,67;1702;4,98
2021T4;46;Valencia/València;2593243;17,95;42,30;22,32;2,50;28,70;20860,00;22914,00;18481,00;51,63;12,14;109,96;105,01;74,93;65,40;1,54;0,76;1397,83;6,89;8610;15,26;106527,24;1428;5,36
2022T1;46;Valencia/València;2609322;18,08;42,16;22,57;2,50;28,70;22248,00;24519,00;19658,00;51,94;11,73;112,18;105,46;76,45;65,20;1,60;0,72;1456,80;19,73;9537;13,59;109121,63;2040;5,24
2022T2;46;Valencia/València;2609322;18,08;42,16;22,57;2,50;28,70;22248,00;24519,00;19658,00;51,87;12,44;115,62;114,52;78,11;65,20;1,74;0,98;1504,12;19,73;9760;12,10;108729,95;1632;5,41
2022T3;46;Valencia/València;2609322;18,08;42,16;22,57;2,50;28,70;22248,00;24519,00;19658,00;51,75;13,82;117,03;110,54;78,89;64,60;2,14;0,87;1508,37;19,73;10109;13,12;111378,49;1241;5,42
2022T4;46;Valencia/València;2609322;18,08;42,16;22,57;2,50;28,70;22248,00;24519,00;19658,00;52,48;12,22;116,68;115,01;78,72;63,90;2,87;0,30;1527,10;19,73;9266;13,84;112207,50;1856;5,49
2023T1;46;Valencia/València;2656841;18,48;41,88;22,63;2,50;28,70;23359,00;25674,00;20749,00;52,70;12,69;117,38;112,83;79,02;63,00;3,59;-0,75;1588,42;20,20;10156;13,18;110508,08;1555;5,44
2023T2;46;Valencia/València;2656841;18,48;41,88;22,63;2,50;28,70;23359,00;25674,00;20749,00;52,71;11,47;118,93;116,60;80,82;62,70;3,89;-2,01;1619,41;20,20;9910;15,18;120461,47;2029;5,55
2023T3;46;Valencia/València;2656841;18,48;41,88;22,63;2,50;28,70;23359,00;25674,00;20749,00;54,18;11,49;120,10;112,78;82,90;62,20;4,06;-3,14;1653,23;20,20;8790;14,58;106310,72;1248;5,66
2023T4;46;Valencia/València;2656841;18,48;41,88;22,63;2,50;28,70;23359,00;25674,00;20749,00;53,65;12,23;120,45;117,61;82,06;61,40;4,03;-3,14;1719,58;20,20;7946;17,46;116763,74;2398;5,89
2024T1;46;Valencia/València;2710808;18,48;41,88;22,63;2,50;28,70;24209,00;26519,00;21625,00;53,50;12,20;121,07;113,32;84,15;61,50;3,69;-2,61;1755,41;19,59;9237;16,07;113834,08;1220;5,80
2024T2;46;Valencia/València;2710808;18,48;41,88;22,63;2,50;28,70;24209,00;26519,00;21625,00;54,27;10,57;122,95;117,41;87,79;63,00;3,55;-1,79;1821,59;19,59;8893;15,34;111711,01;2226;6,02
2024T3;46;Valencia/València;2710808;18,48;41,88;22,63;2,50;28,70;24209,00;26519,00;21625,00;52,36;12,52;122,71;114,16;90,21;63,30;3,45;-0,62;1862,30;19,59;10339;14,85;119104,71;1552;6,15
2024T4;46;Valencia/València;2710808;18,48;41,88;22,63;2,50;28,70;24209,00;26519,00;21625,00;52,71;11,52;123,34;118,19;92,07;64,10;3,17;0,21;1934,22;19,59;10431;17,91;120648,21;1659;6,39
2015T1;47;Valladolid;527199;17,44;42,23;24,45;2,50;28,40;19562,00;21875,00;16770,00;47,48;16,28;98,98;90,33;61,89;60,70;2,61;-3,78;1110,92;-1,96;853;21,69;87503,60;162;4,54
2015T2;47;Valladolid;527199;17,44;42,23;24,45;2,50;28,40;19562,00;21875,00;16770,00;47,80;16,41;100,77;93,72;63,40;61,80;2,51;-3,32;1160,39;-1,96;804;21,77;85642,37;280;4,75
2015T3;47;Valladolid;527199;17,44;42,23;24,45;2,50;28,40;19562,00;21875,00;16770,00;47,99;16,04;99,89;90,26;62,95;62,30;2,45;-3,36;1163,51;-1,96;934;23,45;90925,37;89;4,76
2015T4;47;Valladolid;527199;17,44;42,23;24,45;2,50;28,40;19562,00;21875,00;16770,00;48,94;15,62;100,36;92,91;62,98;63,20;2,43;-3,27;1167,31;-1,96;685;17,08;95416,00;194;4,77
2016T1;47;Valladolid;524669;16,73;42,29;25,05;2,50;28,80;19747,00;22187,00;16848,00;48,46;16,10;98,10;88,55;62,96;63,90;2,33;-3,32;1126,78;-0,57;808;18,19;90311,86;210;4,56
2016T2;47;Valladolid;524669;16,73;42,29;25,05;2,50;28,80;19747,00;22187,00;16848,00;49,32;13,84;99,62;92,68;63,75;63,80;2,32;-3,60;1168,17;-0,57;1215;16,79;94855,39;188;4,73
2016T3;47;Valladolid;524669;16,73;42,29;25,05;2,50;28,80;19747,00;22187,00;16848,00;49,23;12,50;99,54;89,74;63,70;63,80;2,37;-3,16;1134,50;-0,57;990;16,16;90393,94;122;4,60
2016T4;47;Valladolid;524669;16,73;42,29;25,05;2,50;28,80;19747,00;22187,00;16848,00;49,04;13,96;101,35;93,20;63,47;64,20;2,27;-3,10;1191,23;-0,57;940;12,87;83381,41;323;4,83
2017T1;47;Valladolid;522985;16,17;42,21;25,66;2,40;29,10;20224,00;22742,00;17270,00;48,82;13,44;101,15;90,09;64,28;64,80;2,24;-2,96;1176,78;-1,48;1162;23,32;101743,46;159;4,65
2017T2;47;Valladolid;522985;16,17;42,21;25,66;2,40;29,10;20224,00;22742,00;17270,00;49,16;13,80;101,82;93,77;64,47;65,00;2,17;-2,83;1177,72;-1,48;1227;15,32;94125,99;201;4,66
2017T3;47;Valladolid;522985;16,17;42,21;25,66;2,40;29,10;20224,00;22742,00;17270,00;48,81;13,74;101,35;91,13;64,37;64,90;2,22;-2,84;1184,35;-1,48;1021;15,87;79774,47;362;4,68
2017T4;47;Valladolid;522985;16,17;42,21;25,66;2,40;29,10;20224,00;22742,00;17270,00;48,34;14,32;102,83;94,80;64,92;65,60;2,15;-2,79;1232,20;-1,48;1118;22,81;94348,87;252;4,87
2018T1;47;Valladolid;520930;15,76;42,01;26,27;2,40;29,50;20689,00;23198,00;17787,00;49,30;12,06;101,99;91,97;65,68;65,50;2,23;-2,60;1197,31;2,42;1306;19,45;98319,20;432;4,63
2018T2;47;Valladolid;520930;15,76;42,01;26,27;2,40;29,50;20689,00;23198,00;17787,00;49,95;11,79;103,56;95,37;66,90;64,90;2,20;-2,19;1249,55;2,42;1277;15,66;93618,69;260;4,83
2018T3;47;Valladolid;520930;15,76;42,01;26,27;2,40;29,50;20689,00;23198,00;17787,00;51,81;9,86;103,59;92,55;68,04;65,90;2,17;-1,81;1236,39;2,42;1323;16,10;94463,70;323;4,78
2018T4;47;Valladolid;520930;15,76;42,01;26,27;2,40;29,50;20689,00;23198,00;17787,00;52,24;10,25;104,70;96,51;67,99;66,50;2,26;-1,57;1290,18;2,42;1164;14,69;96629,31;319;4,99
2019T1;47;Valladolid;520483;15,54;41,81;26,77;2,40;29,70;21380,00;23985,00;18400,00;50,58;11,45;103,34;92,79;68,93;64,60;2,37;-1,25;1274,60;3,63;1337;12,19;98520,81;370;4,77
2019T2;47;Valladolid;520483;15,54;41,81;26,77;2,40;29,70;21380,00;23985,00;18400,00;51,80;10,74;104,82;96,07;70,47;65,50;2,35;-1,14;1295,40;3,63;1197;12,78;103878,36;422;4,85
2019T3;47;Valladolid;520483;15,54;41,81;26,77;2,40;29,70;21380,00;23985,00;18400,00;51,15;11,91;104,17;93,19;70,81;64,70;2,15;-1,19;1287,72;3,63;1090;14,50;104210,72;479;4,82
2019T4;47;Valladolid;520483;15,54;41,81;26,77;2,40;29,70;21380,00;23985,00;18400,00;52,67;9,37;105,40;96,93;71,39;63,00;1,99;-1,08;1319,37;3,63;996;15,76;105626,52;503;4,94
2020T1;47;Valladolid;520904;15,35;41,59;27,28;2,40;30,20;21415,00;23810,00;18679,00;52,34;9,55;103,97;92,62;70,95;63,80;2,03;-1,14;1296,93;2,61;1247;17,64;67155,75;312;4,84
2020T2;47;Valladolid;520904;15,35;41,59;27,28;2,40;30,20;21415,00;23810,00;18679,00;48,61;9,82;103,95;93,31;72,55;64,20;1,91;-1,64;1263,78;2,61;760;17,37;106833,83;183;4,72
2020T3;47;Valladolid;520904;15,35;41,59;27,28;2,40;30,20;21415,00;23810,00;18679,00;49,95;11,70;103,44;92,71;72,38;63,60;1,94;-1,62;1251,28;2,61;1070;20,37;99021,21;483;4,67
2020T4;47;Valladolid;520904;15,35;41,59;27,28;2,40;30,20;21415,00;23810,00;18679,00;50,31;11,35;104,20;97,76;72,33;65,20;1,80;-1,19;1280,52;2,61;1150;20,09;104744,64;395;4,78
2021T1;47;Valladolid;519380;15,32;41,49;27,55;2,40;30,80;22319,00;24767,00;19543,00;48,57;12,82;104,32;94,96;72,36;64,70;1,72;-0,80;1271,84;2,14;1216;15,79;112437,62;481;4,56
2021T2;47;Valladolid;519380;15,32;41,49;27,55;2,40;30,80;22319,00;24767,00;19543,00;47,62;12,65;106,62;100,28;74,44;64,90;1,62;0,07;1333,45;2,14;1316;20,14;100335,24;518;4,78
2021T3;47;Valladolid;519380;15,32;41,49;27,55;2,40;30,80;22319,00;24767,00;19543,00;47,89;9,65;107,23;99,76;75,44;65,20;1,59;0,74;1345,24;2,14;1583;25,90;117237,90;882;4,82
2021T4;47;Valladolid;519380;15,32;41,49;27,55;2,40;30,80;22319,00;24767,00;19543,00;48,68;8,56;110,64;105,01;76,22;65,40;1,54;0,76;1424,69;2,14;1542;23,02;114587,57;613;5,11
2022T1;47;Valladolid;518158;15,32;41,04;28,21;2,40;31,20;23407,00;25972,00;20548,00;48,19;9,40;113,16;105,46;77,60;65,20;1,60;0,72;1444,89;9,50;1620;21,11;118186,01;478;4,94
2022T2;47;Valladolid;518158;15,32;41,04;28,21;2,40;31,20;23407,00;25972,00;20548,00;49,03;9,54;117,64;114,52;79,21;65,20;1,74;0,98;1517,30;9,50;1492;17,09;114320,53;274;5,19
2022T3;47;Valladolid;518158;15,32;41,04;28,21;2,40;31,20;23407,00;25972,00;20548,00;49,85;7,50;119,18;110,54;80,39;64,60;2,14;0,87;1490,40;9,50;1490;25,30;107703,10;356;5,09
2022T4;47;Valladolid;518158;15,32;41,04;28,21;2,40;31,20;23407,00;25972,00;20548,00;50,06;7,71;118,88;115,01;79,32;63,90;2,87;0,30;1533,69;9,50;1230;23,41;115575,20;691;5,24
2023T1;47;Valladolid;521333;15,57;40,62;28,53;2,30;31,60;24657,00;27344,00;21694,00;49,51;9,84;119,18;112,83;79,54;63,00;3,59;-0,75;1520,77;8,53;1548;25,65;123200,00;807;4,93
2023T2;47;Valladolid;521333;15,57;40,62;28,53;2,30;31,60;24657,00;27344,00;21694,00;49,85;9,28;120,54;116,60;81,46;62,70;3,89;-2,01;1541,33;8,53;1539;32,36;119506,71;708;5,00
2023T3;47;Valladolid;521333;15,57;40,62;28,53;2,30;31,60;24657,00;27344,00;21694,00;50,43;9,27;121,34;112,78;82,36;62,20;4,06;-3,14;1557,15;8,53;1386;29,87;116956,78;676;5,05
2023T4;47;Valladolid;521333;15,57;40,62;28,53;2,30;31,60;24657,00;27344,00;21694,00;50,01;9,10;121,88;117,61;82,08;61,40;4,03;-3,14;1596,28;8,53;1208;26,41;116132,77;663;5,18
2024T1;47;Valladolid;525116;15,57;40,62;28,53;2,30;31,60;25571,00;28290,00;22597,00;50,88;10,56;122,43;113,32;84,24;61,50;3,69;-2,61;1609,04;8,07;1489;32,71;91904,46;649;5,03
2024T2;47;Valladolid;525116;15,57;40,62;28,53;2,30;31,60;25571,00;28290,00;22597,00;50,63;12,17;124,28;117,41;87,06;63,00;3,55;-1,79;1634,26;8,07;1474;26,19;102753,16;1070;5,11
2024T3;47;Valladolid;525116;15,57;40,62;28,53;2,30;31,60;25571,00;28290,00;22597,00;52,22;9,22;123,79;114,16;88,94;63,30;3,45;-0,62;1664,02;8,07;1660;23,92;122315,79;646;5,21
2024T4;47;Valladolid;525116;15,57;40,62;28,53;2,30;31,60;25571,00;28290,00;22597,00;53,50;8,07;124,74;118,19;90,75;64,10;3,17;0,21;1714,61;8,07;1828;27,13;127707,95;945;5,36
2015T1;48;Bizkaia;1141400;16,67;42,15;25,25;2,50;26,60;27323,00;31066,00;23037,00;47,24;17,31;98,92;90,33;59,41;60,70;2,61;-3,78;2356,57;-0,50;1848;27,00;121055,94;297;6,90
2015T2;48;Bizkaia;1141400;16,67;42,15;25,25;2,50;26,60;27323,00;31066,00;23037,00;46,40;16,99;100,59;93,72;60,42;61,80;2,51;-3,32;2413,10;-0,50;2163;25,34;122586,70;465;7,07
2015T3;48;Bizkaia;1141400;16,67;42,15;25,25;2,50;26,60;27323,00;31066,00;23037,00;46,99;14,85;99,86;90,26;60,40;62,30;2,45;-3,36;2338,16;-0,50;2082;27,38;133699,03;476;6,85
2015T4;48;Bizkaia;1141400;16,67;42,15;25,25;2,50;26,60;27323,00;31066,00;23037,00;47,79;14,79;100,62;92,91;60,84;63,20;2,43;-3,27;2340,57;-0,50;1720;19,48;140291,94;870;6,85
2016T1;48;Bizkaia;1140191;16,18;42,12;25,72;2,50;27,10;27261,00;30930,00;23139,00;47,81;14,83;98,58;88,55;61,10;63,90;2,33;-3,32;2308,73;1,83;2232;23,12;126680,25;871;6,78
2016T2;48;Bizkaia;1140191;16,18;42,12;25,72;2,50;27,10;27261,00;30930,00;23139,00;48,40;13,76;100,03;92,68;62,10;63,80;2,32;-3,60;2364,41;1,83;2386;20,49;137066,50;682;6,94
2016T3;48;Bizkaia;1140191;16,18;42,12;25,72;2,50;27,10;27261,00;30930,00;23139,00;48,88;14,50;99,93;89,74;62,53;63,80;2,37;-3,16;2308,31;1,83;1928;16,75;134571,94;528;6,77
2016T4;48;Bizkaia;1140191;16,18;42,12;25,72;2,50;27,10;27261,00;30930,00;23139,00;49,03;13,75;101,75;93,20;61,55;64,20;2,27;-3,10;2377,00;1,83;1906;21,88;125717,24;734;6,98
2017T1;48;Bizkaia;1141564;15,83;42,03;26,11;2,40;27,80;28054,00;31914,00;23849,00;49,29;12,50;101,43;90,09;63,11;64,80;2,24;-2,96;2397,48;3,45;2541;18,02;128129,25;681;6,84
2017T2;48;Bizkaia;1141564;15,83;42,03;26,11;2,40;27,80;28054,00;31914,00;23849,00;49,32;12,54;102,15;93,77;64,92;65,00;2,17;-2,83;2401,13;3,45;2415;15,32;139762,76;338;6,85
2017T3;48;Bizkaia;1141564;15,83;42,03;26,11;2,40;27,80;28054,00;31914,00;23849,00;49,23;13,42;101,69;91,13;66,14;64,90;2,22;-2,84;2359,97;3,45;2286;15,49;133331,42;844;6,73
2017T4;48;Bizkaia;1141564;15,83;42,03;26,11;2,40;27,80;28054,00;31914,00;23849,00;49,11;12,34;103,16;94,80;65,92;65,60;2,15;-2,79;2408,96;3,45;1943;14,72;139322,94;1019;6,87
2018T1;48;Bizkaia;1143742;15,66;41,78;26,56;2,40;28,30;28243,00;31982,00;24133,00;48,51;12,61;102,23;91,97;66,96;65,50;2,23;-2,60;2384,78;5,83;2724;16,78;138719,13;497;6,76
2018T2;48;Bizkaia;1143742;15,66;41,78;26,56;2,40;28,30;28243,00;31982,00;24133,00;49,40;11,63;103,90;95,37;68,68;64,90;2,20;-2,19;2413,70;5,83;2696;14,58;136549,42;1065;6,84
2018T3;48;Bizkaia;1143742;15,66;41,78;26,56;2,40;28,30;28243,00;31982,00;24133,00;49,27;10,88;103,92;92,55;69,33;65,90;2,17;-1,81;2384,61;5,83;2773;12,91;139888,76;1364;6,75
2018T4;48;Bizkaia;1143742;15,66;41,78;26,56;2,40;28,30;28243,00;31982,00;24133,00;49,77;11,47;104,75;96,51;69,24;66,50;2,26;-1,57;2421,70;5,83;2314;20,44;141849,09;545;6,86
2019T1;48;Bizkaia;1147589;15,66;41,53;26,93;2,40;28,60;29350,00;33234,00;25058,00;49,64;11,23;103,42;92,79;70,83;64,60;2,37;-1,25;2448,31;8,49;2928;15,23;139842,41;1235;6,67
2019T2;48;Bizkaia;1147589;15,66;41,53;26,93;2,40;28,60;29350,00;33234,00;25058,00;50,61;9,74;105,01;96,07;71,33;65,50;2,35;-1,14;2440,87;8,49;2657;17,35;140280,72;981;6,65
2019T3;48;Bizkaia;1147589;15,66;41,53;26,93;2,40;28,60;29350,00;33234,00;25058,00;49,64;10,87;104,53;93,19;72,68;64,70;2,15;-1,19;2458,09;8,49;2477;17,32;142979,65;1079;6,70
2019T4;48;Bizkaia;1147589;15,66;41,53;26,93;2,40;28,60;29350,00;33234,00;25058,00;49,56;10,58;105,57;96,93;71,28;63,00;1,99;-1,08;2525,32;8,49;2137;15,82;147444,90;862;6,88
2020T1;48;Bizkaia;1154696;15,84;41,22;27,21;2,40;29,00;29982,00;33889,00;25756,00;49,25;10,72;104,26;92,62;73,24;63,80;2,03;-1,14;2446,83;3,66;2659;16,81;151573,20;914;6,53
2020T2;48;Bizkaia;1154696;15,84;41,22;27,21;2,40;29,00;29982,00;33889,00;25756,00;47,53;10,72;104,60;93,31;72,48;64,20;1,91;-1,64;2457,74;3,66;1958;17,06;151539,58;559;6,56
2020T3;48;Bizkaia;1154696;15,84;41,22;27,21;2,40;29,00;29982,00;33889,00;25756,00;48,67;11,73;104,19;92,71;74,03;63,60;1,94;-1,62;2371,05;3,66;2122;18,05;152768,26;1006;6,33
2020T4;48;Bizkaia;1154696;15,84;41,22;27,21;2,40;29,00;29982,00;33889,00;25756,00;48,18;11,86;105,28;97,76;72,82;65,20;1,80;-1,19;2451,18;3,66;2117;17,76;157137,10;1417;6,54
2021T1;48;Bizkaia;1153635;15,90;41,05;27,53;2,40;29,70;30815,00;34718,00;26519,00;46,89;12,61;105,15;94,96;73,38;64,70;1,72;-0,80;2488,44;1,46;2841;20,52;149280,29;1466;6,46
2021T2;48;Bizkaia;1153635;15,90;41,05;27,53;2,40;29,70;30815,00;34718,00;26519,00;48,63;11,55;107,45;100,28;74,33;64,90;1,62;0,07;2539,51;1,46;3001;15,16;158070,47;1236;6,59
2021T3;48;Bizkaia;1153635;15,90;41,05;27,53;2,40;29,70;30815,00;34718,00;26519,00;50,27;10,06;107,63;99,76;75,03;65,20;1,59;0,74;2544,05;1,46;2872;15,60;159183,06;1268;6,60
2021T4;48;Bizkaia;1153635;15,90;41,05;27,53;2,40;29,70;30815,00;34718,00;26519,00;51,34;10,04;110,98;105,01;75,90;65,40;1,54;0,76;2654,20;1,46;2422;15,98;156411,42;1254;6,89
2022T1;48;Bizkaia;1148677;15,94;40,70;28,05;2,40;30,20;32055,00;36049,00;27679,00;51,72;9,68;113,37;105,46;77,97;65,20;1,60;0,72;2790,02;10,36;3544;21,05;155259,43;1519;6,96
2022T2;48;Bizkaia;1148677;15,94;40,70;28,05;2,40;30,20;32055,00;36049,00;27679,00;51,14;9,46;116,92;114,52;79,16;65,20;1,74;0,98;2867,66;10,36;3321;11,80;160326,80;850;7,16
2022T3;48;Bizkaia;1148677;15,94;40,70;28,05;2,40;30,20;32055,00;36049,00;27679,00;51,95;9,45;118,40;110,54;80,89;64,60;2,14;0,87;2926,13;10,36;3043;11,57;163748,49;1350;7,30
2022T4;48;Bizkaia;1148677;15,94;40,70;28,05;2,40;30,20;32055,00;36049,00;27679,00;51,59;9,05;118,08;115,01;79,63;63,90;2,87;0,30;2886,59;10,36;2707;19,91;167060,45;976;7,20
2023T1;48;Bizkaia;1153282;16,30;40,32;28,26;2,40;30,60;33607,00;37708,00;29075,00;50,70;9,50;118,89;112,83;80,37;63,00;3,59;-0,75;2906,11;9,35;3087;19,60;156426,90;530;6,92
2023T2;48;Bizkaia;1153282;16,30;40,32;28,26;2,40;30,60;33607,00;37708,00;29075,00;53,49;7,76;120,76;116,60;81,56;62,70;3,89;-2,01;3011,93;9,35;2621;13,58;152149,78;875;7,17
2023T3;48;Bizkaia;1153282;16,30;40,32;28,26;2,40;30,60;33607,00;37708,00;29075,00;53,13;8,26;121,96;112,78;83,97;62,20;4,06;-3,14;3003,02;9,35;2407;13,75;152924,72;824;7,15
2023T4;48;Bizkaia;1153282;16,30;40,32;28,26;2,40;30,60;33607,00;37708,00;29075,00;54,59;6,68;122,13;117,61;82,72;61,40;4,03;-3,14;3051,00;9,35;2241;13,88;146473,42;353;7,26
2024T1;48;Bizkaia;1159368;16,30;40,32;28,26;2,40;30,60;34951,00;39134,00;30296,00;52,77;8,68;122,93;113,32;85,50;61,50;3,69;-2,61;3067,99;10,81;2712;17,00;155006,57;725;7,02
2024T2;48;Bizkaia;1159368;16,30;40,32;28,26;2,40;30,60;34951,00;39134,00;30296,00;53,14;8,88;125,22;117,41;88,46;63,00;3,55;-1,79;3188,21;10,81;2800;15,11;152062,76;663;7,30
2024T3;48;Bizkaia;1159368;16,30;40,32;28,26;2,40;30,60;34951,00;39134,00;30296,00;52,24;8,08;125,14;114,16;91,02;63,30;3,45;-0,62;3143,94;10,81;3468;22,12;169109,72;917;7,20
2024T4;48;Bizkaia;1159368;16,30;40,32;28,26;2,40;30,60;34951,00;39134,00;30296,00;50,92;10,28;125,73;118,19;91,56;64,10;3,17;0,21;3208,64;10,81;3174;18,71;159116,56;720;7,34
2015T1;49;Zamora;183885;16,62;35,77;35,64;2,30;34,40;15749,00;16981,00;14257,00;38,15;27,83;98,72;90,33;61,89;60,70;2,61;-3,78;829,77;-0,79;217;18,43;71974,03;80;4,21
2015T2;49;Zamora;183885;16,62;35,77;35,64;2,30;34,40;15749,00;16981,00;14257,00;39,11;22,99;100,70;93,72;63,40;61,80;2,51;-3,32;862,48;-0,79;215;10,70;93584,80;59;4,38
