periodo;codigo_provincia;provincia;comunidad_autonoma;poblacion_total;pct_18_34;pct_35_64;pct_65_mas;tamano_medio_hogar;pct_hogares_unipersonales;pct_poblacion_espanola;tasa_migracion_neta_exterior_por_1000_habitantes;salario_medio_anual_euros_total;salario_medio_anual_euros_hombre;salario_medio_anual_euros_mujer;tasa_actividad_pct_total;tasa_empleo_pct_total;tasa_paro_pct_total;renta_neta_media_por_hogar_eur;renta_mediana_por_unidad_consumo_eur;indice_precios_consumo_base_2015;indice_costes_construccion;tipo_interes_prestamos_vivienda_pct;importe_medio_hipoteca_vivienda_eur;valor_tasado_m2;ipv_general;compraventas_por_1000_hab;pct_compraventas_vivienda_nueva;visados_obra_nueva_por_1000_hab;plazas_hoteleras_por_1000_hab;pernoctaciones_por_habitante;valores_arrastrados;precio_m2_mercado;IAV_hombre;IAV_mujer;brecha_iav_absoluta;IAV_total
2015T4;42;Soria;Castilla y León;91454,0;17,519;36,53;30,951;2,4;34,7;92,0;-0,39;18334,0;19657,0;16787,0;54,7;47,41;13,33;27859,0;15050,0;100,6;92,907;2,427;78506,17;1118,5;62,984;1,673;26,8;0,481;38,497;1,021;0;1076,533;4,381;5,13;0,749;4,697
2016T1;42;Soria;Castilla y León;90460,0;17,084;36,56;31,302;2,4;35,0;92,4;1,03;18426,0;19881,0;16743,0;53,47;45,21;15,44;28394,0;15750,0;97,98;88,55;2,33;83887,32;1069,3;62,963;1,89;36,84;1,238;36,9;0,878;0;1076,174;4,33;5,142;0,812;4,672
2016T2;42;Soria;Castilla y León;90460,0;17,084;36,56;31,302;2,4;35,0;92,4;1,03;18426,0;19881,0;16743,0;54,63;46,88;14,18;28394,0;15750,0;99,4;92,68;2,323;87659,34;1086,4;63,753;1,968;24,16;1,161;39,634;1,045;0;1089,677;4,385;5,207;0,822;4,731
2016T3;42;Soria;Castilla y León;90460,0;17,084;36,56;31,302;2,4;35,0;92,4;1,03;18426,0;19881,0;16743,0;56,0;49,87;10,96;28394,0;15750,0;99,77;89,743;2,367;92717,95;1056,7;63,699;1,924;39,08;0,641;40,401;1,565;0;1088,754;4,381;5,202;0,821;4,727
2016T4;42;Soria;Castilla y León;90460,0;17,084;36,56;31,302;2,4;35,0;92,4;1,03;18426,0;19881,0;16743,0;57,67;50,61;12,25;28394,0;15750,0;101,7;93,203;2,273;76171,72;1017,1;63,471;1,99;44,44;0,409;38,522;1,097;0;1084,857;4,365;5,184;0,818;4,71
2017T1;42;Soria;Castilla y León;89614,0;16,645;36,87;31,462;2,4;35,2;92,1;4,05;18918,0;20402,0;17212,0;57,76;50,56;12,48;29219,0;16450,0;101,19;90,093;2,237;79640,78;1036,8;64,277;2,109;34,39;0,725;38,283;0,832;0;1098,633;4,308;5,106;0,798;4,646
2017T2;42;Soria;Castilla y León;89614,0;16,645;36,87;31,462;2,4;35,2;92,1;4,05;18918,0;20402,0;17212,0;60,58;52,68;13,04;29219,0;16450,0;101,75;93,773;2,17;77471,26;1026,3;64,47;1,953;29,14;0,725;41,147;1,279;0;1101,932;4,321;5,122;0,801;4,66
2017T3;42;Soria;Castilla y León;89614,0;16,645;36,87;31,462;2,4;35,2;92,1;4,05;18918,0;20402,0;17212,0;59,45;54,52;8,29;29219,0;16450,0;101,35;91,133;2,217;76043,01;1015,8;64,374;1,652;30,41;0,658;41,723;1,611;0;1100,291;4,314;5,114;0,8;4,653
2017T4;42;Soria;Castilla y León;89614,0;16,645;36,87;31,462;2,4;35,2;92,1;4,05;18918,0;20402,0;17212,0;61,35;55,5;9,55;29219,0;16450,0;103,11;94,803;2,153;84670,45;1032,4;64,92;2,031;30,22;0,848;39,265;1,105;0;1109,624;4,351;5,157;0,806;4,692
2018T1;42;Soria;Castilla y León;89329,0;16,513;36,77;31,733;2,3;35,6;91,6;4,85;19535,0;21070,0;17785,0;59,3;52,54;11,4;30202,0;17150,0;102,2;91,97;2,227;94043,96;1034,3;65,684;2,541;29,52;0,716;37,77;0,82;0;1122,682;4,263;5,05;0,787;4,598
2018T2;42;Soria;Castilla y León;89329,0;16,513;36,77;31,733;2,3;35,6;91,6;4,85;19535,0;21070,0;17785,0;58,63;53,54;8,68;30202,0;17150,0;103,9;95,373;2,197;84963,96;1003,8;66,904;1,836;29,88;0,381;41,226;1,185;0;1143,535;4,342;5,144;0,802;4,683
2018T3;42;Soria;Castilla y León;89329,0;16,513;36,77;31,733;2,3;35,6;91,6;4,85;19535,0;21070,0;17785,0;57,76;53,23;7,84;30202,0;17150,0;104,24;92,553;2,167;77926,32;1010,9;68,04;2,217;44,95;1,019;41,868;1,697;0;1162,951;4,416;5,231;0,816;4,763
2018T4;42;Soria;Castilla y León;89329,0;16,513;36,77;31,733;2,3;35,6;91,6;4,85;19535,0;21070,0;17785,0;56,63;54,17;4,35;30202,0;17150,0;105,29;96,513;2,26;87115,38;1028,9;67,992;2,328;34,13;1,131;40,215;1,178;0;1162,131;4,412;5,227;0,815;4,759
2019T1;42;Soria;Castilla y León;89008,0;16,493;36,67;32,022;2,3;35,8;90,7;9,69;19915,0;21398,0;18233,0;56,15;52,28;6,89;31235,0;17850,0;103,64;92,79;2,37;78634,78;990,1;68,933;2,595;25,11;0,438;36,667;0,848;0;1178,215;4,405;5,17;0,765;4,733
2019T2;42;Soria;Castilla y León;89008,0;16,493;36,67;32,022;2,3;35,8;90,7;9,69;19915,0;21398,0;18233,0;57,81;52,76;8,75;31235,0;17850,0;105,13;96,067;2,35;90690,61;990,7;70,466;2,573;21,83;0,899;40,348;1,365;0;1204,417;4,503;5,285;0,782;4,838
2019T3;42;Soria;Castilla y León;89008,0;16,493;36,67;32,022;2,3;35,8;90,7;9,69;19915,0;21398,0;18233,0;60,55;56,28;7,05;31235,0;17850,0;104,9;93,19;2,153;79333,33;970,6;70,805;2,708;41,08;1,989;41,139;1,592;0;1210,211;4,525;5,31;0,785;4,862
2019T4;42;Soria;Castilla y León;89008,0;16,493;36,67;32,022;2,3;35,8;90,7;9,69;19915,0;21398,0;18233,0;58,77;54,52;7,23;31235,0;17850,0;105,97;96,93;1,99;90070,18;939,6;71,386;2,674;29,41;0,607;38,91;1,163;0;1220,142;4,562;5,354;0,792;4,901
2020T1;42;Soria;Castilla y León;89302,0;16,514;36,68;32,009;2,3;36,3;90,1;4,1;20214,0;21582,0;18667,0;58,66;53,04;9,58;32372,0;17850,0;104,36;92,617;2,03;89584,07;951,4;70,949;2,385;26,76;1,176;32,817;0,693;0;1212,672;4,495;5,197;0,702;4,799
2020T2;42;Soria;Castilla y León;89302,0;16,514;36,68;32,009;2,3;36,3;90,1;4,1;20214,0;21582,0;18667,0;56,17;51,24;8,77;32372,0;17850,0;103,92;93,307;1,907;79000,0;923,8;72,549;1,12;23,0;0,37;8,634;0,103;0;1240,02;4,596;5,314;0,718;4,908
2020T3;42;Soria;Castilla y León;89302,0;16,514;36,68;32,009;2,3;36,3;90,1;4,1;20214,0;21582,0;18667,0;59,41;54,04;9,03;32372,0;17850,0;103,71;92,713;1,937;82583,33;936,3;72,382;1,702;24,34;1,512;38,185;1,106;0;1237,165;4,586;5,302;0,716;4,896
2020T4;42;Soria;Castilla y León;89302,0;16,514;36,68;32,009;2,3;36,3;90,1;4,1;20214,0;21582,0;18667,0;56,88;52,52;7,67;32372,0;17850,0;104,93;97,763;1,8;100398,88;904,9;72,332;2,788;24,1;0,437;29,275;0,488;0;1236,311;4,583;5,298;0,716;4,893
2021T1;42;Soria;Castilla y León;88796,0;16,504;37,12;31,587;2,3;36,9;90,0;4,53;20825,0;22230,0;19244,0;54,91;49,06;10,64;33138,0;18550,0;105,09;94,957;1,72;99281,48;915,5;72,356;2,984;38,49;0,417;25,253;0,301;0;1236,721;4,451;5,141;0,691;4,751
2021T2;42;Soria;Castilla y León;88796,0;16,504;37,12;31,587;2,3;36,9;90,0;4,53;20825,0;22230,0;19244,0;59,14;52,17;11,78;33138,0;18550,0;107,31;100,28;1,62;89320,22;881,5;74,437;2,433;19,91;1,284;32,941;0,733;0;1272,29;4,579;5,289;0,71;4,888
2021T3;42;Soria;Castilla y León;88796,0;16,504;37,12;31,587;2,3;36,9;90,0;4,53;20825,0;22230,0;19244,0;58,15;54,28;6,66;33138,0;18550,0;108,15;99,757;1,593;101173,65;914,4;75,445;3,21;29,47;1,205;36,995;1,59;0;1289,519;4,641;5,361;0,72;4,954
2021T4;42;Soria;Castilla y León;88796,0;16,504;37,12;31,587;2,3;36,9;90,0;4,53;20825,0;22230,0;19244,0;58,01;53,53;7,73;33138,0;18550,0;111,97;105,007;1,543;91177,3;877,7;76,225;3,266;17,93;1,34;36,529;1,024;0;1302,851;4,689;5,416;0,728;5,005
2022T1;42;Soria;Castilla y León;88330,0;16,432;37,03;31,939;2,3;37,1;89,0;22,12;21720,0;23137,0;20145,0;57,8;52,49;9,18;33830,0;19250,0;114,13;105,46;1,597;100519,23;907,7;77,597;3,713;31,1;0,577;34,322;0,803;0;1326,301;4,586;5,267;0,681;4,885
2022T2;42;Soria;Castilla y León;88330,0;16,432;37,03;31,939;2,3;37,1;89,0;22,12;21720,0;23137,0;20145,0;59,61;55,07;7,61;33830,0;19250,0;118,19;114,52;1,737;101443,93;931,7;79,21;3,668;27,47;0,464;38,269;1,263;0;1353,871;4,681;5,377;0,695;4,987
2022T3;42;Soria;Castilla y León;88330,0;16,432;37,03;31,939;2,3;37,1;89,0;22,12;21720,0;23137,0;20145,0;59,66;55,09;7,65;33830,0;19250,0;120,27;110,537;2,143;94312,5;904,0;80,393;2,91;19,07;0,713;38,235;1,509;0;1374,091;4,751;5,457;0,706;5,061
2022T4;42;Soria;Castilla y León;88330,0;16,432;37,03;31,939;2,3;37,1;89,0;22,12;21720,0;23137,0;20145,0;57,69;53,1;7,96;33830,0;19250,0;119,83;115,007;2,867;88970,37;919,2;79,321;2,785;18,29;0,498;37,133;1,139;0;1355,768;4,688;5,384;0,696;4,994
2023T1;42;Soria;Castilla y León;89528,0;16,589;37,16;31,579;2,3;37,4;88,1;16,36;22641,0;24089,0;21030,0;55,32;49,29;10,89;35904,0;19950,0;120,02;112,827;3,593;107583,33;929,5;79,538;3,496;23,0;1,832;35,535;0,966;0;1359,477;4,515;5,172;0,657;4,804
2023T2;42;Soria;Castilla y León;89528,0;16,589;37,16;31,579;2,3;37,4;88,1;16,36;22641,0;24089,0;21030,0;55,25;51,02;7,65;35904,0;19950,0;121,38;116,6;3,887;109536,91;942,5;81,46;3,195;26,22;0,067;39,526;1,443;0;1392,328;4,624;5,297;0,673;4,92
2023T3;42;Soria;Castilla y León;89528,0;16,589;37,16;31,579;2,3;37,4;88,1;16,36;22641,0;24089,0;21030,0;57,0;52,74;7,46;35904,0;19950,0;123,25;112,777;4,057;86560,98;907,7;82,365;3,384;22,44;0,681;40,036;1,64;0;1407,797;4,675;5,355;0,68;4,974
2023T4;42;Soria;Castilla y León;89528,0;16,589;37,16;31,579;2,3;37,4;88,1;16,36;22641,0;24089,0;21030,0;59,69;56,63;5,14;35904,0;19950,0;123,1;117,607;4,03;122713,11;939,8;82,077;3,027;25,83;0,626;38,517;1,186;0;1402,874;4,659;5,337;0,678;4,957
2024T1;42;Soria;Castilla y León;90073,0;16,589;37,16;31,579;2,3;37,4;88,1;15,48;23569,0;25028,0;21945,0;57,44;51,66;10,07;35904,0;19950,0;123,66;113,317;3,693;108923,57;935,4;84,235;3,641;27,44;0,799;34,942;0,968;1;1439,759;4,602;5,249;0,647;4,887
2024T2;42;Soria;Castilla y León;90073,0;16,589;37,16;31,579;2,3;37,4;88,1;15,48;23569,0;25028,0;21945,0;57,22;54,84;4,15;35904,0;19950,0;125,62;117,41;3,55;101994,82;967,9;87,058;4,241;32,72;0,833;40,097;1,371;1;1488,01;4,756;5,425;0,668;5,051
2024T3;42;Soria;Castilla y León;90073,0;16,589;37,16;31,579;2,3;37,4;88,1;15,48;23569,0;25028,0;21945,0;58,29;54,92;5,77;35904,0;19950,0;125,4;114,163;3,45;109173,91;976,0;88,944;2,898;14,18;0,677;40,748;1,671;1;1520,246;4,859;5,542;0,683;5,16
2024T4;42;Soria;Castilla y León;90073,0;16,589;37,16;31,579;2,3;37,4;88,1;15,48;23569,0;25028,0;21945,0;57,34;54,26;5,37;35904,0;19950,0;125,51;118,19;3,167;109024,39;968,7;90,75;4,086;25,82;0,522;39,635;1,265;1;1551,114;4,958;5,655;0,697;5,265
2015T1;43;Tarragona;Cataluña;793272,0;19,322;40,91;20,553;2,6;27,9;84,9;-0,7;18647,0;21076,0;15777,0;62,61;48,1;23,17;28105,0;14350,0;99,05;90,33;2,613;84169,68;1213,2;50,903;2,188;21,6;0,25;20,715;0,504;0;1173,646;4,455;5,951;1,496;5,035
2015T2;43;Tarragona;Cataluña;793272,0;19,322;40,91;20,553;2,6;27,9;84,9;-0,7;18647,0;21076,0;15777,0;62,93;48,99;22,16;28105,0;14350,0;100,77;93,72;2,507;81895,83;1243,1;53,669;2,303;14,89;0,444;78,895;3,529;0;1237,421;4,697;6,275;1,578;5,309
2015T3;43;Tarragona;Cataluña;793272,0;19,322;40,91;20,553;2,6;27,9;84,9;-0,7;18647,0;21076,0;15777,0;63,09;50,12;20,55;28105,0;14350,0;100,15;90,26;2,45;89902,33;1226,1;54,15;2,482;14,53;0,211;94,024;6,786;0;1248,511;4,739;6,331;1,592;5,356
2015T4;43;Tarragona;Cataluña;793272,0;19,322;40,91;20,553;2,6;27,9;84,9;-0,7;18647,0;21076,0;15777,0;61,73;48,24;21,86;28105,0;14350,0;100,02;92,907;2,427;84062,1;1230,9;54,376;2,268;14,17;0,397;33,556;1,213;0;1253,722;4,759;6,357;1,598;5,379
2016T1;43;Tarragona;Cataluña;792163,0;18,629;41,23;20,948;2,6;28,1;85,1;0,5;18828,0;21329,0;15884,0;60,93;47,97;21,27;29022,0;14350,0;98,12;88,55;2,33;86941,79;1237,4;55,268;2,315;13,74;0,432;21,931;0,664;0;1274,288;4,78;6,418;1,638;5,414
2016T2;43;Tarragona;Cataluña;792163,0;18,629;41,23;20,948;2,6;28,1;85,1;0,5;18828,0;21329,0;15884,0;60,46;48,72;19,43;29022,0;14350,0;99,46;92,68;2,323;86472,51;1239,4;56,626;2,621;13,87;0,393;74,403;3,638;0;1305,599;4,897;6,576;1,679;5,547
2016T3;43;Tarragona;Cataluña;792163,0;18,629;41,23;20,948;2,6;28,1;85,1;0,5;18828,0;21329,0;15884,0;60,62;49,63;18,13;29022,0;14350,0;99,79;89,743;2,367;88705,18;1224,6;57,74;3,023;11,82;0,27;90,991;7,348;0;1331,284;4,993;6,705;1,712;5,657
2016T4;43;Tarragona;Cataluña;792163,0;18,629;41,23;20,948;2,6;28,1;85,1;0,5;18828,0;21329,0;15884,0;58,07;47,96;17,41;29022,0;14350,0;101,17;93,203;2,273;88460,55;1227,6;58,424;2,914;11,05;0,369;33,887;1,338;0;1347,055;5,052;6,784;1,732;5,724
2017T1;43;Tarragona;Cataluña;793077,0;18,127;41,36;21,383;2,6;28,1;84,8;1,69;19129,0;21669,0;16159,0;58,36;46,71;19,98;29703,0;15050,0;101,37;90,093;2,237;89980,71;1249,5;60,119;3,196;14,48;0,316;17,51;0,542;0;1386,135;5,117;6,862;1,745;5,797
2017T2;43;Tarragona;Cataluña;793077,0;18,127;41,36;21,383;2,6;28,1;84,8;1,69;19129,0;21669,0;16159,0;61,28;52,12;14,95;29703,0;15050,0;101,67;93,773;2,17;91342,0;1241,7;61,886;3,191;14,11;0,337;75,931;4,399;0;1426,876;5,268;7,064;1,796;5,967
2017T3;43;Tarragona;Cataluña;793077,0;18,127;41,36;21,383;2,6;28,1;84,8;1,69;19129,0;21669,0;16159,0;60,07;51,96;13,5;29703,0;15050,0;101,57;91,133;2,217;97692,31;1253,6;63,485;3,485;18,56;0,347;89,188;7,68;0;1463,744;5,404;7,247;1,843;6,122
2017T4;43;Tarragona;Cataluña;793077,0;18,127;41,36;21,383;2,6;28,1;84,8;1,69;19129,0;21669,0;16159,0;60,08;50,51;15,92;29703,0;15050,0;102,71;94,803;2,153;94575,38;1241,8;64,387;3,143;17,61;0,489;31,705;1,374;0;1484,541;5,481;7,35;1,869;6,209
2018T1;43;Tarragona;Cataluña;795919,0;17,815;41,34;21,758;2,5;28,2;84,1;8,1;19738,0;22291,0;16779,0;60,65;51,04;15,84;30952,0;15750,0;102,24;91,97;2,227;90844,57;1261,7;65,269;3,342;11,58;0,466;16,583;0,513;0;1504,877;5,401;7,175;1,774;6,099
2018T2;43;Tarragona;Cataluña;795919,0;17,815;41,34;21,758;2,5;28,2;84,1;8,1;19738,0;22291,0;16779,0;60,45;51,57;14,7;30952,0;15750,0;103,85;95,373;2,197;97391,16;1250,1;67,66;3,454;12,48;0,421;75,106;4,225;0;1560,005;5,599;7,438;1,839;6,323
2018T3;43;Tarragona;Cataluña;795919,0;17,815;41,34;21,758;2,5;28,2;84,1;8,1;19738,0;22291,0;16779,0;60,93;52,44;13,93;30952,0;15750,0;104,21;92,553;2,167;95634,39;1254,2;69,239;3,547;14,38;0,585;88,189;7,152;0;1596,411;5,729;7,611;1,882;6,47
2018T4;43;Tarragona;Cataluña;795919,0;17,815;41,34;21,758;2,5;28,2;84,1;8,1;19738,0;22291,0;16779,0;59,14;50,04;15,39;30952,0;15750,0;104,71;96,513;2,26;95805,1;1280,4;69,634;3,436;14,48;0,466;33,121;1,429;0;1605,518;5,762;7,655;1,893;6,507
2019T1;43;Tarragona;Cataluña;803528,0;17,811;41,26;21,997;2,5;28,3;83,3;12,19;20399,0;22947,0;17459,0;58,17;49,16;15,49;32054,0;16450,0;103,26;92,79;2,37;96622,22;1279,1;70,235;3,595;11,32;0,509;15,373;0,437;0;1619,375;5,646;7,42;1,775;6,351
2019T2;43;Tarragona;Cataluña;803528,0;17,811;41,26;21,997;2,5;28,3;83,3;12,19;20399,0;22947,0;17459,0;59,74;51,28;14,16;32054,0;16450,0;104,59;96,067;2,35;89418,82;1288,7;71,169;3,615;9,57;0,469;72,149;4,176;0;1640,91;5,721;7,519;1,798;6,435
2019T3;43;Tarragona;Cataluña;803528,0;17,811;41,26;21,997;2,5;28,3;83,3;12,19;20399,0;22947,0;17459,0;59,67;52,38;12,21;32054,0;16450,0;104,09;93,19;2,153;98894,74;1278,8;72,473;3,364;11,32;0,341;86,981;6,972;0;1670,976;5,826;7,657;1,831;6,553
2019T4;43;Tarragona;Cataluña;803528,0;17,811;41,26;21,997;2,5;28,3;83,3;12,19;20399,0;22947,0;17459,0;58,6;51,59;11,96;32054,0;16450,0;104,69;96,93;1,99;96174,22;1280,4;71,981;3,216;8,94;0,336;32,383;1,351;0;1659,632;5,786;7,605;1,819;6,509
2020T1;43;Tarragona;Cataluña;815746,0;17,884;41,16;22,167;2,5;28,6;83,3;5,53;20352,0;22703,0;17608,0;58,24;50,77;12,83;31975,0;16450,0;103,68;92,617;2,03;98604,96;1259,2;72,464;3,354;8,95;0,447;12,035;0,271;0;1670,768;5,887;7,591;1,704;6,567
2020T2;43;Tarragona;Cataluña;815746,0;17,884;41,16;22,167;2,5;28,6;83,3;5,53;20352,0;22703,0;17608,0;57,05;48,3;15,34;31975,0;16450,0;103,03;93,307;1,907;106840,37;1221,4;72,823;1,855;10,44;0,238;4,722;0,079;0;1679,046;5,917;7,629;1,712;6,6
2020T3;43;Tarragona;Cataluña;815746,0;17,884;41,16;22,167;2,5;28,6;83,3;5,53;20352,0;22703,0;17608,0;59,35;50,2;15,43;31975,0;16450,0;103,08;92,713;1,937;105812,06;1259,8;73,729;2,775;13,34;0,398;48,964;1,875;0;1699,935;5,99;7,723;1,733;6,682
2020T4;43;Tarragona;Cataluña;815746,0;17,884;41,16;22,167;2,5;28,6;83,3;5,53;20352,0;22703,0;17608,0;59,19;48,85;17,47;31975,0;16450,0;103,63;97,763;1,8;111039,84;1270,1;72,699;3,341;11,67;0,354;10,692;0,184;0;1676,187;5,906;7,616;1,709;6,589
2021T1;43;Tarragona;Cataluña;823435,0;17,856;41,2;22,348;2,5;28,9;83,2;3,57;21387,0;23811,0;18590,0;59,25;49,98;15,64;33304,0;17150,0;104,27;94,957;1,72;107110,17;1263,4;73,346;3,574;15,83;0,448;7,386;0,105;0;1691,104;5,682;7,277;1,596;6,326
2021T2;43;Tarragona;Cataluña;823435,0;17,856;41,2;22,348;2,5;28,9;83,2;3,57;21387,0;23811,0;18590,0;57,91;50,45;12,87;33304,0;17150,0;106,3;100,28;1,62;108412,95;1298,5;75,188;4,163;13,74;0,338;28,214;0,835;0;1733,574;5,824;7,46;1,636;6,485
2021T3;43;Tarragona;Cataluña;823435,0;17,856;41,2;22,348;2,5;28,9;83,2;3,57;21387,0;23811,0;18590,0;58,97;51,98;11,86;33304,0;17150,0;106,81;99,757;1,593;110532,23;1321,9;76,151;4,571;13,26;0,316;74,906;4,008;0;1755,778;5,899;7,556;1,657;6,568
2021T4;43;Tarragona;Cataluña;823435,0;17,856;41,2;22,348;2,5;28,9;83,2;3,57;21387,0;23811,0;18590,0;56,57;49,18;13,08;33304,0;17150,0;110,13;105,007;1,543;113624,83;1358,4;77,111;4,196;14,36;0,419;24,976;0,869;0;1777,912;5,973;7,651;1,678;6,65
2022T1;43;Tarragona;Cataluña;830906,0;17,925;40,99;22,677;2,5;29,0;82,4;19,73;22527,0;25019,0;19671,0;55,9;48,63;12,99;34872,0;17850,0;113,05;105,46;1,597;110056,03;1403,5;79,001;4,706;15,35;0,412;12,304;0,304;0;1821,489;5,824;7,408;1,583;6,469
2022T2;43;Tarragona;Cataluña;830906,0;17,925;40,99;22,677;2,5;29,0;82,4;19,73;22527,0;25019,0;19671,0;56,4;50,09;11,18;34872,0;17850,0;116,55;114,52;1,737;111562,06;1380,9;80,612;4,674;13,49;0,451;68,887;3,505;0;1858,633;5,943;7,559;1,616;6,601
2022T3;43;Tarragona;Cataluña;830906,0;17,925;40,99;22,677;2,5;29,0;82,4;19,73;22527,0;25019,0;19671,0;57,68;51,18;11,27;34872,0;17850,0;117,99;110,537;2,143;124684,48;1344,1;82,337;5,192;13,95;0,462;85,369;6,473;0;1898,405;6,07;7,721;1,65;6,742
2022T4;43;Tarragona;Cataluña;830906,0;17,925;40,99;22,677;2,5;29,0;82,4;19,73;22527,0;25019,0;19671,0;57,34;51,53;10,14;34872,0;17850,0;117,25;115,007;2,867;115049,71;1361,2;81,322;4,544;14,67;0,552;30,372;1,273;0;1875,003;5,995;7,625;1,63;6,659
2023T1;43;Tarragona;Cataluña;848592,0;18,22;40,89;22,742;2,5;29,3;81,9;14,31;23653,0;26172,0;20780,0;57,66;50,87;11,78;37029,0;19250,0;117,87;112,827;3,593;112762,77;1381,4;81,755;4,635;14,7;0,47;13,003;0,386;0;1884,986;5,762;7,257;1,495;6,375
2023T2;43;Tarragona;Cataluña;848592,0;18,22;40,89;22,742;2,5;29,3;81,9;14,31;23653,0;26172,0;20780,0;58,83;54,09;8,06;37029,0;19250,0;119,45;116,6;3,887;111770,17;1376,1;83,186;4,355;15,42;0,449;73,115;3,96;0;1917,98;5,863;7,384;1,521;6,487
2023T3;43;Tarragona;Cataluña;848592,0;18,22;40,89;22,742;2,5;29,3;81,9;14,31;23653,0;26172,0;20780,0;60,52;54,24;10,38;37029,0;19250,0;120,87;112,777;4,057;107215,12;1402,2;85,449;4,354;13,72;0,349;86,629;6,643;0;1970,157;6,022;7,585;1,563;6,664
2023T4;43;Tarragona;Cataluña;848592,0;18,22;40,89;22,742;2,5;29,3;81,9;14,31;23653,0;26172,0;20780,0;58,6;49,88;14,88;37029,0;19250,0;120,63;117,607;4,03;117577,43;1443,8;84,193;3,971;13,03;0,701;30,523;1,382;0;1941,198;5,934;7,473;1,54;6,566
2024T1;43;Tarragona;Cataluña;861744,0;18,22;40,89;22,742;2,5;29,3;81,9;13,51;24677,0;27144,0;21870,0;58,46;50,63;13,4;37029,0;19250,0;121,32;113,317;3,693;111231,15;1472,2;86,345;4,211;13,53;0,499;20,322;0,588;1;1990,816;5,867;7,282;1,415;6,454
2024T2;43;Tarragona;Cataluña;861744,0;18,22;40,89;22,742;2,5;29,3;81,9;13,51;24677,0;27144,0;21870,0;59,42;51,44;13,44;37029,0;19250,0;123,52;117,41;3,55;106958,62;1472,4;88,741;3,935;13,3;0,569;72,283;4,227;1;2046,059;6,03;7,484;1,454;6,633
2024T3;43;Tarragona;Cataluña;861744,0;18,22;40,89;22,742;2,5;29,3;81,9;13,51;24677,0;27144,0;21870,0;60,05;53,28;11,28;37029,0;19250,0;123,05;114,163;3,45;115002,14;1487,4;91,222;4,724;12,43;0,431;85,634;6,43;1;2103,263;6,199;7,694;1,495;6,819
2024T4;43;Tarragona;Cataluña;861744,0;18,22;40,89;22,742;2,5;29,3;81,9;13,51;24677,0;27144,0;21870,0;58,92;51,45;12,67;37029,0;19250,0;123,46;118,19;3,167;117666,26;1528,7;92,959;4,801;19,75;0,615;32,515;1,429;1;2143,312;6,317;7,84;1,523;6,948
2015T1;44;Teruel;Aragón;137871,0;18,646;36,83;28,925;2,5;31,2;89,9;-2,43;17146,0;19067,0;14727,0;56,47;44,28;21,59;27027,0;14350,0;98,68;90,33;2,613;88938,68;809,4;57,284;1,219;24,4;0,515;48,956;0,833;0;788,982;3,31;4,286;0,976;3,681
2015T2;44;Teruel;Aragón;137871,0;18,646;36,83;28,925;2,5;31,2;89,9;-2,43;17146,0;19067,0;14727,0;57,67;47,27;18,05;27027,0;14350,0;100,95;93,72;2,507;67817,2;801,2;58,791;1,342;23,24;0,544;52,232;1,173;0;809,738;3,397;4,399;1,001;3,778
2015T3;44;Teruel;Aragón;137871,0;18,646;36,83;28,925;2,5;31,2;89,9;-2,43;17146,0;19067,0;14727,0;56,7;47,94;15,46;27027,0;14350,0;99,82;90,26;2,45;70946,15;780,9;58,227;1,204;9,04;0,515;54,072;1,525;0;801,97;3,365;4,356;0,992;3,742
2015T4;44;Teruel;Aragón;137871,0;18,646;36,83;28,925;2,5;31,2;89,9;-2,43;17146,0;19067,0;14727,0;57,17;49,73;13,0;27027,0;14350,0;100,55;92,907;2,427;87245,76;808,2;58,012;1,617;13,45;0,479;52,675;1,147;0;799,009;3,352;4,34;0,988;3,728
2016T1;44;Teruel;Aragón;136377,0;18,142;37,07;29,223;2,5;31,4;90,1;1,04;17308,0;19200,0;14947,0;57,24;48,93;14,52;27545,0;15050,0;98,12;88,55;2,33;74805,19;790,1;58,389;1,569;14,02;0,513;50,901;1,094;0;804,202;3,351;4,304;0,953;3,717
2016T2;44;Teruel;Aragón;136377,0;18,142;37,07;29,223;2,5;31,4;90,1;1,04;17308,0;19200,0;14947,0;55,88;47,92;14,24;27545,0;15050,0;99,78;92,68;2,323;65214,88;797,2;59,572;1,474;8,46;0,403;55,273;1,209;0;820,495;3,419;4,391;0,973;3,792
2016T3;44;Teruel;Aragón;136377,0;18,142;37,07;29,223;2,5;31,4;90,1;1,04;17308,0;19200,0;14947,0;57,49;50,15;12,75;27545,0;15050,0;99,39;89,743;2,367;72057,47;796,8;59,39;1,239;16,57;0,484;55,188;1,678;0;817,989;3,408;4,378;0,97;3,781
2016T4;44;Teruel;Aragón;136377,0;18,142;37,07;29,223;2,5;31,4;90,1;1,04;17308,0;19200,0;14947,0;56,19;49,29;12,27;27545,0;15050,0;101,63;93,203;2,273;73948,91;807,0;59,367;1,305;11,8;0,748;53,169;1,225;0;817,672;3,407;4,376;0,969;3,779
2017T1;44;Teruel;Aragón;135324,0;17,723;37,17;29,525;2,5;31,7;90,0;1,66;17546,0;19434,0;15221,0;54,09;46,48;14,07;28105,0;15050,0;101,12;90,093;2,237;88153,44;788,2;60,574;1,574;18,78;1,323;51,728;1,112;0;834,296;3,434;4,385;0,951;3,804
