codigo_provincia,provincia,provincia_original,anio,tipo_edificacion,tipo_dato,valor,valor_original,edificacion_normalizada,dato_normalizado,variable
27,Lugo,27 Lugo,2020,Vivienda colectiva,Variación anual,0.8,"0,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
27,Lugo,27 Lugo,2020,Vivienda unifamiliar,Variación anual,0.7,"0,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
27,Lugo,27 Lugo,2020,Total,Índice,105.314,"105,314",general,indice,ipva_indice_general
27,Lugo,27 Lugo,2020,Vivienda colectiva,Índice,105.334,"105,334",colectiva,indice,ipva_indice_colectiva
27,Lugo,27 Lugo,2020,Vivienda unifamiliar,Índice,105.041,"105,041",unifamiliar,indice,ipva_indice_unifamiliar
27,Lugo,27 Lugo,2021,Total,Variación anual,1.9,"1,9",general,variacion_anual,ipva_variacion_anual_general
27,Lugo,27 Lugo,2021,Vivienda colectiva,Variación anual,1.9,"1,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
27,Lugo,27 Lugo,2021,Vivienda unifamiliar,Variación anual,1.7,"1,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
27,Lugo,27 Lugo,2021,Total,Índice,107.292,"107,292",general,indice,ipva_indice_general
27,Lugo,27 Lugo,2021,Vivienda colectiva,Índice,107.333,"107,333",colectiva,indice,ipva_indice_colectiva
27,Lugo,27 Lugo,2021,Vivienda unifamiliar,Índice,106.831,"106,831",unifamiliar,indice,ipva_indice_unifamiliar
27,Lugo,27 Lugo,2022,Total,Variación anual,2.3,"2,3",general,variacion_anual,ipva_variacion_anual_general
27,Lugo,27 Lugo,2022,Vivienda colectiva,Variación anual,2.3,"2,3",colectiva,variacion_anual,ipva_variacion_anual_colectiva
27,Lugo,27 Lugo,2022,Vivienda unifamiliar,Variación anual,1.8,"1,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
27,Lugo,27 Lugo,2022,Total,Índice,109.738,"109,738",general,indice,ipva_indice_general
27,Lugo,27 Lugo,2022,Vivienda colectiva,Índice,109.831,"109,831",colectiva,indice,ipva_indice_colectiva
27,Lugo,27 Lugo,2022,Vivienda unifamiliar,Índice,108.798,"108,798",unifamiliar,indice,ipva_indice_unifamiliar
27,Lugo,27 Lugo,2023,Total,Variación anual,2.3,"2,3",general,variacion_anual,ipva_variacion_anual_general
27,Lugo,27 Lugo,2023,Vivienda colectiva,Variación anual,2.5,"2,5",colectiva,variacion_anual,ipva_variacion_anual_colectiva
27,Lugo,27 Lugo,2023,Vivienda unifamiliar,Variación anual,0.7,"0,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
27,Lugo,27 Lugo,2023,Total,Índice,112.278,"112,278",general,indice,ipva_indice_general
27,Lugo,27 Lugo,2023,Vivienda colectiva,Índice,112.559,"112,559",colectiva,indice,ipva_indice_colectiva
27,Lugo,27 Lugo,2023,Vivienda unifamiliar,Índice,109.603,"109,603",unifamiliar,indice,ipva_indice_unifamiliar
27,Lugo,27 Lugo,2024,Total,Variación anual,3.8,"3,8",general,variacion_anual,ipva_variacion_anual_general
27,Lugo,27 Lugo,2024,Vivienda colectiva,Variación anual,4.0,"4,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
27,Lugo,27 Lugo,2024,Vivienda unifamiliar,Variación anual,2.6,"2,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
27,Lugo,27 Lugo,2024,Total,Índice,116.6,"116,600",general,indice,ipva_indice_general
27,Lugo,27 Lugo,2024,Vivienda colectiva,Índice,117.043,"117,043",colectiva,indice,ipva_indice_colectiva
27,Lugo,27 Lugo,2024,Vivienda unifamiliar,Índice,112.435,"112,435",unifamiliar,indice,ipva_indice_unifamiliar
28,Madrid,28 Madrid,2015,Total,Variación anual,0.4,"0,4",general,variacion_anual,ipva_variacion_anual_general
28,Madrid,28 Madrid,2015,Vivienda colectiva,Variación anual,0.4,"0,4",colectiva,variacion_anual,ipva_variacion_anual_colectiva
28,Madrid,28 Madrid,2015,Vivienda unifamiliar,Variación anual,0.8,"0,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
28,Madrid,28 Madrid,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
28,Madrid,28 Madrid,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
28,Madrid,28 Madrid,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
28,Madrid,28 Madrid,2016,Total,Variación anual,1.8,"1,8",general,variacion_anual,ipva_variacion_anual_general
28,Madrid,28 Madrid,2016,Vivienda colectiva,Variación anual,1.8,"1,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
28,Madrid,28 Madrid,2016,Vivienda unifamiliar,Variación anual,1.3,"1,3",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
28,Madrid,28 Madrid,2016,Total,Índice,101.755,"101,755",general,indice,ipva_indice_general
28,Madrid,28 Madrid,2016,Vivienda colectiva,Índice,101.787,"101,787",colectiva,indice,ipva_indice_colectiva
28,Madrid,28 Madrid,2016,Vivienda unifamiliar,Índice,101.305,"101,305",unifamiliar,indice,ipva_indice_unifamiliar
28,Madrid,28 Madrid,2017,Total,Variación anual,1.9,"1,9",general,variacion_anual,ipva_variacion_anual_general
28,Madrid,28 Madrid,2017,Vivienda colectiva,Variación anual,1.9,"1,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
28,Madrid,28 Madrid,2017,Vivienda unifamiliar,Variación anual,1.7,"1,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
28,Madrid,28 Madrid,2017,Total,Índice,103.653,"103,653",general,indice,ipva_indice_general
28,Madrid,28 Madrid,2017,Vivienda colectiva,Índice,103.701,"103,701",colectiva,indice,ipva_indice_colectiva
28,Madrid,28 Madrid,2017,Vivienda unifamiliar,Índice,102.999,"102,999",unifamiliar,indice,ipva_indice_unifamiliar
28,Madrid,28 Madrid,2018,Total,Variación anual,2.7,"2,7",general,variacion_anual,ipva_variacion_anual_general
28,Madrid,28 Madrid,2018,Vivienda colectiva,Variación anual,2.8,"2,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
28,Madrid,28 Madrid,2018,Vivienda unifamiliar,Variación anual,1.7,"1,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
28,Madrid,28 Madrid,2018,Total,Índice,106.485,"106,485",general,indice,ipva_indice_general
28,Madrid,28 Madrid,2018,Vivienda colectiva,Índice,106.612,"106,612",colectiva,indice,ipva_indice_colectiva
28,Madrid,28 Madrid,2018,Vivienda unifamiliar,Índice,104.718,"104,718",unifamiliar,indice,ipva_indice_unifamiliar
28,Madrid,28 Madrid,2019,Total,Variación anual,4.0,"4,0",general,variacion_anual,ipva_variacion_anual_general
28,Madrid,28 Madrid,2019,Vivienda colectiva,Variación anual,4.1,"4,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
28,Madrid,28 Madrid,2019,Vivienda unifamiliar,Variación anual,1.9,"1,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
28,Madrid,28 Madrid,2019,Total,Índice,110.717,"110,717",general,indice,ipva_indice_general
28,Madrid,28 Madrid,2019,Vivienda colectiva,Índice,110.998,"110,998",colectiva,indice,ipva_indice_colectiva
28,Madrid,28 Madrid,2019,Vivienda unifamiliar,Índice,106.716,"106,716",unifamiliar,indice,ipva_indice_unifamiliar
28,Madrid,28 Madrid,2020,Total,Variación anual,0.6,"0,6",general,variacion_anual,ipva_variacion_anual_general
28,Madrid,28 Madrid,2020,Vivienda colectiva,Variación anual,0.7,"0,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
28,Madrid,28 Madrid,2020,Vivienda unifamiliar,Variación anual,0.5,"0,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
28,Madrid,28 Madrid,2020,Total,Índice,111.433,"111,433",general,indice,ipva_indice_general
28,Madrid,28 Madrid,2020,Vivienda colectiva,Índice,111.724,"111,724",colectiva,indice,ipva_indice_colectiva
28,Madrid,28 Madrid,2020,Vivienda unifamiliar,Índice,107.279,"107,279",unifamiliar,indice,ipva_indice_unifamiliar
28,Madrid,28 Madrid,2021,Total,Variación anual,1.0,"1,0",general,variacion_anual,ipva_variacion_anual_general
28,Madrid,28 Madrid,2021,Vivienda colectiva,Variación anual,0.9,"0,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
28,Madrid,28 Madrid,2021,Vivienda unifamiliar,Variación anual,1.8,"1,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
28,Madrid,28 Madrid,2021,Total,Índice,112.539,"112,539",general,indice,ipva_indice_general
28,Madrid,28 Madrid,2021,Vivienda colectiva,Índice,112.774,"112,774",colectiva,indice,ipva_indice_colectiva
28,Madrid,28 Madrid,2021,Vivienda unifamiliar,Índice,109.206,"109,206",unifamiliar,indice,ipva_indice_unifamiliar
28,Madrid,28 Madrid,2022,Total,Variación anual,2.4,"2,4",general,variacion_anual,ipva_variacion_anual_general
28,Madrid,28 Madrid,2022,Vivienda colectiva,Variación anual,2.4,"2,4",colectiva,variacion_anual,ipva_variacion_anual_colectiva
28,Madrid,28 Madrid,2022,Vivienda unifamiliar,Variación anual,2.5,"2,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
28,Madrid,28 Madrid,2022,Total,Índice,115.294,"115,294",general,indice,ipva_indice_general
28,Madrid,28 Madrid,2022,Vivienda colectiva,Índice,115.529,"115,529",colectiva,indice,ipva_indice_colectiva
28,Madrid,28 Madrid,2022,Vivienda unifamiliar,Índice,111.966,"111,966",unifamiliar,indice,ipva_indice_unifamiliar
28,Madrid,28 Madrid,2023,Total,Variación anual,2.5,"2,5",general,variacion_anual,ipva_variacion_anual_general
28,Madrid,28 Madrid,2023,Vivienda colectiva,Variación anual,2.5,"2,5",colectiva,variacion_anual,ipva_variacion_anual_colectiva
28,Madrid,28 Madrid,2023,Vivienda unifamiliar,Variación anual,2.2,"2,2",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
28,Madrid,28 Madrid,2023,Total,Índice,118.178,"118,178",general,indice,ipva_indice_general
28,Madrid,28 Madrid,2023,Vivienda colectiva,Índice,118.443,"118,443",colectiva,indice,ipva_indice_colectiva
28,Madrid,28 Madrid,2023,Vivienda unifamiliar,Índice,114.383,"114,383",unifamiliar,indice,ipva_indice_unifamiliar
28,Madrid,28 Madrid,2024,Total,Variación anual,3.4,"3,4",general,variacion_anual,ipva_variacion_anual_general
28,Madrid,28 Madrid,2024,Vivienda colectiva,Variación anual,3.5,"3,5",colectiva,variacion_anual,ipva_variacion_anual_colectiva
28,Madrid,28 Madrid,2024,Vivienda unifamiliar,Variación anual,2.9,"2,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
28,Madrid,28 Madrid,2024,Total,Índice,122.246,"122,246",general,indice,ipva_indice_general
28,Madrid,28 Madrid,2024,Vivienda colectiva,Índice,122.559,"122,559",colectiva,indice,ipva_indice_colectiva
28,Madrid,28 Madrid,2024,Vivienda unifamiliar,Índice,117.708,"117,708",unifamiliar,indice,ipva_indice_unifamiliar
29,Málaga,29 Málaga,2015,Total,Variación anual,0.3,"0,3",general,variacion_anual,ipva_variacion_anual_general
29,Málaga,29 Málaga,2015,Vivienda colectiva,Variación anual,0.2,"0,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
29,Málaga,29 Málaga,2015,Vivienda unifamiliar,Variación anual,0.9,"0,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
29,Málaga,29 Málaga,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
29,Málaga,29 Málaga,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
29,Málaga,29 Málaga,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
29,Málaga,29 Málaga,2016,Total,Variación anual,2.4,"2,4",general,variacion_anual,ipva_variacion_anual_general
29,Málaga,29 Málaga,2016,Vivienda colectiva,Variación anual,2.5,"2,5",colectiva,variacion_anual,ipva_variacion_anual_colectiva
29,Málaga,29 Málaga,2016,Vivienda unifamiliar,Variación anual,2.0,"2,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
29,Málaga,29 Málaga,2016,Total,Índice,102.445,"102,445",general,indice,ipva_indice_general
29,Málaga,29 Málaga,2016,Vivienda colectiva,Índice,102.517,"102,517",colectiva,indice,ipva_indice_colectiva
29,Málaga,29 Málaga,2016,Vivienda unifamiliar,Índice,101.993,"101,993",unifamiliar,indice,ipva_indice_unifamiliar
29,Málaga,29 Málaga,2017,Total,Variación anual,2.3,"2,3",general,variacion_anual,ipva_variacion_anual_general
29,Málaga,29 Málaga,2017,Vivienda colectiva,Variación anual,2.2,"2,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
29,Málaga,29 Málaga,2017,Vivienda unifamiliar,Variación anual,2.8,"2,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
29,Málaga,29 Málaga,2017,Total,Índice,104.819,"104,819",general,indice,ipva_indice_general
29,Málaga,29 Málaga,2017,Vivienda colectiva,Índice,104.823,"104,823",colectiva,indice,ipva_indice_colectiva
29,Málaga,29 Málaga,2017,Vivienda unifamiliar,Índice,104.804,"104,804",unifamiliar,indice,ipva_indice_unifamiliar
29,Málaga,29 Málaga,2018,Total,Variación anual,3.4,"3,4",general,variacion_anual,ipva_variacion_anual_general
29,Málaga,29 Málaga,2018,Vivienda colectiva,Variación anual,3.4,"3,4",colectiva,variacion_anual,ipva_variacion_anual_colectiva
29,Málaga,29 Málaga,2018,Vivienda unifamiliar,Variación anual,3.1,"3,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
29,Málaga,29 Málaga,2018,Total,Índice,108.35,"108,350",general,indice,ipva_indice_general
29,Málaga,29 Málaga,2018,Vivienda colectiva,Índice,108.405,"108,405",colectiva,indice,ipva_indice_colectiva
29,Málaga,29 Málaga,2018,Vivienda unifamiliar,Índice,108.019,"108,019",unifamiliar,indice,ipva_indice_unifamiliar
29,Málaga,29 Málaga,2019,Total,Variación anual,4.4,"4,4",general,variacion_anual,ipva_variacion_anual_general
29,Málaga,29 Málaga,2019,Vivienda colectiva,Variación anual,4.7,"4,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
29,Málaga,29 Málaga,2019,Vivienda unifamiliar,Variación anual,2.1,"2,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
29,Málaga,29 Málaga,2019,Total,Índice,113.084,"113,084",general,indice,ipva_indice_general
29,Málaga,29 Málaga,2019,Vivienda colectiva,Índice,113.537,"113,537",colectiva,indice,ipva_indice_colectiva
29,Málaga,29 Málaga,2019,Vivienda unifamiliar,Índice,110.299,"110,299",unifamiliar,indice,ipva_indice_unifamiliar
29,Málaga,29 Málaga,2020,Total,Variación anual,0.7,"0,7",general,variacion_anual,ipva_variacion_anual_general
29,Málaga,29 Málaga,2020,Vivienda colectiva,Variación anual,0.8,"0,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
29,Málaga,29 Málaga,2020,Vivienda unifamiliar,Variación anual,0.1,"0,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
29,Málaga,29 Málaga,2020,Total,Índice,113.848,"113,848",general,indice,ipva_indice_general
29,Málaga,29 Málaga,2020,Vivienda colectiva,Índice,114.407,"114,407",colectiva,indice,ipva_indice_colectiva
29,Málaga,29 Málaga,2020,Vivienda unifamiliar,Índice,110.402,"110,402",unifamiliar,indice,ipva_indice_unifamiliar
29,Málaga,29 Málaga,2021,Total,Variación anual,1.9,"1,9",general,variacion_anual,ipva_variacion_anual_general
29,Málaga,29 Málaga,2021,Vivienda colectiva,Variación anual,1.9,"1,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
29,Málaga,29 Málaga,2021,Vivienda unifamiliar,Variación anual,1.9,"1,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
29,Málaga,29 Málaga,2021,Total,Índice,115.982,"115,982",general,indice,ipva_indice_general
29,Málaga,29 Málaga,2021,Vivienda colectiva,Índice,116.541,"116,541",colectiva,indice,ipva_indice_colectiva
29,Málaga,29 Málaga,2021,Vivienda unifamiliar,Índice,112.534,"112,534",unifamiliar,indice,ipva_indice_unifamiliar
29,Málaga,29 Málaga,2022,Total,Variación anual,3.5,"3,5",general,variacion_anual,ipva_variacion_anual_general
29,Málaga,29 Málaga,2022,Vivienda colectiva,Variación anual,3.6,"3,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
29,Málaga,29 Málaga,2022,Vivienda unifamiliar,Variación anual,2.9,"2,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
29,Málaga,29 Málaga,2022,Total,Índice,119.999,"119,999",general,indice,ipva_indice_general
29,Málaga,29 Málaga,2022,Vivienda colectiva,Índice,120.685,"120,685",colectiva,indice,ipva_indice_colectiva
29,Málaga,29 Málaga,2022,Vivienda unifamiliar,Índice,115.801,"115,801",unifamiliar,indice,ipva_indice_unifamiliar
29,Málaga,29 Málaga,2023,Total,Variación anual,3.5,"3,5",general,variacion_anual,ipva_variacion_anual_general
29,Málaga,29 Málaga,2023,Vivienda colectiva,Variación anual,3.6,"3,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
29,Málaga,29 Málaga,2023,Vivienda unifamiliar,Variación anual,3.1,"3,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
29,Málaga,29 Málaga,2023,Total,Índice,124.222,"124,222",general,indice,ipva_indice_general
29,Málaga,29 Málaga,2023,Vivienda colectiva,Índice,125.01,"125,010",colectiva,indice,ipva_indice_colectiva
29,Málaga,29 Málaga,2023,Vivienda unifamiliar,Índice,119.414,"119,414",unifamiliar,indice,ipva_indice_unifamiliar
29,Málaga,29 Málaga,2024,Total,Variación anual,4.9,"4,9",general,variacion_anual,ipva_variacion_anual_general
29,Málaga,29 Málaga,2024,Vivienda colectiva,Variación anual,5.0,"5,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
29,Málaga,29 Málaga,2024,Vivienda unifamiliar,Variación anual,4.4,"4,4",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
29,Málaga,29 Málaga,2024,Total,Índice,130.319,"130,319",general,indice,ipva_indice_general
29,Málaga,29 Málaga,2024,Vivienda colectiva,Índice,131.256,"131,256",colectiva,indice,ipva_indice_colectiva
29,Málaga,29 Málaga,2024,Vivienda unifamiliar,Índice,124.622,"124,622",unifamiliar,indice,ipva_indice_unifamiliar
30,Murcia,30 Murcia,2015,Total,Variación anual,-0.3,"-0,3",general,variacion_anual,ipva_variacion_anual_general
30,Murcia,30 Murcia,2015,Vivienda colectiva,Variación anual,-0.2,"-0,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
30,Murcia,30 Murcia,2015,Vivienda unifamiliar,Variación anual,-0.5,"-0,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
30,Murcia,30 Murcia,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
30,Murcia,30 Murcia,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
30,Murcia,30 Murcia,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
30,Murcia,30 Murcia,2016,Total,Variación anual,1.5,"1,5",general,variacion_anual,ipva_variacion_anual_general
30,Murcia,30 Murcia,2016,Vivienda colectiva,Variación anual,1.5,"1,5",colectiva,variacion_anual,ipva_variacion_anual_colectiva
30,Murcia,30 Murcia,2016,Vivienda unifamiliar,Variación anual,1.5,"1,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
30,Murcia,30 Murcia,2016,Total,Índice,101.493,"101,493",general,indice,ipva_indice_general
30,Murcia,30 Murcia,2016,Vivienda colectiva,Índice,101.498,"101,498",colectiva,indice,ipva_indice_colectiva
30,Murcia,30 Murcia,2016,Vivienda unifamiliar,Índice,101.468,"101,468",unifamiliar,indice,ipva_indice_unifamiliar
30,Murcia,30 Murcia,2017,Total,Variación anual,1.3,"1,3",general,variacion_anual,ipva_variacion_anual_general
30,Murcia,30 Murcia,2017,Vivienda colectiva,Variación anual,1.5,"1,5",colectiva,variacion_anual,ipva_variacion_anual_colectiva
30,Murcia,30 Murcia,2017,Vivienda unifamiliar,Variación anual,0.5,"0,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
