periodo;codigo_provincia;provincia;salario_medio_anual_euros_total;salario_medio_anual_euros_hombre;salario_medio_anual_euros_mujer;indice_precios_consumo_base_2015;pct_35_64;tasa_migracion_neta_exterior_por_1000_habitantes;compraventas_viviendas;pct_compraventas_vivienda_nueva;importe_medio_hipoteca_vivienda_eur;visados_obra_nueva_viviendas
2015T4;39;Cantabria;18918,0;21498,0;15878,0;100,36;42,37;-1,2;1118;20,21;103538,57;225
2016T1;39;Cantabria;18905,0;21421,0;15974,0;98,2;42,57;0,79;1162;22,38;99728,77;310
2016T2;39;Cantabria;18905,0;21421,0;15974,0;99,44;42,57;0,79;1178;21,9;111826,65;274
2016T3;39;Cantabria;18905,0;21421,0;15974,0;99,63;42,57;0,79;1243;16,89;115641,03;287
2016T4;39;Cantabria;18905,0;21421,0;15974,0;101,34;42,57;0,79;1158;19,17;100126,41;274
2017T1;39;Cantabria;19267,0;21881,0;16218,0;101,03;42,67;2,24;1421;17,31;101418,63;260
2017T2;39;Cantabria;19267,0;21881,0;16218,0;101,39;42,67;2,24;1319;20,09;103211,68;287
2017T3;39;Cantabria;19267,0;21881,0;16218,0;101,26;42,67;2,24;1443;21,21;110655,01;386
2017T4;39;Cantabria;19267,0;21881,0;16218,0;102,81;42,67;2,24;1357;17,32;106339,14;340
2018T1;39;Cantabria;19890,0;22518,0;16851,0;101,9;42,57;4,25;1686;16,96;104640,61;529
2018T2;39;Cantabria;19890,0;22518,0;16851,0;103,39;42,57;4,25;1463;16,27;103001,09;533
2018T3;39;Cantabria;19890,0;22518,0;16851,0;103,64;42,57;4,25;1653;20,51;106000,0;473
2018T4;39;Cantabria;19890,0;22518,0;16851,0;104,53;42,57;4,25;1673;17,45;105961,96;477
2019T1;39;Cantabria;20078,0;22567,0;17295,0;103,0;42,46;5,05;1768;18,55;100902,17;437
2019T2;39;Cantabria;20078,0;22567,0;17295,0;104,39;42,46;5,05;1597;17,22;101372,76;588
2019T3;39;Cantabria;20078,0;22567,0;17295,0;103,9;42,46;5,05;1446;12,1;99085,03;562
2019T4;39;Cantabria;20078,0;22567,0;17295,0;105,01;42,46;5,05;1526;13,17;106085,01;503
2020T1;39;Cantabria;20011,0;22327,0;17430,0;103,63;42,29;3,4;1573;15,89;99893,49;316
2020T2;39;Cantabria;20011,0;22327,0;17430,0;103,6;42,29;3,4;1020;18,43;107610,8;386
2020T3;39;Cantabria;20011,0;22327,0;17430,0;103,41;42,29;3,4;1406;23,33;109167,85;482
2020T4;39;Cantabria;20011,0;22327,0;17430,0;104,21;42,29;3,4;1594;17,06;108366,7;429
2021T1;39;Cantabria;20893,0;23255,0;18283,0;104,29;42,17;3,74;1823;17,77;110515,26;416
2021T2;39;Cantabria;20893,0;23255,0;18283,0;106,4;42,17;3,74;1748;14,87;102257,46;637
2021T3;39;Cantabria;20893,0;23255,0;18283,0;107,22;42,17;3,74;1939;15,27;111035,13;622
2021T4;39;Cantabria;20893,0;23255,0;18283,0;110,45;42,17;3,74;2185;15,38;110769,8;407
2022T1;39;Cantabria;22036,0;24544,0;19317,0;112,69;41,88;10,82;2309;15,42;114087,99;624
2022T2;39;Cantabria;22036,0;24544,0;19317,0;116,1;41,88;10,82;2074;13,5;118476,33;615
2022T3;39;Cantabria;22036,0;24544,0;19317,0;117,53;41,88;10,82;2269;11,99;113705,44;661
2022T4;39;Cantabria;22036,0;24544,0;19317,0;117,45;41,88;10,82;2116;14,13;120114,44;582
2023T1;39;Cantabria;22989,0;25604,0;20195,0;118,3;41,6;8,51;2049;13,71;116471,78;569
2023T2;39;Cantabria;22989,0;25604,0;20195,0;120,03;41,6;8,51;2121;13,72;116442,59;462
2023T3;39;Cantabria;22989,0;25604,0;20195,0;121,42;41,6;8,51;1938;16,1;112028,67;415
2023T4;39;Cantabria;22989,0;25604,0;20195,0;121,59;41,6;8,51;1759;15,58;116611,78;468
2024T1;39;Cantabria;23787,0;26455,0;20966,0;122,05;41,6;8,55;2249;16,36;122117,48;374
2024T2;39;Cantabria;23787,0;26455,0;20966,0;123,92;41,6;8,55;2034;15,09;117435,56;831
2024T3;39;Cantabria;23787,0;26455,0;20966,0;123,64;41,6;8,55;2349;14,64;121711,43;581
2024T4;39;Cantabria;23787,0;26455,0;20966,0;124,27;41,6;8,55;2509;16,38;123564,23;431
2015T1;40;Segovia;17008,0;18651,0;15057,0;98,76;38,7;-1,06;254;20,87;91878,45;77
2015T2;40;Segovia;17008,0;18651,0;15057,0;100,85;38,7;-1,06;255;14,9;89313,19;131
2015T3;40;Segovia;17008,0;18651,0;15057,0;99,86;38,7;-1,06;362;13,81;75995,65;109
2015T4;40;Segovia;17008,0;18651,0;15057,0;100,53;38,7;-1,06;262;18,32;101558,01;90
2016T1;40;Segovia;17097,0;18839,0;15040,0;98,27;38,98;0,86;362;19,34;88151,75;110
2016T2;40;Segovia;17097,0;18839,0;15040,0;99,86;38,98;0,86;340;16,76;90317,6;94
2016T3;40;Segovia;17097,0;18839,0;15040,0;99,78;38,98;0,86;352;18,75;86279,33;112
2016T4;40;Segovia;17097,0;18839,0;15040,0;101,71;38,98;0,86;265;10,19;99107,78;75
2017T1;40;Segovia;17523,0;19458,0;15278,0;101,29;39,11;1,38;386;19,43;87144,8;93
2017T2;40;Segovia;17523,0;19458,0;15278,0;102,07;39,11;1,38;374;19,52;89898,4;143
2017T3;40;Segovia;17523,0;19458,0;15278,0;101,57;39,11;1,38;382;9,16;102552,88;85
2017T4;40;Segovia;17523,0;19458,0;15278,0;103,35;39,11;1,38;330;14,55;90389,61;137
2018T1;40;Segovia;17939,0;19896,0;15687,0;102,26;39,18;5,28;403;12,16;85571,43;96
2018T2;40;Segovia;17939,0;19896,0;15687,0;103,85;39,18;5,28;420;10,24;96290,84;108
2018T3;40;Segovia;17939,0;19896,0;15687,0;103,89;39,18;5,28;436;12,84;98196,91;114
2018T4;40;Segovia;17939,0;19896,0;15687,0;104,96;39,18;5,28;417;7,19;91061,03;89
2019T1;40;Segovia;18459,0;20523,0;16111,0;103,35;39,26;6,24;500;12,0;97508,85;147
2019T2;40;Segovia;18459,0;20523,0;16111,0;104,92;39,26;6,24;450;14,22;96271,26;94
2019T3;40;Segovia;18459,0;20523,0;16111,0;104,24;39,26;6,24;395;11,65;99768,89;111
2019T4;40;Segovia;18459,0;20523,0;16111,0;105,44;39,26;6,24;423;17,26;99007,97;200
2020T1;40;Segovia;18909,0;20849,0;16687,0;104,03;39,23;3,77;375;9,87;101080,54;88
2020T2;40;Segovia;18909,0;20849,0;16687,0;104,14;39,23;3,77;186;11,29;95220,34;84
2020T3;40;Segovia;18909,0;20849,0;16687,0;103,65;39,23;3,77;435;7,36;102614,21;112
2020T4;40;Segovia;18909,0;20849,0;16687,0;104,74;39,23;3,77;507;15,19;94272,06;125
2021T1;40;Segovia;19566,0;21501,0;17367,0;104,99;39,69;3,56;572;9,79;94127,21;132
2021T2;40;Segovia;19566,0;21501,0;17367,0;107,44;39,69;3,56;499;10,82;100441,56;139
2021T3;40;Segovia;19566,0;21501,0;17367,0;107,78;39,69;3,56;583;10,98;96674,77;146
2021T4;40;Segovia;19566,0;21501,0;17367,0;111,63;39,69;3,56;580;11,38;99916,43;156
2022T1;40;Segovia;20391,0;22414,0;18136,0;114,12;39,48;15,34;610;10,49;94945,05;155
2022T2;40;Segovia;20391,0;22414,0;18136,0;118,3;39,48;15,34;582;13,57;106481,82;106
2022T3;40;Segovia;20391,0;22414,0;18136,0;119,72;39,48;15,34;633;6,95;106255,32;140
2022T4;40;Segovia;20391,0;22414,0;18136,0;119,72;39,48;15,34;573;17,98;114493,15;104
2023T1;40;Segovia;21502,0;23649,0;19143,0;120,07;39,3;13,28;756;18,52;106563,13;157
2023T2;40;Segovia;21502,0;23649,0;19143,0;121,75;39,3;13,28;615;13,01;101248,3;185
2023T3;40;Segovia;21502,0;23649,0;19143,0;122,99;39,3;13,28;536;10,26;101216,67;253
2023T4;40;Segovia;21502,0;23649,0;19143,0;123,37;39,3;13,28;562;13,7;108273,41;458
2024T1;40;Segovia;22430,0;24620,0;20060,0;124,02;39,3;13,9;577;17,68;94362,18;252
2024T2;40;Segovia;22430,0;24620,0;20060,0;125,95;39,3;13,9;530;10,38;107210,53;224
2024T3;40;Segovia;22430,0;24620,0;20060,0;125,63;39,3;13,9;698;9,6;107266,67;172
2024T4;40;Segovia;22430,0;24620,0;20060,0;125,96;39,3;13,9;732;18,44;111364,65;167
2015T1;41;Sevilla;15920,0;17974,0;13397,0;99,02;41,37;-0,12;2969;18,63;85176,42;354
2015T2;41;Sevilla;15920,0;17974,0;13397,0;100,76;41,37;-0,12;2970;16,84;88134,53;448
2015T3;41;Sevilla;15920,0;17974,0;13397,0;99,86;41,37;-0,12;3081;12,27;90333,06;375
2015T4;41;Sevilla;15920,0;17974,0;13397,0;100,36;41,37;-0,12;2526;10,97;91014,87;323
2016T1;41;Sevilla;16100,0;18171,0;13568,0;98,39;41,88;0,63;3239;11,86;90164,74;467
2016T2;41;Sevilla;16100,0;18171,0;13568,0;99,95;41,88;0,63;3582;10,55;87855,45;504
2016T3;41;Sevilla;16100,0;18171,0;13568,0;99,85;41,88;0,63;3384;13,65;91202,03;416
2016T4;41;Sevilla;16100,0;18171,0;13568,0;101,46;41,88;0,63;2875;9,11;91981,68;492
2017T1;41;Sevilla;16257,0;18386,0;13681,0;101,0;42,14;1,44;3588;10,45;97087,03;795
2017T2;41;Sevilla;16257,0;18386,0;13681,0;101,73;42,14;1,44;3821;11,02;100704,46;719
2017T3;41;Sevilla;16257,0;18386,0;13681,0;101,22;42,14;1,44;3978;11,97;107414,57;1008
2017T4;41;Sevilla;16257,0;18386,0;13681,0;102,67;42,14;1,44;3417;9,95;99696,84;398
2018T1;41;Sevilla;16816,0;19014,0;14190,0;101,92;42,31;2,35;4132;9,73;104739,54;605
2018T2;41;Sevilla;16816,0;19014,0;14190,0;103,57;42,31;2,35;4509;10,22;102701,21;732
2018T3;41;Sevilla;16816,0;19014,0;14190,0;103,38;42,31;2,35;4617;9,47;104358,98;1293
2018T4;41;Sevilla;16816,0;19014,0;14190,0;104,18;42,31;2,35;4478;12,13;107592,7;852
2019T1;41;Sevilla;17710,0;19982,0;15001,0;102,9;42,39;3,97;4680;11,5;105736,5;860
2019T2;41;Sevilla;17710,0;19982,0;15001,0;104,2;42,39;3,97;4806;12,05;109044,57;1454
2019T3;41;Sevilla;17710,0;19982,0;15001,0;103,48;42,39;3,97;4648;11,57;103855,35;634
2019T4;41;Sevilla;17710,0;19982,0;15001,0;104,52;42,39;3,97;4272;12,55;114754,21;965
2020T1;41;Sevilla;17817,0;19963,0;15247,0;103,39;42,47;2,37;4908;14,57;107903,85;1062
2020T2;41;Sevilla;17817,0;19963,0;15247,0;103,66;42,47;2,37;2978;17,39;104531,07;578
2020T3;41;Sevilla;17817,0;19963,0;15247,0;102,96;42,47;2,37;3639;19,95;121236,81;453
2020T4;41;Sevilla;17817,0;19963,0;15247,0;103,91;42,47;2,37;4265;14,65;118755,83;1535
2021T1;41;Sevilla;18751,0;20995,0;16109,0;104,05;42,5;0,58;5358;17,66;111257,87;1521
2021T2;41;Sevilla;18751,0;20995,0;16109,0;106,23;42,5;0,58;5554;14,48;113447,17;993
2021T3;41;Sevilla;18751,0;20995,0;16109,0;106,45;42,5;0,58;5504;14,52;113567,97;1282
2021T4;41;Sevilla;18751,0;20995,0;16109,0;109,87;42,5;0,58;6038;26,83;117440,76;1894
2022T1;41;Sevilla;19851,0;22308,0;16993,0;112,28;42,46;5,91;6210;18,0;113721,27;1216
2022T2;41;Sevilla;19851,0;22308,0;16993,0;115,9;42,46;5,91;5800;13,09;122332,7;1041
2022T3;41;Sevilla;19851,0;22308,0;16993,0;117,51;42,46;5,91;5844;16,1;118820,8;2377
2022T4;41;Sevilla;19851,0;22308,0;16993,0;117,58;42,46;5,91;6117;15,29;123936,52;1458
2023T1;41;Sevilla;21050,0;23662,0;18043,0;118,39;42,35;5,65;5778;16,55;121139,96;2004
2023T2;41;Sevilla;21050,0;23662,0;18043,0;119,93;42,35;5,65;5597;18,8;118263,89;1052
2023T3;41;Sevilla;21050,0;23662,0;18043,0;120,8;42,35;5,65;4900;15,35;119389,58;2719
2023T4;41;Sevilla;21050,0;23662,0;18043,0;121,63;42,35;5,65;4700;18,72;126524,59;2613
2024T1;41;Sevilla;21876,0;24598,0;18776,0;122,17;42,35;5,57;4952;23,3;124567,17;2788
2024T2;41;Sevilla;21876,0;24598,0;18776,0;123,94;42,35;5,57;5379;20,69;117283,9;2905
2024T3;41;Sevilla;21876,0;24598,0;18776,0;123,2;42,35;5,57;5970;22,09;122839,04;3522
2024T4;41;Sevilla;21876,0;24598,0;18776,0;124,02;42,35;5,57;6239;25,81;129008,25;3802
2015T1;42;Soria;18334,0;19657,0;16787,0;98,85;36,53;-0,39;184;38,59;93012,35;71
2015T2;42;Soria;18334,0;19657,0;16787,0;100,61;36,53;-0,39;136;31,62;74095,89;83
2015T3;42;Soria;18334,0;19657,0;16787,0;99,94;36,53;-0,39;153;32,03;76313,95;69
2015T4;42;Soria;18334,0;19657,0;16787,0;100,6;36,53;-0,39;153;26,8;78506,17;44
2016T1;42;Soria;18426,0;19881,0;16743,0;97,98;36,56;1,03;171;36,84;83887,32;112
2016T2;42;Soria;18426,0;19881,0;16743,0;99,4;36,56;1,03;178;24,16;87659,34;105
2016T3;42;Soria;18426,0;19881,0;16743,0;99,77;36,56;1,03;174;39,08;92717,95;58
2016T4;42;Soria;18426,0;19881,0;16743,0;101,7;36,56;1,03;180;44,44;76171,72;37
2017T1;42;Soria;18918,0;20402,0;17212,0;101,19;36,87;4,05;189;34,39;79640,78;65
2017T2;42;Soria;18918,0;20402,0;17212,0;101,75;36,87;4,05;175;29,14;77471,26;65
2017T3;42;Soria;18918,0;20402,0;17212,0;101,35;36,87;4,05;148;30,41;76043,01;59
2017T4;42;Soria;18918,0;20402,0;17212,0;103,11;36,87;4,05;182;30,22;84670,45;76
2018T1;42;Soria;19535,0;21070,0;17785,0;102,2;36,77;4,85;227;29,52;94043,96;64
2018T2;42;Soria;19535,0;21070,0;17785,0;103,9;36,77;4,85;164;29,88;84963,96;34
2018T3;42;Soria;19535,0;21070,0;17785,0;104,24;36,77;4,85;198;44,95;77926,32;91
2018T4;42;Soria;19535,0;21070,0;17785,0;105,29;36,77;4,85;208;34,13;87115,38;101
2019T1;42;Soria;19915,0;21398,0;18233,0;103,64;36,67;9,69;231;25,11;78634,78;39
2019T2;42;Soria;19915,0;21398,0;18233,0;105,13;36,67;9,69;229;21,83;90690,61;80
2019T3;42;Soria;19915,0;21398,0;18233,0;104,9;36,67;9,69;241;41,08;79333,33;177
2019T4;42;Soria;19915,0;21398,0;18233,0;105,97;36,67;9,69;238;29,41;90070,18;54
2020T1;42;Soria;20214,0;21582,0;18667,0;104,36;36,68;4,1;213;26,76;89584,07;105
2020T2;42;Soria;20214,0;21582,0;18667,0;103,92;36,68;4,1;100;23,0;79000,0;33
2020T3;42;Soria;20214,0;21582,0;18667,0;103,71;36,68;4,1;152;24,34;82583,33;135
2020T4;42;Soria;20214,0;21582,0;18667,0;104,93;36,68;4,1;249;24,1;100398,88;39
2021T1;42;Soria;20825,0;22230,0;19244,0;105,09;37,12;4,53;265;38,49;99281,48;37
2021T2;42;Soria;20825,0;22230,0;19244,0;107,31;37,12;4,53;216;19,91;89320,22;114
2021T3;42;Soria;20825,0;22230,0;19244,0;108,15;37,12;4,53;285;29,47;101173,65;107
2021T4;42;Soria;20825,0;22230,0;19244,0;111,97;37,12;4,53;290;17,93;91177,3;119
2022T1;42;Soria;21720,0;23137,0;20145,0;114,13;37,03;22,12;328;31,1;100519,23;51
2022T2;42;Soria;21720,0;23137,0;20145,0;118,19;37,03;22,12;324;27,47;101443,93;41
2022T3;42;Soria;21720,0;23137,0;20145,0;120,27;37,03;22,12;257;19,07;94312,5;63
2022T4;42;Soria;21720,0;23137,0;20145,0;119,83;37,03;22,12;246;18,29;88970,37;44
2023T1;42;Soria;22641,0;24089,0;21030,0;120,02;37,16;16,36;313;23,0;107583,33;164
2023T2;42;Soria;22641,0;24089,0;21030,0;121,38;37,16;16,36;286;26,22;109536,91;6
2023T3;42;Soria;22641,0;24089,0;21030,0;123,25;37,16;16,36;303;22,44;86560,98;61
2023T4;42;Soria;22641,0;24089,0;21030,0;123,1;37,16;16,36;271;25,83;122713,11;56
2024T1;42;Soria;23569,0;25028,0;21945,0;123,66;37,16;15,48;328;27,44;108923,57;72
2024T2;42;Soria;23569,0;25028,0;21945,0;125,62;37,16;15,48;382;32,72;101994,82;75
2024T3;42;Soria;23569,0;25028,0;21945,0;125,4;37,16;15,48;261;14,18;109173,91;61
2024T4;42;Soria;23569,0;25028,0;21945,0;125,51;37,16;15,48;368;25,82;109024,39;47
2015T1;43;Tarragona;18647,0;21076,0;15777,0;99,05;40,91;-0,7;1736;21,6;84169,68;198
2015T2;43;Tarragona;18647,0;21076,0;15777,0;100,77;40,91;-0,7;1827;14,89;81895,83;352
2015T3;43;Tarragona;18647,0;21076,0;15777,0;100,15;40,91;-0,7;1969;14,53;89902,33;167
2015T4;43;Tarragona;18647,0;21076,0;15777,0;100,02;40,91;-0,7;1799;14,17;84062,1;315
2016T1;43;Tarragona;18828,0;21329,0;15884,0;98,12;41,23;0,5;1834;13,74;86941,79;342
2016T2;43;Tarragona;18828,0;21329,0;15884,0;99,46;41,23;0,5;2076;13,87;86472,51;311
2016T3;43;Tarragona;18828,0;21329,0;15884,0;99,79;41,23;0,5;2395;11,82;88705,18;214
2016T4;43;Tarragona;18828,0;21329,0;15884,0;101,17;41,23;0,5;2308;11,05;88460,55;292
2017T1;43;Tarragona;19129,0;21669,0;16159,0;101,37;41,36;1,69;2535;14,48;89980,71;251
2017T2;43;Tarragona;19129,0;21669,0;16159,0;101,67;41,36;1,69;2531;14,11;91342,0;267
2017T3;43;Tarragona;19129,0;21669,0;16159,0;101,57;41,36;1,69;2764;18,56;97692,31;275
2017T4;43;Tarragona;19129,0;21669,0;16159,0;102,71;41,36;1,69;2493;17,61;94575,38;388
2018T1;43;Tarragona;19738,0;22291,0;16779,0;102,24;41,34;8,1;2660;11,58;90844,57;371
2018T2;43;Tarragona;19738,0;22291,0;16779,0;103,85;41,34;8,1;2749;12,48;97391,16;335
2018T3;43;Tarragona;19738,0;22291,0;16779,0;104,21;41,34;8,1;2823;14,38;95634,39;466
2018T4;43;Tarragona;19738,0;22291,0;16779,0;104,71;41,34;8,1;2735;14,48;95805,1;371
2019T1;43;Tarragona;20399,0;22947,0;17459,0;103,26;41,26;12,19;2889;11,32;96622,22;409
2019T2;43;Tarragona;20399,0;22947,0;17459,0;104,59;41,26;12,19;2905;9,57;89418,82;377
2019T3;43;Tarragona;20399,0;22947,0;17459,0;104,09;41,26;12,19;2703;11,32;98894,74;274
2019T4;43;Tarragona;20399,0;22947,0;17459,0;104,69;41,26;12,19;2584;8,94;96174,22;270
2020T1;43;Tarragona;20352,0;22703,0;17608,0;103,68;41,16;5,53;2736;8,95;98604,96;365
2020T2;43;Tarragona;20352,0;22703,0;17608,0;103,03;41,16;5,53;1513;10,44;106840,37;194
2020T3;43;Tarragona;20352,0;22703,0;17608,0;103,08;41,16;5,53;2264;13,34;105812,06;325
2020T4;43;Tarragona;20352,0;22703,0;17608,0;103,63;41,16;5,53;2725;11,67;111039,84;289
2021T1;43;Tarragona;21387,0;23811,0;18590,0;104,27;41,2;3,57;2943;15,83;107110,17;369
2021T2;43;Tarragona;21387,0;23811,0;18590,0;106,3;41,2;3,57;3428;13,74;108412,95;278
2021T3;43;Tarragona;21387,0;23811,0;18590,0;106,81;41,2;3,57;3764;13,26;110532,23;260
2021T4;43;Tarragona;21387,0;23811,0;18590,0;110,13;41,2;3,57;3455;14,36;113624,83;345
2022T1;43;Tarragona;22527,0;25019,0;19671,0;113,05;40,99;19,73;3910;15,35;110056,03;342
2022T2;43;Tarragona;22527,0;25019,0;19671,0;116,55;40,99;19,73;3884;13,49;111562,06;375
2022T3;43;Tarragona;22527,0;25019,0;19671,0;117,99;40,99;19,73;4314;13,95;124684,48;384
2022T4;43;Tarragona;22527,0;25019,0;19671,0;117,25;40,99;19,73;3776;14,67;115049,71;459
2023T1;43;Tarragona;23653,0;26172,0;20780,0;117,87;40,89;14,31;3933;14,7;112762,77;399
2023T2;43;Tarragona;23653,0;26172,0;20780,0;119,45;40,89;14,31;3696;15,42;111770,17;381
2023T3;43;Tarragona;23653,0;26172,0;20780,0;120,87;40,89;14,31;3695;13,72;107215,12;296
2023T4;43;Tarragona;23653,0;26172,0;20780,0;120,63;40,89;14,31;3370;13,03;117577,43;595
2024T1;43;Tarragona;24677,0;27144,0;21870,0;121,32;40,89;13,51;3629;13,53;111231,15;430
2024T2;43;Tarragona;24677,0;27144,0;21870,0;123,52;40,89;13,51;3391;13,3;106958,62;490
2024T3;43;Tarragona;24677,0;27144,0;21870,0;123,05;40,89;13,51;4071;12,43;115002,14;371
2024T4;43;Tarragona;24677,0;27144,0;21870,0;123,46;40,89;13,51;4137;19,75;117666,26;530
2015T1;44;Teruel;17146,0;19067,0;14727,0;98,68;36,83;-2,43;168;24,4;88938,68;71
2015T2;44;Teruel;17146,0;19067,0;14727,0;100,95;36,83;-2,43;185;23,24;67817,2;75
2015T3;44;Teruel;17146,0;19067,0;14727,0;99,82;36,83;-2,43;166;9,04;70946,15;71
2015T4;44;Teruel;17146,0;19067,0;14727,0;100,55;36,83;-2,43;223;13,45;87245,76;66
2016T1;44;Teruel;17308,0;19200,0;14947,0;98,12;37,07;1,04;214;14,02;74805,19;70
2016T2;44;Teruel;17308,0;19200,0;14947,0;99,78;37,07;1,04;201;8,46;65214,88;55
2016T3;44;Teruel;17308,0;19200,0;14947,0;99,39;37,07;1,04;169;16,57;72057,47;66
2016T4;44;Teruel;17308,0;19200,0;14947,0;101,63;37,07;1,04;178;11,8;73948,91;102
2017T1;44;Teruel;17546,0;19434,0;15221,0;101,12;37,17;1,66;213;18,78;88153,44;179
2017T2;44;Teruel;17546,0;19434,0;15221,0;101,81;37,17;1,66;182;13,19;75900,76;120
2017T3;44;Teruel;17546,0;19434,0;15221,0;101,03;37,17;1,66;209;14,35;69556,52;56
2017T4;44;Teruel;17546,0;19434,0;15221,0;102,91;37,17;1,66;263;18,25;80600,0;64
2018T1;44;Teruel;18061,0;19970,0;15736,0;101,88;37,2;3,72;280;29,29;77859,46;116
2018T2;44;Teruel;18061,0;19970,0;15736,0;103,6;37,2;3,72;262;19,08;74183,1;56
2018T3;44;Teruel;18061,0;19970,0;15736,0;103,36;37,2;3,72;284;13,38;77945,95;62
2018T4;44;Teruel;18061,0;19970,0;15736,0;104,69;37,2;3,72;260;20,77;81819,67;52
2019T1;44;Teruel;18849,0;20708,0;16597,0;102,87;37,2;5,92;306;21,9;105018,96;51
2019T2;44;Teruel;18849,0;20708,0;16597,0;104,46;37,2;5,92;298;32,89;105271,28;98
2019T3;44;Teruel;18849,0;20708,0;16597,0;103,61;37,2;5,92;216;15,74;81586,78;57
2019T4;44;Teruel;18849,0;20708,0;16597,0;105,2;37,2;5,92;279;18,64;96687,94;137
2020T1;44;Teruel;18956,0;20629,0;16922,0;103,58;37,32;2,71;314;23,25;96022,47;126
2020T2;44;Teruel;18956,0;20629,0;16922,0;103,5;37,32;2,71;154;24,03;105314,81;67
2020T3;44;Teruel;18956,0;20629,0;16922,0;102,97;37,32;2,71;281;21,35;88911,76;60
2020T4;44;Teruel;18956,0;20629,0;16922,0;104,29;37,32;2,71;269;14,5;87093,02;91
2021T1;44;Teruel;19745,0;21532,0;17614,0;103,94;37,46;3,67;304;14,8;77020,55;67
2021T2;44;Teruel;19745,0;21532,0;17614,0;106,34;37,46;3,67;293;21,16;95469,27;73
2021T3;44;Teruel;19745,0;21532,0;17614,0;106,6;37,46;3,67;333;16,82;90602,56;45
2021T4;44;Teruel;19745,0;21532,0;17614,0;110,49;37,46;3,67;303;16,5;86392,86;82
2022T1;44;Teruel;20777,0;22627,0;18609,0;112,87;37,32;12,99;356;16,57;101075,22;94
2022T2;44;Teruel;20777,0;22627,0;18609,0;117,59;37,32;12,99;378;15,34;89355,0;84
2022T3;44;Teruel;20777,0;22627,0;18609,0;118,66;37,32;12,99;434;9,45;89749,06;53
2022T4;44;Teruel;20777,0;22627,0;18609,0;119,34;37,32;12,99;354;14,97;92645,83;84
2023T1;44;Teruel;21815,0;23681,0;19640,0;118,95;37,37;9,99;436;14,45;101672,34;151
2023T2;44;Teruel;21815,0;23681,0;19640,0;120,66;37,37;9,99;341;14,08;105382,65;54
2023T3;44;Teruel;21815,0;23681,0;19640,0;121,56;37,37;9,99;324;14,2;94226,95;47
2023T4;44;Teruel;21815,0;23681,0;19640,0;122,56;37,37;9,99;337;9,79;94928,0;70
2024T1;44;Teruel;22767,0;24583,0;20683,0;122,58;37,37;14,15;343;10,79;89889,76;74
2024T2;44;Teruel;22767,0;24583,0;20683,0;124,01;37,37;14,15;343;9,33;87507,58;135
2024T3;44;Teruel;22767,0;24583,0;20683,0;123,48;37,37;14,15;367;8,45;88206,06;77
2024T4;44;Teruel;22767,0;24583,0;20683,0;124,22;37,37;14,15;423;11,11;95305,39;54
2015T1;45;Toledo;16113,0;17567,0;14088,0;99,11;39,26;-1,53;1076;21,75;77238,38;320
2015T2;45;Toledo;16113,0;17567,0;14088,0;100,85;39,26;-1,53;1139;20,54;76846,05;216
2015T3;45;Toledo;16113,0;17567,0;14088,0;99,71;39,26;-1,53;1184;18,58;81928,66;242
2015T4;45;Toledo;16113,0;17567,0;14088,0;100,33;39,26;-1,53;1085;15,48;79351,17;273
2016T1;45;Toledo;16377,0;17915,0;14251,0;97,86;39,78;-1,08;1395;22,51;74335,4;239
2016T2;45;Toledo;16377,0;17915,0;14251,0;99,25;39,78;-1,08;1455;17,11;75844,52;454
2016T3;45;Toledo;16377,0;17915,0;14251,0;99,34;39,78;-1,08;1222;14,32;82899,38;179
2016T4;45;Toledo;16377,0;17915,0;14251,0;101,29;39,78;-1,08;1238;15,11;93390,21;197
2017T1;45;Toledo;16737,0;18407,0;14470,0;101,16;40,21;0,11;1561;18,96;86277,3;241
2017T2;45;Toledo;16737,0;18407,0;14470,0;101,59;40,21;0,11;1618;21,38;85830,91;190
2017T3;45;Toledo;16737,0;18407,0;14470,0;101,18;40,21;0,11;1706;15,59;89281,46;276
2017T4;45;Toledo;16737,0;18407,0;14470,0;102,97;40,21;0,11;1545;16,12;86988,65;402
2018T1;45;Toledo;17426,0;19218,0;15040,0;102,2;40,46;5,51;2051;16,82;83574,61;429
2018T2;45;Toledo;17426,0;19218,0;15040,0;103,91;40,46;5,51;1992;16,27;83243,51;271
2018T3;45;Toledo;17426,0;19218,0;15040,0;103,96;40,46;5,51;2083;22,71;88003,18;420
2018T4;45;Toledo;17426,0;19218,0;15040,0;105,07;40,46;5,51;1942;19,36;90761,15;370
2019T1;45;Toledo;18230,0;20085,0;15777,0;103,3;40,71;8,29;2290;17,73;81690,2;512
2019T2;45;Toledo;18230,0;20085,0;15777,0;104,76;40,71;8,29;2274;24,49;84514,22;540
2019T3;45;Toledo;18230,0;20085,0;15777,0;103,99;40,71;8,29;1994;20,81;87486,51;297
2019T4;45;Toledo;18230,0;20085,0;15777,0;105,49;40,71;8,29;2063;17,69;65998,94;271
2020T1;45;Toledo;18265,0;19915,0;16075,0;104,09;40,86;3,41;2104;18,92;79791,59;165
2020T2;45;Toledo;18265,0;19915,0;16075,0;103,55;40,86;3,41;1086;20,63;88937,82;241
2020T3;45;Toledo;18265,0;19915,0;16075,0;103,14;40,86;3,41;1917;23,32;89900,25;377
