codigo_provincia,provincia,tamano_hogar,fecha,anio,trimestre,periodo,numero_hogares
41,Sevilla,4 y más,2023-01-01,2023,1,2023-T1,202.598
41,Sevilla,4 y más,2023-04-01,2023,2,2023-T2,201.818
41,Sevilla,4 y más,2023-07-01,2023,3,2023-T3,201.113
41,Sevilla,4 y más,2023-10-01,2023,4,2023-T4,201.023
41,Sevilla,4 y más,2024-01-01,2024,1,2024-T1,200.833
41,Sevilla,4 y más,2024-04-01,2024,2,2024-T2,200.455
41,Sevilla,4 y más,2024-07-01,2024,3,2024-T3,200.047
41,Sevilla,4 y más,2024-10-01,2024,4,2024-T4,199.959
41,Sevilla,4 y más,2025-01-01,2025,1,2025-T1,199.876
41,Sevilla,4 y más,2025-04-01,2025,2,2025-T2,199.741
41,Sevilla,4 y más,2025-07-01,2025,3,2025-T3,199.519
41,Sevilla,4 y más,2025-10-01,2025,4,2025-T4,199.27
41,Sevilla,4 y más,2026-01-01,2026,1,2026-T1,199.062
41,Sevilla,4 y más,2026-04-01,2026,2,2026-T2,198.684
41,Sevilla,Total,2021-01-01,2021,1,2021-T1,723.494
41,Sevilla,Total,2021-04-01,2021,2,2021-T2,725.913
41,Sevilla,Total,2021-07-01,2021,3,2021-T3,728.483
41,Sevilla,Total,2021-10-01,2021,4,2021-T4,730.825
41,Sevilla,Total,2022-01-01,2022,1,2022-T1,734.145
41,Sevilla,Total,2022-04-01,2022,2,2022-T2,735.463
41,Sevilla,Total,2022-07-01,2022,3,2022-T3,737.165
41,Sevilla,Total,2022-10-01,2022,4,2022-T4,739.456
41,Sevilla,Total,2023-01-01,2023,1,2023-T1,741.774
41,Sevilla,Total,2023-04-01,2023,2,2023-T2,743.34
41,Sevilla,Total,2023-07-01,2023,3,2023-T3,745.466
41,Sevilla,Total,2023-10-01,2023,4,2023-T4,747.504
41,Sevilla,Total,2024-01-01,2024,1,2024-T1,749.012
41,Sevilla,Total,2024-04-01,2024,2,2024-T2,750.738
41,Sevilla,Total,2024-07-01,2024,3,2024-T3,752.698
41,Sevilla,Total,2024-10-01,2024,4,2024-T4,754.611
41,Sevilla,Total,2025-01-01,2025,1,2025-T1,756.28
41,Sevilla,Total,2025-04-01,2025,2,2025-T2,758.355
41,Sevilla,Total,2025-07-01,2025,3,2025-T3,760.535
41,Sevilla,Total,2025-10-01,2025,4,2025-T4,762.878
41,Sevilla,Total,2026-01-01,2026,1,2026-T1,765.285
41,Sevilla,Total,2026-04-01,2026,2,2026-T2,766.972
42,Soria,1,2021-01-01,2021,1,2021-T1,13.284
42,Soria,1,2021-04-01,2021,2,2021-T2,13.404
42,Soria,1,2021-07-01,2021,3,2021-T3,13.533
42,Soria,1,2021-10-01,2021,4,2021-T4,13.673
42,Soria,1,2022-01-01,2022,1,2022-T1,13.769
42,Soria,1,2022-04-01,2022,2,2022-T2,13.802
42,Soria,1,2022-07-01,2022,3,2022-T3,13.884
42,Soria,1,2022-10-01,2022,4,2022-T4,13.969
42,Soria,1,2023-01-01,2023,1,2023-T1,14.061
42,Soria,1,2023-04-01,2023,2,2023-T2,14.109
42,Soria,1,2023-07-01,2023,3,2023-T3,14.175
42,Soria,1,2023-10-01,2023,4,2023-T4,14.234
42,Soria,1,2024-01-01,2024,1,2024-T1,14.246
42,Soria,1,2024-04-01,2024,2,2024-T2,14.292
42,Soria,1,2024-07-01,2024,3,2024-T3,14.382
42,Soria,1,2024-10-01,2024,4,2024-T4,14.449
42,Soria,1,2025-01-01,2025,1,2025-T1,14.495
42,Soria,1,2025-04-01,2025,2,2025-T2,14.497
42,Soria,1,2025-07-01,2025,3,2025-T3,14.532
42,Soria,1,2025-10-01,2025,4,2025-T4,14.596
42,Soria,1,2026-01-01,2026,1,2026-T1,14.642
42,Soria,1,2026-04-01,2026,2,2026-T2,14.667
42,Soria,2,2021-01-01,2021,1,2021-T1,10.016
42,Soria,2,2021-04-01,2021,2,2021-T2,10.061
42,Soria,2,2021-07-01,2021,3,2021-T3,10.106
42,Soria,2,2021-10-01,2021,4,2021-T4,10.175
42,Soria,2,2022-01-01,2022,1,2022-T1,10.222
42,Soria,2,2022-04-01,2022,2,2022-T2,10.24
42,Soria,2,2022-07-01,2022,3,2022-T3,10.298
42,Soria,2,2022-10-01,2022,4,2022-T4,10.384
42,Soria,2,2023-01-01,2023,1,2023-T1,10.473
42,Soria,2,2023-04-01,2023,2,2023-T2,10.471
42,Soria,2,2023-07-01,2023,3,2023-T3,10.484
42,Soria,2,2023-10-01,2023,4,2023-T4,10.534
42,Soria,2,2024-01-01,2024,1,2024-T1,10.549
42,Soria,2,2024-04-01,2024,2,2024-T2,10.568
42,Soria,2,2024-07-01,2024,3,2024-T3,10.614
42,Soria,2,2024-10-01,2024,4,2024-T4,10.654
42,Soria,2,2025-01-01,2025,1,2025-T1,10.683
42,Soria,2,2025-04-01,2025,2,2025-T2,10.701
42,Soria,2,2025-07-01,2025,3,2025-T3,10.747
42,Soria,2,2025-10-01,2025,4,2025-T4,10.804
42,Soria,2,2026-01-01,2026,1,2026-T1,10.847
42,Soria,2,2026-04-01,2026,2,2026-T2,10.86
42,Soria,3,2021-01-01,2021,1,2021-T1,7.258
42,Soria,3,2021-04-01,2021,2,2021-T2,7.228
42,Soria,3,2021-07-01,2021,3,2021-T3,7.185
42,Soria,3,2021-10-01,2021,4,2021-T4,7.172
42,Soria,3,2022-01-01,2022,1,2022-T1,7.149
42,Soria,3,2022-04-01,2022,2,2022-T2,7.149
42,Soria,3,2022-07-01,2022,3,2022-T3,7.179
42,Soria,3,2022-10-01,2022,4,2022-T4,7.184
42,Soria,3,2023-01-01,2023,1,2023-T1,7.187
42,Soria,3,2023-04-01,2023,2,2023-T2,7.175
42,Soria,3,2023-07-01,2023,3,2023-T3,7.17
42,Soria,3,2023-10-01,2023,4,2023-T4,7.186
42,Soria,3,2024-01-01,2024,1,2024-T1,7.174
42,Soria,3,2024-04-01,2024,2,2024-T2,7.147
42,Soria,3,2024-07-01,2024,3,2024-T3,7.138
42,Soria,3,2024-10-01,2024,4,2024-T4,7.121
42,Soria,3,2025-01-01,2025,1,2025-T1,7.101
42,Soria,3,2025-04-01,2025,2,2025-T2,7.089
42,Soria,3,2025-07-01,2025,3,2025-T3,7.101
42,Soria,3,2025-10-01,2025,4,2025-T4,7.097
42,Soria,3,2026-01-01,2026,1,2026-T1,7.087
42,Soria,3,2026-04-01,2026,2,2026-T2,7.059
42,Soria,4 y más,2021-01-01,2021,1,2021-T1,7.413
42,Soria,4 y más,2021-04-01,2021,2,2021-T2,7.368
42,Soria,4 y más,2021-07-01,2021,3,2021-T3,7.306
42,Soria,4 y más,2021-10-01,2021,4,2021-T4,7.235
42,Soria,4 y más,2022-01-01,2022,1,2022-T1,7.162
42,Soria,4 y más,2022-04-01,2022,2,2022-T2,7.137
42,Soria,4 y más,2022-07-01,2022,3,2022-T3,7.146
42,Soria,4 y más,2022-10-01,2022,4,2022-T4,7.146
42,Soria,4 y más,2023-01-01,2023,1,2023-T1,7.141
42,Soria,4 y más,2023-04-01,2023,2,2023-T2,7.141
42,Soria,4 y más,2023-07-01,2023,3,2023-T3,7.146
42,Soria,4 y más,2023-10-01,2023,4,2023-T4,7.162
42,Soria,4 y más,2024-01-01,2024,1,2024-T1,7.149
42,Soria,4 y más,2024-04-01,2024,2,2024-T2,7.138
42,Soria,4 y más,2024-07-01,2024,3,2024-T3,7.141
42,Soria,4 y más,2024-10-01,2024,4,2024-T4,7.123
42,Soria,4 y más,2025-01-01,2025,1,2025-T1,7.106
42,Soria,4 y más,2025-04-01,2025,2,2025-T2,7.108
42,Soria,4 y más,2025-07-01,2025,3,2025-T3,7.135
42,Soria,4 y más,2025-10-01,2025,4,2025-T4,7.13
42,Soria,4 y más,2026-01-01,2026,1,2026-T1,7.123
42,Soria,4 y más,2026-04-01,2026,2,2026-T2,7.088
42,Soria,Total,2021-01-01,2021,1,2021-T1,37.971
42,Soria,Total,2021-04-01,2021,2,2021-T2,38.061
42,Soria,Total,2021-07-01,2021,3,2021-T3,38.13
42,Soria,Total,2021-10-01,2021,4,2021-T4,38.255
42,Soria,Total,2022-01-01,2022,1,2022-T1,38.302
42,Soria,Total,2022-04-01,2022,2,2022-T2,38.328
42,Soria,Total,2022-07-01,2022,3,2022-T3,38.507
42,Soria,Total,2022-10-01,2022,4,2022-T4,38.683
42,Soria,Total,2023-01-01,2023,1,2023-T1,38.862
42,Soria,Total,2023-04-01,2023,2,2023-T2,38.896
42,Soria,Total,2023-07-01,2023,3,2023-T3,38.975
42,Soria,Total,2023-10-01,2023,4,2023-T4,39.116
42,Soria,Total,2024-01-01,2024,1,2024-T1,39.118
42,Soria,Total,2024-04-01,2024,2,2024-T2,39.145
42,Soria,Total,2024-07-01,2024,3,2024-T3,39.275
42,Soria,Total,2024-10-01,2024,4,2024-T4,39.347
42,Soria,Total,2025-01-01,2025,1,2025-T1,39.385
42,Soria,Total,2025-04-01,2025,2,2025-T2,39.395
42,Soria,Total,2025-07-01,2025,3,2025-T3,39.515
42,Soria,Total,2025-10-01,2025,4,2025-T4,39.627
42,Soria,Total,2026-01-01,2026,1,2026-T1,39.699
42,Soria,Total,2026-04-01,2026,2,2026-T2,39.674
43,Tarragona,1,2021-01-01,2021,1,2021-T1,87.471
43,Tarragona,1,2021-04-01,2021,2,2021-T2,88.415
43,Tarragona,1,2021-07-01,2021,3,2021-T3,89.498
43,Tarragona,1,2021-10-01,2021,4,2021-T4,90.66
43,Tarragona,1,2022-01-01,2022,1,2022-T1,91.62
43,Tarragona,1,2022-04-01,2022,2,2022-T2,92.295
43,Tarragona,1,2022-07-01,2022,3,2022-T3,93.046
43,Tarragona,1,2022-10-01,2022,4,2022-T4,93.855
43,Tarragona,1,2023-01-01,2023,1,2023-T1,94.69
43,Tarragona,1,2023-04-01,2023,2,2023-T2,95.087
43,Tarragona,1,2023-07-01,2023,3,2023-T3,95.555
43,Tarragona,1,2023-10-01,2023,4,2023-T4,96.123
43,Tarragona,1,2024-01-01,2024,1,2024-T1,96.53
43,Tarragona,1,2024-04-01,2024,2,2024-T2,97.263
43,Tarragona,1,2024-07-01,2024,3,2024-T3,98.152
43,Tarragona,1,2024-10-01,2024,4,2024-T4,98.807
43,Tarragona,1,2025-01-01,2025,1,2025-T1,99.161
43,Tarragona,1,2025-04-01,2025,2,2025-T2,99.761
43,Tarragona,1,2025-07-01,2025,3,2025-T3,100.593
43,Tarragona,1,2025-10-01,2025,4,2025-T4,101.383
43,Tarragona,1,2026-01-01,2026,1,2026-T1,102.049
43,Tarragona,1,2026-04-01,2026,2,2026-T2,102.768
43,Tarragona,2,2021-01-01,2021,1,2021-T1,92.337
43,Tarragona,2,2021-04-01,2021,2,2021-T2,93.336
43,Tarragona,2,2021-07-01,2021,3,2021-T3,94.444
43,Tarragona,2,2021-10-01,2021,4,2021-T4,95.429
43,Tarragona,2,2022-01-01,2022,1,2022-T1,96.231
43,Tarragona,2,2022-04-01,2022,2,2022-T2,96.606
43,Tarragona,2,2022-07-01,2022,3,2022-T3,97.034
43,Tarragona,2,2022-10-01,2022,4,2022-T4,97.685
43,Tarragona,2,2023-01-01,2023,1,2023-T1,98.328
43,Tarragona,2,2023-04-01,2023,2,2023-T2,98.752
43,Tarragona,2,2023-07-01,2023,3,2023-T3,99.206
43,Tarragona,2,2023-10-01,2023,4,2023-T4,99.787
43,Tarragona,2,2024-01-01,2024,1,2024-T1,100.177
43,Tarragona,2,2024-04-01,2024,2,2024-T2,100.825
43,Tarragona,2,2024-07-01,2024,3,2024-T3,101.601
43,Tarragona,2,2024-10-01,2024,4,2024-T4,102.287
43,Tarragona,2,2025-01-01,2025,1,2025-T1,102.676
43,Tarragona,2,2025-04-01,2025,2,2025-T2,103.079
43,Tarragona,2,2025-07-01,2025,3,2025-T3,103.669
43,Tarragona,2,2025-10-01,2025,4,2025-T4,104.475
43,Tarragona,2,2026-01-01,2026,1,2026-T1,105.157
43,Tarragona,2,2026-04-01,2026,2,2026-T2,105.855
43,Tarragona,3,2021-01-01,2021,1,2021-T1,65.198
43,Tarragona,3,2021-04-01,2021,2,2021-T2,65.168
43,Tarragona,3,2021-07-01,2021,3,2021-T3,65.187
43,Tarragona,3,2021-10-01,2021,4,2021-T4,65.374
43,Tarragona,3,2022-01-01,2022,1,2022-T1,65.443
43,Tarragona,3,2022-04-01,2022,2,2022-T2,65.509
43,Tarragona,3,2022-07-01,2022,3,2022-T3,65.606
43,Tarragona,3,2022-10-01,2022,4,2022-T4,65.85
43,Tarragona,3,2023-01-01,2023,1,2023-T1,66.077
43,Tarragona,3,2023-04-01,2023,2,2023-T2,66.31
43,Tarragona,3,2023-07-01,2023,3,2023-T3,66.506
43,Tarragona,3,2023-10-01,2023,4,2023-T4,66.826
43,Tarragona,3,2024-01-01,2024,1,2024-T1,67.022
43,Tarragona,3,2024-04-01,2024,2,2024-T2,67.251
43,Tarragona,3,2024-07-01,2024,3,2024-T3,67.555
43,Tarragona,3,2024-10-01,2024,4,2024-T4,67.941
43,Tarragona,3,2025-01-01,2025,1,2025-T1,68.088
43,Tarragona,3,2025-04-01,2025,2,2025-T2,68.352
43,Tarragona,3,2025-07-01,2025,3,2025-T3,68.695
43,Tarragona,3,2025-10-01,2025,4,2025-T4,68.857
43,Tarragona,3,2026-01-01,2026,1,2026-T1,68.923
43,Tarragona,3,2026-04-01,2026,2,2026-T2,69.11
43,Tarragona,4 y más,2021-01-01,2021,1,2021-T1,77.838
43,Tarragona,4 y más,2021-04-01,2021,2,2021-T2,77.489
43,Tarragona,4 y más,2021-07-01,2021,3,2021-T3,77.188
43,Tarragona,4 y más,2021-10-01,2021,4,2021-T4,77.107
43,Tarragona,4 y más,2022-01-01,2022,1,2022-T1,76.88
43,Tarragona,4 y más,2022-04-01,2022,2,2022-T2,77.163
43,Tarragona,4 y más,2022-07-01,2022,3,2022-T3,77.494
43,Tarragona,4 y más,2022-10-01,2022,4,2022-T4,77.86
43,Tarragona,4 y más,2023-01-01,2023,1,2023-T1,78.182
43,Tarragona,4 y más,2023-04-01,2023,2,2023-T2,78.366
43,Tarragona,4 y más,2023-07-01,2023,3,2023-T3,78.457
43,Tarragona,4 y más,2023-10-01,2023,4,2023-T4,78.841
43,Tarragona,4 y más,2024-01-01,2024,1,2024-T1,79.075
43,Tarragona,4 y más,2024-04-01,2024,2,2024-T2,79.012
43,Tarragona,4 y más,2024-07-01,2024,3,2024-T3,79.01
43,Tarragona,4 y más,2024-10-01,2024,4,2024-T4,79.422
43,Tarragona,4 y más,2025-01-01,2025,1,2025-T1,79.529
43,Tarragona,4 y más,2025-04-01,2025,2,2025-T2,79.743
43,Tarragona,4 y más,2025-07-01,2025,3,2025-T3,80.012
43,Tarragona,4 y más,2025-10-01,2025,4,2025-T4,80.193
43,Tarragona,4 y más,2026-01-01,2026,1,2026-T1,80.254
43,Tarragona,4 y más,2026-04-01,2026,2,2026-T2,80.421
43,Tarragona,Total,2021-01-01,2021,1,2021-T1,322.844
43,Tarragona,Total,2021-04-01,2021,2,2021-T2,324.408
43,Tarragona,Total,2021-07-01,2021,3,2021-T3,326.317
43,Tarragona,Total,2021-10-01,2021,4,2021-T4,328.57
43,Tarragona,Total,2022-01-01,2022,1,2022-T1,330.174
43,Tarragona,Total,2022-04-01,2022,2,2022-T2,331.573
43,Tarragona,Total,2022-07-01,2022,3,2022-T3,333.18
43,Tarragona,Total,2022-10-01,2022,4,2022-T4,335.25
43,Tarragona,Total,2023-01-01,2023,1,2023-T1,337.277
43,Tarragona,Total,2023-04-01,2023,2,2023-T2,338.515
43,Tarragona,Total,2023-07-01,2023,3,2023-T3,339.724
43,Tarragona,Total,2023-10-01,2023,4,2023-T4,341.577
43,Tarragona,Total,2024-01-01,2024,1,2024-T1,342.804
43,Tarragona,Total,2024-04-01,2024,2,2024-T2,344.351
43,Tarragona,Total,2024-07-01,2024,3,2024-T3,346.318
43,Tarragona,Total,2024-10-01,2024,4,2024-T4,348.457
43,Tarragona,Total,2025-01-01,2025,1,2025-T1,349.454
43,Tarragona,Total,2025-04-01,2025,2,2025-T2,350.935
43,Tarragona,Total,2025-07-01,2025,3,2025-T3,352.969
43,Tarragona,Total,2025-10-01,2025,4,2025-T4,354.908
43,Tarragona,Total,2026-01-01,2026,1,2026-T1,356.383
43,Tarragona,Total,2026-04-01,2026,2,2026-T2,358.154
44,Teruel,1,2021-01-01,2021,1,2021-T1,17.046
44,Teruel,1,2021-04-01,2021,2,2021-T2,17.189
44,Teruel,1,2021-07-01,2021,3,2021-T3,17.342
44,Teruel,1,2021-10-01,2021,4,2021-T4,17.497
44,Teruel,1,2022-01-01,2022,1,2022-T1,17.645
44,Teruel,1,2022-04-01,2022,2,2022-T2,17.662
44,Teruel,1,2022-07-01,2022,3,2022-T3,17.707
44,Teruel,1,2022-10-01,2022,4,2022-T4,17.868
44,Teruel,1,2023-01-01,2023,1,2023-T1,18.009
44,Teruel,1,2023-04-01,2023,2,2023-T2,18.089
44,Teruel,1,2023-07-01,2023,3,2023-T3,18.172
44,Teruel,1,2023-10-01,2023,4,2023-T4,18.294
44,Teruel,1,2024-01-01,2024,1,2024-T1,18.396
44,Teruel,1,2024-04-01,2024,2,2024-T2,18.437
44,Teruel,1,2024-07-01,2024,3,2024-T3,18.529
44,Teruel,1,2024-10-01,2024,4,2024-T4,18.599
44,Teruel,1,2025-01-01,2025,1,2025-T1,18.633
44,Teruel,1,2025-04-01,2025,2,2025-T2,18.62
44,Teruel,1,2025-07-01,2025,3,2025-T3,18.608
44,Teruel,1,2025-10-01,2025,4,2025-T4,18.692
44,Teruel,1,2026-01-01,2026,1,2026-T1,18.758
44,Teruel,1,2026-04-01,2026,2,2026-T2,18.808
44,Teruel,2,2021-01-01,2021,1,2021-T1,14.541
44,Teruel,2,2021-04-01,2021,2,2021-T2,14.616
44,Teruel,2,2021-07-01,2021,3,2021-T3,14.702
44,Teruel,2,2021-10-01,2021,4,2021-T4,14.794
44,Teruel,2,2022-01-01,2022,1,2022-T1,14.882
44,Teruel,2,2022-04-01,2022,2,2022-T2,14.884
44,Teruel,2,2022-07-01,2022,3,2022-T3,14.917
44,Teruel,2,2022-10-01,2022,4,2022-T4,15.002
44,Teruel,2,2023-01-01,2023,1,2023-T1,15.08
44,Teruel,2,2023-04-01,2023,2,2023-T2,15.087
44,Teruel,2,2023-07-01,2023,3,2023-T3,15.089
44,Teruel,2,2023-10-01,2023,4,2023-T4,15.146
44,Teruel,2,2024-01-01,2024,1,2024-T1,15.182
44,Teruel,2,2024-04-01,2024,2,2024-T2,15.194
44,Teruel,2,2024-07-01,2024,3,2024-T3,15.247
44,Teruel,2,2024-10-01,2024,4,2024-T4,15.315
44,Teruel,2,2025-01-01,2025,1,2025-T1,15.355
44,Teruel,2,2025-04-01,2025,2,2025-T2,15.366
44,Teruel,2,2025-07-01,2025,3,2025-T3,15.382
44,Teruel,2,2025-10-01,2025,4,2025-T4,15.454
44,Teruel,2,2026-01-01,2026,1,2026-T1,15.51
44,Teruel,2,2026-04-01,2026,2,2026-T2,15.553
44,Teruel,3,2021-01-01,2021,1,2021-T1,10.651
44,Teruel,3,2021-04-01,2021,2,2021-T2,10.627
44,Teruel,3,2021-07-01,2021,3,2021-T3,10.611
44,Teruel,3,2021-10-01,2021,4,2021-T4,10.552
44,Teruel,3,2022-01-01,2022,1,2022-T1,10.501
44,Teruel,3,2022-04-01,2022,2,2022-T2,10.496
44,Teruel,3,2022-07-01,2022,3,2022-T3,10.518
44,Teruel,3,2022-10-01,2022,4,2022-T4,10.553
44,Teruel,3,2023-01-01,2023,1,2023-T1,10.577
44,Teruel,3,2023-04-01,2023,2,2023-T2,10.605
44,Teruel,3,2023-07-01,2023,3,2023-T3,10.618
44,Teruel,3,2023-10-01,2023,4,2023-T4,10.607
44,Teruel,3,2024-01-01,2024,1,2024-T1,10.597
44,Teruel,3,2024-04-01,2024,2,2024-T2,10.606
44,Teruel,3,2024-07-01,2024,3,2024-T3,10.646
44,Teruel,3,2024-10-01,2024,4,2024-T4,10.65
44,Teruel,3,2025-01-01,2025,1,2025-T1,10.626
44,Teruel,3,2025-04-01,2025,2,2025-T2,10.625
44,Teruel,3,2025-07-01,2025,3,2025-T3,10.627
44,Teruel,3,2025-10-01,2025,4,2025-T4,10.609
44,Teruel,3,2026-01-01,2026,1,2026-T1,10.588
44,Teruel,3,2026-04-01,2026,2,2026-T2,10.566
44,Teruel,4 y más,2021-01-01,2021,1,2021-T1,12.387
44,Teruel,4 y más,2021-04-01,2021,2,2021-T2,12.297
44,Teruel,4 y más,2021-07-01,2021,3,2021-T3,12.223
44,Teruel,4 y más,2021-10-01,2021,4,2021-T4,12.177
44,Teruel,4 y más,2022-01-01,2022,1,2022-T1,12.146
44,Teruel,4 y más,2022-04-01,2022,2,2022-T2,12.136
44,Teruel,4 y más,2022-07-01,2022,3,2022-T3,12.164
44,Teruel,4 y más,2022-10-01,2022,4,2022-T4,12.127
44,Teruel,4 y más,2023-01-01,2023,1,2023-T1,12.079
44,Teruel,4 y más,2023-04-01,2023,2,2023-T2,12.05
44,Teruel,4 y más,2023-07-01,2023,3,2023-T3,11.995
44,Teruel,4 y más,2023-10-01,2023,4,2023-T4,11.978
44,Teruel,4 y más,2024-01-01,2024,1,2024-T1,11.975
44,Teruel,4 y más,2024-04-01,2024,2,2024-T2,11.916
44,Teruel,4 y más,2024-07-01,2024,3,2024-T3,11.891
44,Teruel,4 y más,2024-10-01,2024,4,2024-T4,11.933
44,Teruel,4 y más,2025-01-01,2025,1,2025-T1,11.938
44,Teruel,4 y más,2025-04-01,2025,2,2025-T2,11.972
44,Teruel,4 y más,2025-07-01,2025,3,2025-T3,12.012
44,Teruel,4 y más,2025-10-01,2025,4,2025-T4,12.031
44,Teruel,4 y más,2026-01-01,2026,1,2026-T1,12.054
44,Teruel,4 y más,2026-04-01,2026,2,2026-T2,12.055
44,Teruel,Total,2021-01-01,2021,1,2021-T1,54.625
44,Teruel,Total,2021-04-01,2021,2,2021-T2,54.729
44,Teruel,Total,2021-07-01,2021,3,2021-T3,54.878
44,Teruel,Total,2021-10-01,2021,4,2021-T4,55.02
44,Teruel,Total,2022-01-01,2022,1,2022-T1,55.174
44,Teruel,Total,2022-04-01,2022,2,2022-T2,55.178
44,Teruel,Total,2022-07-01,2022,3,2022-T3,55.306
44,Teruel,Total,2022-10-01,2022,4,2022-T4,55.55
44,Teruel,Total,2023-01-01,2023,1,2023-T1,55.745
44,Teruel,Total,2023-04-01,2023,2,2023-T2,55.831
44,Teruel,Total,2023-07-01,2023,3,2023-T3,55.874
44,Teruel,Total,2023-10-01,2023,4,2023-T4,56.025
44,Teruel,Total,2024-01-01,2024,1,2024-T1,56.15
44,Teruel,Total,2024-04-01,2024,2,2024-T2,56.153
44,Teruel,Total,2024-07-01,2024,3,2024-T3,56.313
44,Teruel,Total,2024-10-01,2024,4,2024-T4,56.497
44,Teruel,Total,2025-01-01,2025,1,2025-T1,56.552
44,Teruel,Total,2025-04-01,2025,2,2025-T2,56.583
44,Teruel,Total,2025-07-01,2025,3,2025-T3,56.629
44,Teruel,Total,2025-10-01,2025,4,2025-T4,56.786
44,Teruel,Total,2026-01-01,2026,1,2026-T1,56.91
44,Teruel,Total,2026-04-01,2026,2,2026-T2,56.982
45,Toledo,1,2021-01-01,2021,1,2021-T1,69.649
45,Toledo,1,2021-04-01,2021,2,2021-T2,70.329
45,Toledo,1,2021-07-01,2021,3,2021-T3,71.094
45,Toledo,1,2021-10-01,2021,4,2021-T4,71.896
45,Toledo,1,2022-01-01,2022,1,2022-T1,72.79
45,Toledo,1,2022-04-01,2022,2,2022-T2,73.115
45,Toledo,1,2022-07-01,2022,3,2022-T3,73.59
45,Toledo,1,2022-10-01,2022,4,2022-T4,74.205
45,Toledo,1,2023-01-01,2023,1,2023-T1,74.877
45,Toledo,1,2023-04-01,2023,2,2023-T2,75.352
45,Toledo,1,2023-07-01,2023,3,2023-T3,75.927
45,Toledo,1,2023-10-01,2023,4,2023-T4,76.281
45,Toledo,1,2024-01-01,2024,1,2024-T1,76.493
45,Toledo,1,2024-04-01,2024,2,2024-T2,76.621
45,Toledo,1,2024-07-01,2024,3,2024-T3,76.867
45,Toledo,1,2024-10-01,2024,4,2024-T4,77.215
45,Toledo,1,2025-01-01,2025,1,2025-T1,77.527
45,Toledo,1,2025-04-01,2025,2,2025-T2,77.806
45,Toledo,1,2025-07-01,2025,3,2025-T3,78.2
45,Toledo,1,2025-10-01,2025,4,2025-T4,78.688
45,Toledo,1,2026-01-01,2026,1,2026-T1,79.049
45,Toledo,1,2026-04-01,2026,2,2026-T2,79.411
45,Toledo,2,2021-01-01,2021,1,2021-T1,70.555
45,Toledo,2,2021-04-01,2021,2,2021-T2,71.144
45,Toledo,2,2021-07-01,2021,3,2021-T3,71.729
45,Toledo,2,2021-10-01,2021,4,2021-T4,72.419
45,Toledo,2,2022-01-01,2022,1,2022-T1,73.217
45,Toledo,2,2022-04-01,2022,2,2022-T2,73.524
45,Toledo,2,2022-07-01,2022,3,2022-T3,73.939
45,Toledo,2,2022-10-01,2022,4,2022-T4,74.516
45,Toledo,2,2023-01-01,2023,1,2023-T1,75.148
45,Toledo,2,2023-04-01,2023,2,2023-T2,75.634
45,Toledo,2,2023-07-01,2023,3,2023-T3,76.188
45,Toledo,2,2023-10-01,2023,4,2023-T4,76.812
45,Toledo,2,2024-01-01,2024,1,2024-T1,77.334
45,Toledo,2,2024-04-01,2024,2,2024-T2,77.567
45,Toledo,2,2024-07-01,2024,3,2024-T3,77.881
45,Toledo,2,2024-10-01,2024,4,2024-T4,78.492
45,Toledo,2,2025-01-01,2025,1,2025-T1,79.031
45,Toledo,2,2025-04-01,2025,2,2025-T2,79.48
45,Toledo,2,2025-07-01,2025,3,2025-T3,80.033
45,Toledo,2,2025-10-01,2025,4,2025-T4,80.563
45,Toledo,2,2026-01-01,2026,1,2026-T1,80.943
45,Toledo,2,2026-04-01,2026,2,2026-T2,81.378
45,Toledo,3,2021-01-01,2021,1,2021-T1,55.604
45,Toledo,3,2021-04-01,2021,2,2021-T2,55.561
45,Toledo,3,2021-07-01,2021,3,2021-T3,55.443
45,Toledo,3,2021-10-01,2021,4,2021-T4,55.516
45,Toledo,3,2022-01-01,2022,1,2022-T1,55.724
45,Toledo,3,2022-04-01,2022,2,2022-T2,55.869
45,Toledo,3,2022-07-01,2022,3,2022-T3,56.099
45,Toledo,3,2022-10-01,2022,4,2022-T4,56.318
45,Toledo,3,2023-01-01,2023,1,2023-T1,56.566
45,Toledo,3,2023-04-01,2023,2,2023-T2,56.712
45,Toledo,3,2023-07-01,2023,3,2023-T3,56.852
45,Toledo,3,2023-10-01,2023,4,2023-T4,57.068
45,Toledo,3,2024-01-01,2024,1,2024-T1,57.222
45,Toledo,3,2024-04-01,2024,2,2024-T2,57.47
45,Toledo,3,2024-07-01,2024,3,2024-T3,57.744
45,Toledo,3,2024-10-01,2024,4,2024-T4,57.931
45,Toledo,3,2025-01-01,2025,1,2025-T1,58.063
45,Toledo,3,2025-04-01,2025,2,2025-T2,58.187
45,Toledo,3,2025-07-01,2025,3,2025-T3,58.385
45,Toledo,3,2025-10-01,2025,4,2025-T4,58.654
45,Toledo,3,2026-01-01,2026,1,2026-T1,58.792
45,Toledo,3,2026-04-01,2026,2,2026-T2,58.999
45,Toledo,4 y más,2021-01-01,2021,1,2021-T1,73.554
45,Toledo,4 y más,2021-04-01,2021,2,2021-T2,73.35
45,Toledo,4 y más,2021-07-01,2021,3,2021-T3,73.039
45,Toledo,4 y más,2021-10-01,2021,4,2021-T4,72.905
45,Toledo,4 y más,2022-01-01,2022,1,2022-T1,72.971
